cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,alicloud_mapped_compliance_functions,alicloud_mapped_compliance_ids
alicloud,alicloud.HBR Backup Plan.resilience_recovery_backup_coverage_policy_assignment_complete,alicloud.HBR Backup Plan.resilience_recovery_backup_coverage_policy_assignment_complete,,resilience_recovery,HBR Backup Plan,alicloud.monitor.policy.assignment;alicloud.alb.deletion_protection;alicloud.analyticdb.cluster.automated_snapshot;alicloud.analyticdb.cluster.automatic_upgrades;alicloud.backup.plan_min_retention;alicloud.backup.plans_exist;alicloud.backup.recovery_point_retention;alicloud.backup.reportplans_exist;alicloud.dynamodb.backup_enabled;alicloud.dynamodb.pitr_enabled;alicloud.dynamodb.table_protected_by_backup_plan;alicloud.dynamodb.tables_pitr_enabled;alicloud.ecs.backup_enabled;alicloud.ecs.instance.older_than_specific_days;alicloud.efs.backup_enabled;alicloud.efs.have_backup_enabled;alicloud.elasticache.backup_retention;alicloud.fsx.backup_enabled;alicloud.nas.have_backup_enabled;alicloud.oos.managed_compliant_patching;alicloud.oss.bucket.replication_enabled;alicloud.oss.bucket.versioning_enabled;alicloud.rds.aurora_backup_enabled;alicloud.rds.backup_retention_period;alicloud.rds.instance.backup_enabled;alicloud.rds.instance.multi.az;alicloud.rds.instance.multi_az;alicloud.rds.multi_az_enabled;alicloud.redshift.cluster.automated_snapshot,"canada_pbmm_moderate_multi_cloud_CCCS_CM-2_0042;canada_pbmm_moderate_multi_cloud_CCCS_CM-3_0043;canada_pbmm_moderate_multi_cloud_CCCS_CM-6_0046;canada_pbmm_moderate_multi_cloud_CCCS_CM-8_0048;canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053;canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056;canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142;canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147;cisa_ce_v1_multi_cloud_Booting_Up-1_0009;cisa_ce_v1_multi_cloud_Your_Data-4_0020;fedramp_moderate_multi_cloud_CM-2_0101;fedramp_moderate_multi_cloud_CM-2_2_0102;fedramp_moderate_multi_cloud_CM-2_3_0103;fedramp_moderate_multi_cloud_CM-2_7_0104;fedramp_moderate_multi_cloud_CM-3_0105;fedramp_moderate_multi_cloud_CM-3_1_0106;fedramp_moderate_multi_cloud_CM-3_2_0107;fedramp_moderate_multi_cloud_CM-3_4_0108;fedramp_moderate_multi_cloud_CM-3_6_0109;fedramp_moderate_multi_cloud_CM-6_0116;fedramp_moderate_multi_cloud_CM-6_1_0117;fedramp_moderate_multi_cloud_CM-6_2_0118;fedramp_moderate_multi_cloud_CM-8_0123;fedramp_moderate_multi_cloud_CM-8_1_0124;fedramp_moderate_multi_cloud_CM-8_2_0125;fedramp_moderate_multi_cloud_CM-8_3_0126;fedramp_moderate_multi_cloud_CM-8_4_0127;fedramp_moderate_multi_cloud_CP-2_0135;fedramp_moderate_multi_cloud_CP-2_1_0136;fedramp_moderate_multi_cloud_CP-2_2_0137;fedramp_moderate_multi_cloud_CP-2_3_0138;fedramp_moderate_multi_cloud_CP-2_5_0139;fedramp_moderate_multi_cloud_CP-2_8_0140;fedramp_moderate_multi_cloud_CP-6_0146;fedramp_moderate_multi_cloud_CP-6_1_0147;fedramp_moderate_multi_cloud_CP-6_2_0148;fedramp_moderate_multi_cloud_CP-6_3_0149;fedramp_moderate_multi_cloud_CP-9_0160;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;fedramp_moderate_multi_cloud_SC-22_0354;fedramp_moderate_multi_cloud_SI-2_0363;fedramp_moderate_multi_cloud_SI-2_2_0364;fedramp_moderate_multi_cloud_SI-2_3_0365;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020;iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.5.7_0039,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_2_1_0002,soc2_multi_cloud_cc_5_2_0008,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_4_0018,soc2_multi_cloud_cc_8_1_0020;iso27001_2022_multi_cloud_A.8.10_0065;iso27001_2022_multi_cloud_A.8.13_0068;iso27001_2022_multi_cloud_A.8.14_0069;iso27001_2022_multi_cloud_A.8.16_0071;nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008;nist_800_53_rev5_multi_cloud_CM-2-a_0366;nist_800_53_rev5_multi_cloud_CM-2-b_0367;nist_800_53_rev5_multi_cloud_CM-2_2_0357;nist_800_53_rev5_multi_cloud_CM-2_2_0358;nist_800_53_rev5_multi_cloud_CM-3-a_0376;nist_800_53_rev5_multi_cloud_CM-3_3_0370;nist_800_53_rev5_multi_cloud_CM-6-b_0398;nist_800_53_rev5_multi_cloud_CM-6-c_0399;nist_800_53_rev5_multi_cloud_CM-6-d_0400;nist_800_53_rev5_multi_cloud_CM-6_1_0393;nist_800_53_rev5_multi_cloud_CM-6_2_0394;nist_800_53_rev5_multi_cloud_CM-6_3_0395;nist_800_53_rev5_multi_cloud_CM-6_4_0396;nist_800_53_rev5_multi_cloud_CM-8-a_0424;nist_800_53_rev5_multi_cloud_CM-8-b_0425;nist_800_53_rev5_multi_cloud_CM-8_1_0413;nist_800_53_rev5_multi_cloud_CM-8_6_0419;nist_800_53_rev5_multi_cloud_CP-10_1_0513;nist_800_53_rev5_multi_cloud_CP-10_2_0514;nist_800_53_rev5_multi_cloud_CP-10_3_0515;nist_800_53_rev5_multi_cloud_CP-10_4_0516;nist_800_53_rev5_multi_cloud_CP-10_5_0517;nist_800_53_rev5_multi_cloud_CP-10_6_0518;nist_800_53_rev5_multi_cloud_CP-2-a_0462;nist_800_53_rev5_multi_cloud_CP-2-d_0465;nist_800_53_rev5_multi_cloud_CP-2-e_0466;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_CP-2_6_0458;nist_800_53_rev5_multi_cloud_CP-6-a_0485;nist_800_53_rev5_multi_cloud_CP-6_1_0482;nist_800_53_rev5_multi_cloud_CP-6_2_0483;nist_800_53_rev5_multi_cloud_CP-9-a_0509;nist_800_53_rev5_multi_cloud_CP-9-b_0510;nist_800_53_rev5_multi_cloud_CP-9-c_0511;nist_800_53_rev5_multi_cloud_SC-22_1268;nist_800_53_rev5_multi_cloud_SC-36_1_1302;nist_800_53_rev5_multi_cloud_SC-36_2_1303;nist_800_53_rev5_multi_cloud_SC-36_6_1304;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SC-6_1193;nist_800_53_rev5_multi_cloud_SI-13_5_1426;nist_800_53_rev5_multi_cloud_SI-2-c_1344;nist_800_53_rev5_multi_cloud_SI-2-d_1345;nist_800_53_rev5_multi_cloud_SI-2_2_1337;nist_800_53_rev5_multi_cloud_SI-2_5_1340;rbi_bank_multi_cloud_6.1_0021;rbi_bank_multi_cloud_6.2_0022;rbi_nbfc_multi_cloud_3.4_0020;rbi_nbfc_multi_cloud_5.3_0027;rbi_nbfc_multi_cloud_7.3_0035;rbi_nbfc_multi_cloud_7.5_0037;soc2_multi_cloud_a1_2_0025;soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_7_5_0019;soc2_multi_cloud_cc_8_1_0020;soc2_multi_cloud_cc_a_1_1_0021"
alicloud,alicloud.HBR Backup Plan.resilience_recovery_backup_coverage_unprotected_assets_alerting_enabled,alicloud.HBR Backup Plan.resilience_recovery_backup_coverage_unprotected_assets_alerting_enabled,,resilience_recovery,HBR Backup Plan,,
alicloud,alicloud.HBR Backup Plan.resilience_recovery_backup_health_job_success_rate_minimum,alicloud.HBR Backup Plan.resilience_recovery_backup_health_job_success_rate_minimum,,resilience_recovery,HBR Backup Plan,,
alicloud,alicloud.HBR Backup Plan.resilience_recovery_backup_health_last_backup_recency_within_days,alicloud.HBR Backup Plan.resilience_recovery_backup_health_last_backup_recency_within_days,,resilience_recovery,HBR Backup Plan,,
alicloud,alicloud.HBR Backup Plan.resilience_recovery_backup_health_failed_jobs_alerting_enabled,alicloud.HBR Backup Plan.resilience_recovery_backup_health_failed_jobs_alerting_enabled,,resilience_recovery,HBR Backup Plan,alicloud.ecs.volume.protected_by_backup_plan,iso27001_2022_multi_cloud_A.8.14_0069
alicloud,alicloud.HBR Backup Plan.resilience_recovery_backup_inventory_resource_discovery_synced,alicloud.HBR Backup Plan.resilience_recovery_backup_inventory_resource_discovery_synced,,resilience_recovery,HBR Backup Plan,,
alicloud,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_alert_rules_for_job_failures_configured,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_alert_rules_for_job_failures_configured,,backup,Hybrid Backup Recovery (HBR) Job,,
alicloud,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_alert_rules_for_sla_breach_configured,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_alert_rules_for_sla_breach_configured,,backup,Hybrid Backup Recovery (HBR) Job,,
alicloud,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_alert_destinations_configured,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_alert_destinations_configured,,backup,Hybrid Backup Recovery (HBR) Job,,
alicloud,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_metrics_export_enabled,alicloud.Hybrid Backup Recovery (HBR) Job.backup_security_monitoring_metrics_export_enabled,,backup,Hybrid Backup Recovery (HBR) Job,,
alicloud,alicloud.HBR Backup Plan.backup_security_access_backup_vault_rbac_least_privilege,alicloud.HBR Backup Plan.backup_security_access_backup_vault_rbac_least_privilege,,backup,HBR Backup Plan,,
alicloud,alicloud.HBR Backup Plan.backup_security_access_no_public_access_to_backup_vault,alicloud.HBR Backup Plan.backup_security_access_no_public_access_to_backup_vault,,backup,HBR Backup Plan,,
alicloud,alicloud.HBR Backup Plan.backup_security_access_backup_admins_mfa_required,alicloud.HBR Backup Plan.backup_security_access_backup_admins_mfa_required,,backup,HBR Backup Plan,alicloud.ram.root_mfa_enabled,"canada_pbmm_moderate_multi_cloud_CCCS_IA-2_0062;canada_pbmm_moderate_multi_cloud_CCCS_IA-2_0062,cisa_ce_v1_multi_cloud_Booting_Up-2_0010,cisa_ce_v1_multi_cloud_Your_Surroundings-1_0013,fedramp_moderate_multi_cloud_IA-2_0170,iso27001_2022_multi_cloud_A.5.15_0011,iso27001_2022_multi_cloud_A.5.17_0013,iso27001_2022_multi_cloud_A.8.5_0092,iso27001_2022_multi_cloud_A.9.2_0097,iso27001_2022_multi_cloud_A.9.4_0099,nist_800_53_rev5_multi_cloud_AC-24_2_0188,nist_800_53_rev5_multi_cloud_AC-2_1_0004,nist_800_53_rev5_multi_cloud_AC-3_13_0034,nist_800_53_rev5_multi_cloud_AC-3_2_0038,nist_800_53_rev5_multi_cloud_AC-3_2_0039,nist_800_53_rev5_multi_cloud_AC-3_3_0040,nist_800_53_rev5_multi_cloud_AC-3_3_0041,nist_800_53_rev5_multi_cloud_AC-3_3_0042,nist_800_53_rev5_multi_cloud_AC-3_3_0043,nist_800_53_rev5_multi_cloud_AC-3_3_0044,nist_800_53_rev5_multi_cloud_AC-3_3_0045,nist_800_53_rev5_multi_cloud_AC-3_4_0046,nist_800_53_rev5_multi_cloud_AC-3_4_0047,nist_800_53_rev5_multi_cloud_AC-3_4_0048,nist_800_53_rev5_multi_cloud_AC-3_4_0049,nist_800_53_rev5_multi_cloud_AC-3_4_0050,nist_800_53_rev5_multi_cloud_AC-3_8_0055,nist_800_53_rev5_multi_cloud_AC-4_28_0077,nist_800_53_rev5_multi_cloud_AC-7_4_0104,nist_800_53_rev5_multi_cloud_SC-23_3_1272,nist_800_53_rev5_multi_cloud_SC-23_3_1273,rbi_bank_multi_cloud_3.2_0015,rbi_nbfc_multi_cloud_2.5_0009;cisa_ce_v1_multi_cloud_Booting_Up-2_0010;cisa_ce_v1_multi_cloud_Your_Surroundings-1_0013;fedramp_moderate_multi_cloud_IA-2_0170;iso27001_2022_multi_cloud_A.5.15_0011;iso27001_2022_multi_cloud_A.5.17_0013;iso27001_2022_multi_cloud_A.8.5_0092;iso27001_2022_multi_cloud_A.9.2_0097;iso27001_2022_multi_cloud_A.9.4_0099;nist_800_53_rev5_multi_cloud_AC-24_2_0188;nist_800_53_rev5_multi_cloud_AC-2_1_0004;nist_800_53_rev5_multi_cloud_AC-3_13_0034;nist_800_53_rev5_multi_cloud_AC-3_2_0038;nist_800_53_rev5_multi_cloud_AC-3_2_0039;nist_800_53_rev5_multi_cloud_AC-3_3_0040;nist_800_53_rev5_multi_cloud_AC-3_3_0041;nist_800_53_rev5_multi_cloud_AC-3_3_0042;nist_800_53_rev5_multi_cloud_AC-3_3_0043;nist_800_53_rev5_multi_cloud_AC-3_3_0044;nist_800_53_rev5_multi_cloud_AC-3_3_0045;nist_800_53_rev5_multi_cloud_AC-3_4_0046;nist_800_53_rev5_multi_cloud_AC-3_4_0047;nist_800_53_rev5_multi_cloud_AC-3_4_0048;nist_800_53_rev5_multi_cloud_AC-3_4_0049;nist_800_53_rev5_multi_cloud_AC-3_4_0050;nist_800_53_rev5_multi_cloud_AC-3_8_0055;nist_800_53_rev5_multi_cloud_AC-4_28_0077;nist_800_53_rev5_multi_cloud_AC-7_4_0104;nist_800_53_rev5_multi_cloud_SC-23_3_1272;nist_800_53_rev5_multi_cloud_SC-23_3_1273;rbi_bank_multi_cloud_3.2_0015;rbi_nbfc_multi_cloud_2.5_0009"
alicloud,alicloud.HBR Backup Plan.backup_security_access_backup_keys_access_least_privilege,alicloud.HBR Backup Plan.backup_security_access_backup_keys_access_least_privilege,,backup,HBR Backup Plan,,
alicloud,alicloud.HBR Vault.backup_security_encryption_encryption_at_rest_enabled,alicloud.HBR Vault.backup_security_encryption_encryption_at_rest_enabled,,backup,HBR Vault,alicloud.redshift.backup_enabled,cisa_ce_v1_multi_cloud_Booting_Up-1_0009
alicloud,alicloud.HBR Vault.backup_security_encryption_encryption_in_transit_tls_min_1_2,alicloud.HBR Vault.backup_security_encryption_encryption_in_transit_tls_min_1_2,,backup,HBR Vault,,
alicloud,alicloud.HBR Vault.backup_security_encryption_cmk_cmek_key_configured,alicloud.HBR Vault.backup_security_encryption_cmk_cmek_key_configured,,backup,HBR Vault,alicloud.ebs.volume.backup_configured,soc2_multi_cloud_a1_2_0025
