cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,ibm_mapped_compliance_functions,ibm_mapped_compliance_ids
ibm,ibm.object.storage_bucket.data_protection_encryption_at_rest_enabled,ibm.object.storage_bucket.data_protection_encryption_at_rest_enabled,object,,ibm-cloud-sdk-core,ibm.cos.bucket.default_encryption;ibm.cos.bucket.default_kms_encryption;ibm.cos.bucket.encryption_byok_check;ibm.cos.bucket.encryption_enabled;ibm.cos.bucket.encryption_kyok_at_rest_enabled;ibm.cos.bucket.encryption_with_customer_managed_keys;ibm.cos.bucket.kms_encryption;ibm.cos.bucket.policy_public_write_access;ibm.cos.bucket.public_access;ibm.cos.bucket.secure_transport_policy;ibm.cos.website_https_only;ibm.storage.ensure_encryption_with_customer_managed_keys;ibm.storage.ensure_soft_delete_is_enabled;ibm.storage.infrastructure_encryption_is_enabled,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013; canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033; canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024; canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025; canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030; canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040; canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056; canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059; canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144; canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132; canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133; cis_ibm_ibm_2.1.1.1_0015; cis_ibm_ibm_2.1.1.2_0016; cis_ibm_ibm_2.1.1.3_0017; cis_ibm_ibm_2.1.2_0018; cis_ibm_ibm_2.1.3_0019; cis_ibm_ibm_2.1.4_0020; cisa_ce_v1_multi_cloud_Booting_Up-4_0012; cisa_ce_v1_multi_cloud_Your_Data-2_0018; cisa_ce_v1_multi_cloud_Your_Systems-3_0008; fedramp_moderate_multi_cloud_AC-17_0034; fedramp_moderate_multi_cloud_AC-17_1_0035; fedramp_moderate_multi_cloud_AC-17_2_0036; fedramp_moderate_multi_cloud_AC-17_3_0037; fedramp_moderate_multi_cloud_AC-17_4_0038; fedramp_moderate_multi_cloud_AU-12_0081; fedramp_moderate_multi_cloud_AU-12_1_0082; fedramp_moderate_multi_cloud_AU-12_3_0083; fedramp_moderate_multi_cloud_AU-2_0058; fedramp_moderate_multi_cloud_AU-3_0059; fedramp_moderate_multi_cloud_AU-3_1_0060; fedramp_moderate_multi_cloud_AU-8_0074; fedramp_moderate_multi_cloud_CA-9_0099; fedramp_moderate_multi_cloud_CP-6_0146; fedramp_moderate_multi_cloud_CP-6_1_0147; fedramp_moderate_multi_cloud_CP-6_2_0148; fedramp_moderate_multi_cloud_CP-6_3_0149; fedramp_moderate_multi_cloud_CP-9_0160; fedramp_moderate_multi_cloud_CP-9_1_0161; fedramp_moderate_multi_cloud_CP-9_2_0162; fedramp_moderate_multi_cloud_CP-9_3_0163; fedramp_moderate_multi_cloud_CP-9_5_0164; fedramp_moderate_multi_cloud_CP-9_8_0165; fedramp_moderate_multi_cloud_SC-28_0357; fedramp_moderate_multi_cloud_SC-7_0332; fedramp_moderate_multi_cloud_SC-7_10_0338; fedramp_moderate_multi_cloud_SC-7_12_0339; fedramp_moderate_multi_cloud_SC-7_18_0340; fedramp_moderate_multi_cloud_SC-7_20_0341; fedramp_moderate_multi_cloud_SC-7_21_0342; fedramp_moderate_multi_cloud_SC-7_3_0333; fedramp_moderate_multi_cloud_SC-7_4_0334; fedramp_moderate_multi_cloud_SC-7_5_0335; fedramp_moderate_multi_cloud_SC-7_7_0336; fedramp_moderate_multi_cloud_SC-7_8_0337; fedramp_moderate_multi_cloud_SC-8_0343; gdpr_multi_cloud_Article_32_Security_of_processing_0003; hipaa_multi_cloud_164_308_a_1_ii_b_0002; hipaa_multi_cloud_164_308_a_1_ii_d_0003; hipaa_multi_cloud_164_308_a_3_i_0004; hipaa_multi_cloud_164_308_a_3_ii_a_0005; hipaa_multi_cloud_164_308_a_4_ii_a_0009; hipaa_multi_cloud_164_308_a_6_ii_0016; hipaa_multi_cloud_164_308_a_7_i_0017; hipaa_multi_cloud_164_308_a_7_ii_a_0018; hipaa_multi_cloud_164_308_a_7_ii_b_0019; hipaa_multi_cloud_164_308_a_7_ii_c_0020; hipaa_multi_cloud_164_312_a_1_0022; hipaa_multi_cloud_164_312_a_2_i_0023; hipaa_multi_cloud_164_312_a_2_ii_0024; hipaa_multi_cloud_164_312_a_2_iv_0025; hipaa_multi_cloud_164_312_b_0026; hipaa_multi_cloud_164_312_c_1_0027; hipaa_multi_cloud_164_312_c_2_0028; hipaa_multi_cloud_164_312_e_1_0030; hipaa_multi_cloud_164_312_e_2_i_0031; hipaa_multi_cloud_164_312_e_2_ii_0032; iso27001_2022_multi_cloud_A.8.10_0065; iso27001_2022_multi_cloud_A.8.11_0066; iso27001_2022_multi_cloud_A.8.12_0067; iso27001_2022_multi_cloud_A.8.14_0069; iso27001_2022_multi_cloud_A.8.15_0070; iso27001_2022_multi_cloud_A.8.1_0064; iso27001_2022_multi_cloud_A.8.24_0080; iso27001_2022_multi_cloud_A.8.3_0085; iso27001_2022_multi_cloud_A.8.5_0092; nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005; nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007; nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004; nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008; nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011; nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013; nist_800_171_r2_multi_cloud_3_14_6_3.14.6_Monitor_organizational_systems_inc_0018; nist_800_171_r2_multi_cloud_3_14_7_3.14.7_Identify_unauthorized_use_of_organi_0019; nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021; nist_800_171_r2_multi_cloud_3_1_13_3.1.13_Employ_cryptographic_mechanisms_to_0022; nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023; nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020; nist_800_171_r2_multi_cloud_3_1_20_3.1.20_Verify_and_control_limit_connection_0025; nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024; nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026; nist_800_171_r2_multi_cloud_3_3_1_3.3.1_Create_and_retain_system_audit_logs_a_0031; nist_800_171_r2_multi_cloud_3_3_2_3.3.2_Ensure_that_the_actions_of_individual_0032; nist_800_171_r2_multi_cloud_3_3_3_3.3.3_Review_and_update_logged_events_0033; nist_800_171_r2_multi_cloud_3_3_8_3.3.8_Protect_audit_information_and_audit_l_0036; nist_800_171_r2_multi_cloud_3_4_6_3.4.6_Employ_the_principle_of_least_functio_0039; nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042; nist_800_171_r2_multi_cloud_3_6_1_3.6.1_Establish_an_operational_incident-han_0049; nist_800_171_r2_multi_cloud_3_6_2_3.6.2_Track_document_and_report_incidents_0050; nist_800_53_rev5_multi_cloud_AC-17-b_0152; nist_800_53_rev5_multi_cloud_AC-17_10_0141; nist_800_53_rev5_multi_cloud_AC-17_10_0142; nist_800_53_rev5_multi_cloud_AC-17_1_0140; nist_800_53_rev5_multi_cloud_AC-17_2_0143; nist_800_53_rev5_multi_cloud_AC-17_9_0150; nist_800_53_rev5_multi_cloud_AC-24_1_0187; nist_800_53_rev5_multi_cloud_AC-2_4_0011; nist_800_53_rev5_multi_cloud_AC-3_10_0031; nist_800_53_rev5_multi_cloud_AC-3_1_0029; nist_800_53_rev5_multi_cloud_AC-3_1_0030; nist_800_53_rev5_multi_cloud_AC-3_7_0054; nist_800_53_rev5_multi_cloud_AC-4_10_0058; nist_800_53_rev5_multi_cloud_AC-4_11_0059; nist_800_53_rev5_multi_cloud_AC-4_12_0060; nist_800_53_rev5_multi_cloud_AC-4_13_0061; nist_800_53_rev5_multi_cloud_AC-4_14_0062; nist_800_53_rev5_multi_cloud_AC-4_15_0063; nist_800_53_rev5_multi_cloud_AC-4_16_0064; nist_800_53_rev5_multi_cloud_AC-4_17_0065; nist_800_53_rev5_multi_cloud_AC-4_18_0066; nist_800_53_rev5_multi_cloud_AC-4_19_0067; nist_800_53_rev5_multi_cloud_AC-4_1_0057; nist_800_53_rev5_multi_cloud_AC-4_20_0069; nist_800_53_rev5_multi_cloud_AC-4_22_0071; nist_800_53_rev5_multi_cloud_AC-4_23_0072; nist_800_53_rev5_multi_cloud_AC-4_24_0073; nist_800_53_rev5_multi_cloud_AC-4_25_0074; nist_800_53_rev5_multi_cloud_AC-4_26_0075; nist_800_53_rev5_multi_cloud_AC-4_27_0076; nist_800_53_rev5_multi_cloud_AC-4_29_0078; nist_800_53_rev5_multi_cloud_AC-4_2_0068; nist_800_53_rev5_multi_cloud_AC-4_30_0080; nist_800_53_rev5_multi_cloud_AC-4_31_0081; nist_800_53_rev5_multi_cloud_AC-4_32_0082; nist_800_53_rev5_multi_cloud_AC-4_3_0079; nist_800_53_rev5_multi_cloud_AC-4_4_0083; nist_800_53_rev5_multi_cloud_AC-4_5_0084; nist_800_53_rev5_multi_cloud_AC-4_6_0085; nist_800_53_rev5_multi_cloud_AC-4_7_0086; nist_800_53_rev5_multi_cloud_AC-4_8_0087; nist_800_53_rev5_multi_cloud_AC-4_9_0088; nist_800_53_rev5_multi_cloud_AC-6_9_0100; nist_800_53_rev5_multi_cloud_AU-12-a_0278; nist_800_53_rev5_multi_cloud_AU-12-c_0280; nist_800_53_rev5_multi_cloud_AU-12_4_0277; nist_800_53_rev5_multi_cloud_AU-14_3_0288; nist_800_53_rev5_multi_cloud_AU-2-b_0224; nist_800_53_rev5_multi_cloud_AU-3-a_0231; nist_800_53_rev5_multi_cloud_AU-3-b_0232; nist_800_53_rev5_multi_cloud_AU-3-c_0233; nist_800_53_rev5_multi_cloud_AU-3-d_0234; nist_800_53_rev5_multi_cloud_AU-3-e_0235; nist_800_53_rev5_multi_cloud_AU-3-f_0236; nist_800_53_rev5_multi_cloud_AU-8-b_0258; nist_800_53_rev5_multi_cloud_AU-9_2_0260; nist_800_53_rev5_multi_cloud_CA-9-b_0350; nist_800_53_rev5_multi_cloud_CP-10_1_0513; nist_800_53_rev5_multi_cloud_CP-10_2_0514; nist_800_53_rev5_multi_cloud_CP-10_3_0515; nist_800_53_rev5_multi_cloud_CP-10_4_0516; nist_800_53_rev5_multi_cloud_CP-10_5_0517; nist_800_53_rev5_multi_cloud_CP-10_6_0518; nist_800_53_rev5_multi_cloud_CP-2_5_0457; nist_800_53_rev5_multi_cloud_CP-6-a_0485; nist_800_53_rev5_multi_cloud_CP-6_1_0482; nist_800_53_rev5_multi_cloud_CP-6_2_0483; nist_800_53_rev5_multi_cloud_CP-9-a_0509; nist_800_53_rev5_multi_cloud_CP-9-b_0510; nist_800_53_rev5_multi_cloud_CP-9-c_0511; nist_800_53_rev5_multi_cloud_CP-9-d_0512; nist_800_53_rev5_multi_cloud_CP-9_8_0508; nist_800_53_rev5_multi_cloud_PM-11-b_0867; nist_800_53_rev5_multi_cloud_PM-17-b_0876; nist_800_53_rev5_multi_cloud_SC-16_1_1256; nist_800_53_rev5_multi_cloud_SC-23_1_1269; nist_800_53_rev5_multi_cloud_SC-23_1_1270; nist_800_53_rev5_multi_cloud_SC-23_2_1271; nist_800_53_rev5_multi_cloud_SC-23_4_1274; nist_800_53_rev5_multi_cloud_SC-28_1_1280; nist_800_53_rev5_multi_cloud_SC-5_2_1189; nist_800_53_rev5_multi_cloud_SC-7-a_1224; nist_800_53_rev5_multi_cloud_SC-7-b_1225; nist_800_53_rev5_multi_cloud_SC-7-c_1226; nist_800_53_rev5_multi_cloud_SC-7_11_1196; nist_800_53_rev5_multi_cloud_SC-7_12_1197; nist_800_53_rev5_multi_cloud_SC-7_16_1201; nist_800_53_rev5_multi_cloud_SC-7_20_1207; nist_800_53_rev5_multi_cloud_SC-7_21_1208; nist_800_53_rev5_multi_cloud_SC-7_25_1212; nist_800_53_rev5_multi_cloud_SC-7_26_1213; nist_800_53_rev5_multi_cloud_SC-7_27_1214; nist_800_53_rev5_multi_cloud_SC-7_28_1215; nist_800_53_rev5_multi_cloud_SC-7_2_1206; nist_800_53_rev5_multi_cloud_SC-7_3_1217; nist_800_53_rev5_multi_cloud_SC-7_5_1219; nist_800_53_rev5_multi_cloud_SC-7_7_1221; nist_800_53_rev5_multi_cloud_SC-8_1_1227; nist_800_53_rev5_multi_cloud_SC-8_2_1228; nist_800_53_rev5_multi_cloud_SC-8_5_1231; nist_800_53_rev5_multi_cloud_SI-13_5_1426; nist_800_53_rev5_multi_cloud_SI-19_4_1445; nist_800_53_rev5_multi_cloud_SI-4_20_1377; nist_800_53_rev5_multi_cloud_SI-4_2_1376; rbi_bank_multi_cloud_17.1_0011; rbi_bank_multi_cloud_3.3_0016; rbi_bank_multi_cloud_5.1_0019; rbi_bank_multi_cloud_6.1_0021; rbi_bank_multi_cloud_6.2_0022; rbi_nbfc_multi_cloud_2.9_0013; rbi_nbfc_multi_cloud_3.4_0020; rbi_nbfc_multi_cloud_3.5_0021; rbi_nbfc_multi_cloud_5.3_0027; rbi_nbfc_multi_cloud_7.3_0035; rbi_nbfc_multi_cloud_7.5_0037; soc2_multi_cloud_cc_3_3_0005; soc2_multi_cloud_cc_6_1_0009; soc2_multi_cloud_cc_6_2_0010; soc2_multi_cloud_cc_6_6_0012; soc2_multi_cloud_cc_6_7_0013; soc2_multi_cloud_cc_7_2_0016; soc2_multi_cloud_cc_7_3_0017; soc2_multi_cloud_cc_7_4_0018; soc2_multi_cloud_cc_7_5_0019; soc2_multi_cloud_cc_a_1_1_0021; soc2_multi_cloud_cc_c_1_1_0022; soc2_multi_cloud_cc_c_1_2_0023
ibm,ibm.object.storage_bucket.data_protection_cmk_cmek_configured,ibm.object.storage_bucket.data_protection_cmk_cmek_configured,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_bucket.data_protection_block_public_access_enabled,ibm.object.storage_bucket.data_protection_block_public_access_enabled,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_bucket.data_protection_policy_denies_public_and_insecure,ibm.object.storage_bucket.data_protection_policy_denies_public_and_insecure,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_bucket.data_protection_require_tls_in_transit,ibm.object.storage_bucket.data_protection_require_tls_in_transit,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_bucket.data_protection_versioning_enabled,ibm.object.storage_bucket.data_protection_versioning_enabled,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_bucket.data_protection_access_logging_enabled,ibm.object.storage_bucket.data_protection_access_logging_enabled,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_policy.data_protection_storage_bucket_policy_no_wildcards_on_actions_or_principals,ibm.object.storage_policy.data_protection_storage_bucket_policy_no_wildcards_on_actions_or_principals,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_policy.data_protection_storage_bucket_policy_no_public_principals,ibm.object.storage_policy.data_protection_storage_bucket_policy_no_public_principals,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_policy.data_protection_storage_bucket_policy_deny_unencrypted_puts,ibm.object.storage_policy.data_protection_storage_bucket_policy_deny_unencrypted_puts,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_policy.data_protection_storage_bucket_policy_deny_insecure_transport,ibm.object.storage_policy.data_protection_storage_bucket_policy_deny_insecure_transport,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage.data_protection_encrypted_at_rest,ibm.object.storage.data_protection_encrypted_at_rest,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage.data_protection_not_publicly_readable,ibm.object.storage.data_protection_not_publicly_readable,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage.data_protection_object_lock_or_immutability_enabled_where_supported,ibm.object.storage.data_protection_object_lock_or_immutability_enabled_where_supported,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_notification.data_protection_storage_bucket_notification_destination_encrypted,ibm.object.storage_notification.data_protection_storage_bucket_notification_destination_encrypted,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_notification.data_protection_storage_bucket_notification_destination_least_privilege,ibm.object.storage_notification.data_protection_storage_bucket_notification_destination_least_privilege,object,,ibm-cloud-sdk-core,,
ibm,ibm.object.storage_notification.data_protection_storage_bucket_notification_cross_account_destinations_restricted,ibm.object.storage_notification.data_protection_storage_bucket_notification_cross_account_destinations_restricted,object,,ibm-cloud-sdk-core,,
ibm,ibm.file.storage_share.data_protection_storage_fileshare_private_network_only,ibm.file.storage_share.data_protection_storage_fileshare_private_network_only,file,,ibm-cloud-sdk-core,ibm.file.storage.encryption_at_rest_enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056; canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059; canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136; fedramp_moderate_multi_cloud_CP-6_0146; fedramp_moderate_multi_cloud_CP-6_1_0147; fedramp_moderate_multi_cloud_CP-6_2_0148; fedramp_moderate_multi_cloud_CP-6_3_0149; fedramp_moderate_multi_cloud_CP-9_0160; fedramp_moderate_multi_cloud_CP-9_1_0161; fedramp_moderate_multi_cloud_CP-9_2_0162; fedramp_moderate_multi_cloud_CP-9_3_0163; fedramp_moderate_multi_cloud_CP-9_5_0164; fedramp_moderate_multi_cloud_CP-9_8_0165; fedramp_moderate_multi_cloud_SC-13_0348; nist_800_53_rev5_multi_cloud_AU-9_3_0261; nist_800_53_rev5_multi_cloud_CP-10_1_0513; nist_800_53_rev5_multi_cloud_CP-10_2_0514; nist_800_53_rev5_multi_cloud_CP-10_3_0515; nist_800_53_rev5_multi_cloud_CP-10_4_0516; nist_800_53_rev5_multi_cloud_CP-10_5_0517; nist_800_53_rev5_multi_cloud_CP-10_6_0518; nist_800_53_rev5_multi_cloud_CP-2_5_0457; nist_800_53_rev5_multi_cloud_CP-6-a_0485; nist_800_53_rev5_multi_cloud_CP-6_1_0482; nist_800_53_rev5_multi_cloud_CP-6_2_0483; nist_800_53_rev5_multi_cloud_CP-9-a_0509; nist_800_53_rev5_multi_cloud_CP-9-b_0510; nist_800_53_rev5_multi_cloud_CP-9-c_0511; nist_800_53_rev5_multi_cloud_CP-9-d_0512; nist_800_53_rev5_multi_cloud_SC-13-a_1248; nist_800_53_rev5_multi_cloud_SC-28_1_1280; nist_800_53_rev5_multi_cloud_SC-5_2_1189; nist_800_53_rev5_multi_cloud_SC-8_3_1229; nist_800_53_rev5_multi_cloud_SC-8_4_1230; nist_800_53_rev5_multi_cloud_SI-13_5_1426; nist_800_53_rev5_multi_cloud_SI-19_4_1445
ibm,ibm.file.storage_share.data_protection_storage_fileshare_encryption_at_rest_enabled,ibm.file.storage_share.data_protection_storage_fileshare_encryption_at_rest_enabled,file,,ibm-cloud-sdk-core,,
ibm,ibm.file.storage_share.data_protection_storage_fileshare_kms_key_policy_least_privilege,ibm.file.storage_share.data_protection_storage_fileshare_kms_key_policy_least_privilege,file,,ibm-cloud-sdk-core,,
ibm,ibm.file.storage_share.data_protection_storage_fileshare_snapshots_enabled,ibm.file.storage_share.data_protection_storage_fileshare_snapshots_enabled,file,,ibm-cloud-sdk-core,,
ibm,ibm.message.hub_topic.data_protection_storage_queue_encryption_at_rest_enabled,ibm.message.hub_topic.data_protection_storage_queue_encryption_at_rest_enabled,message,,ibm-cloud-sdk-core,,
ibm,ibm.message.hub_topic.data_protection_storage_queue_auth_required,ibm.message.hub_topic.data_protection_storage_queue_auth_required,message,,ibm-cloud-sdk-core,,
ibm,ibm.message.hub_topic.data_protection_storage_queue_cross_account_send_receive_restricted,ibm.message.hub_topic.data_protection_storage_queue_cross_account_send_receive_restricted,message,,ibm-cloud-sdk-core,,
ibm,ibm.message.hub_topic.data_protection_storage_queue_private_network_only_where_supported,ibm.message.hub_topic.data_protection_storage_queue_private_network_only_where_supported,message,,ibm-cloud-sdk-core,,
ibm,ibm.event.streams_topic.data_protection_storage_stream_encryption_at_rest_enabled,ibm.event.streams_topic.data_protection_storage_stream_encryption_at_rest_enabled,event,,ibm-cloud-sdk-core,ibm.kafka.cluster.encryption_at_rest_uses_cmk;ibm.kafka.cluster.in_transit_encryption_enabled;ibm.kafka.connector_in_transit_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066; iso27001_2022_multi_cloud_A.8.12_0067; iso27001_2022_multi_cloud_A.8.24_0080; rbi_bank_multi_cloud_14.1_0007; rbi_nbfc_multi_cloud_3.3_0019; soc2_multi_cloud_cc_6_7_0013
ibm,ibm.event.streams_topic.data_protection_storage_stream_consumer_auth_required,ibm.event.streams_topic.data_protection_storage_stream_consumer_auth_required,event,,ibm-cloud-sdk-core,,
ibm,ibm.event.streams_topic.data_protection_storage_stream_private_network_only_where_supported,ibm.event.streams_topic.data_protection_storage_stream_private_network_only_where_supported,event,,ibm-cloud-sdk-core,,
ibm,ibm.cloudant.document.data_protection_storage_table_encryption_at_rest_enabled,ibm.cloudant.document.data_protection_storage_table_encryption_at_rest_enabled,cloudant,,ibm-cloud-sdk-core,,
ibm,ibm.cloudant.document.data_protection_storage_table_rbac_least_privilege,ibm.cloudant.document.data_protection_storage_table_rbac_least_privilege,cloudant,,ibm-cloud-sdk-core,,
ibm,ibm.cloudant.document.data_protection_storage_table_private_network_only_where_supported,ibm.cloudant.document.data_protection_storage_table_private_network_only_where_supported,cloudant,,ibm-cloud-sdk-core,,
ibm,ibm.block.storage_snapshot.data_protection_encrypted,ibm.block.storage_snapshot.data_protection_encrypted,block,,ibm-cloud-sdk-core,,
ibm,ibm.block.storage_snapshot.data_protection_not_public,ibm.block.storage_snapshot.data_protection_not_public,block,,ibm-cloud-sdk-core,,
ibm,ibm.block.storage_snapshot.data_protection_cross_region_copy_encrypted,ibm.block.storage_snapshot.data_protection_cross_region_copy_encrypted,block,,ibm-cloud-sdk-core,,
ibm,ibm.block.storage_volume.data_protection_encryption_at_rest_enabled,ibm.block.storage_volume.data_protection_encryption_at_rest_enabled,block,,ibm-cloud-sdk-core,ibm.block.storage.encryption_at_rest_byok_check; ibm.block.storage.encryption_at_rest_hyper_protect; ibm.block.storage.unattached_disks_encryption_customer_keys; ibm.block.storage.volume_encryption_at_rest_customer_keys_enabled; ibm.block.storage.volume_encryption_at_rest_customer_managed_keys_enabled; ibm.block.storage.volume_encryption_customer_managed_keys,cis_ibm_ibm_2.2.1.1_0021; cis_ibm_ibm_2.2.1.2_0022; cis_ibm_ibm_2.2.1.3_0023; cis_ibm_ibm_2.2.2_0024; cis_ibm_ibm_2.2.3_0025; cis_ibm_ibm_2.2.4_0026
ibm,ibm.block.storage_volume.data_protection_cmk_cmek_configured,ibm.block.storage_volume.data_protection_cmk_cmek_configured,block,,ibm-cloud-sdk-core,,
ibm,ibm.block.storage_volume.data_protection_snapshots_encrypted,ibm.block.storage_volume.data_protection_snapshots_encrypted,block,,ibm-cloud-sdk-core,,
ibm,ibm.cloudant.database.data_protection_storage_global_table_encryption_at_rest_all_regions,ibm.cloudant.database.data_protection_storage_global_table_encryption_at_rest_all_regions,cloudant,,ibm-cloud-sdk-core,ibm.cloudant.encryption_enabled;ibm.cloudant.instance.https_enforcement;ibm.cloudant.key.encryption_enabled;ibm.cloudant.tables_kms_cmk_encryption_enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059; canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136; cis_ibm_ibm_5.2_0039; cis_ibm_ibm_5.3_0040; cisa_ce_v1_multi_cloud_Your_Data-4_0020; fedramp_moderate_multi_cloud_CP-9_0160; fedramp_moderate_multi_cloud_CP-9_1_0161; fedramp_moderate_multi_cloud_CP-9_2_0162; fedramp_moderate_multi_cloud_CP-9_3_0163; fedramp_moderate_multi_cloud_CP-9_5_0164; fedramp_moderate_multi_cloud_CP-9_8_0165; fedramp_moderate_multi_cloud_SC-13_0348; nist_800_53_rev5_multi_cloud_AU-9_3_0261; nist_800_53_rev5_multi_cloud_CP-10_1_0513; nist_800_53_rev5_multi_cloud_CP-10_2_0514; nist_800_53_rev5_multi_cloud_CP-10_3_0515; nist_800_53_rev5_multi_cloud_CP-10_4_0516; nist_800_53_rev5_multi_cloud_CP-10_5_0517; nist_800_53_rev5_multi_cloud_CP-10_6_0518; nist_800_53_rev5_multi_cloud_CP-2_5_0457; nist_800_53_rev5_multi_cloud_CP-6_2_0483; nist_800_53_rev5_multi_cloud_CP-9-a_0509; nist_800_53_rev5_multi_cloud_CP-9-b_0510; nist_800_53_rev5_multi_cloud_CP-9-c_0511; nist_800_53_rev5_multi_cloud_SC-13-a_1248; nist_800_53_rev5_multi_cloud_SC-28_1_1280; nist_800_53_rev5_multi_cloud_SC-5_2_1189; nist_800_53_rev5_multi_cloud_SC-8_3_1229; nist_800_53_rev5_multi_cloud_SC-8_4_1230; nist_800_53_rev5_multi_cloud_SI-13_5_1426; nist_800_53_rev5_multi_cloud_SI-19_4_1445; rbi_bank_multi_cloud_3.3_0016; rbi_bank_multi_cloud_6.1_0021; rbi_bank_multi_cloud_6.2_0022; rbi_bank_multi_cloud_8.1_0024; rbi_nbfc_multi_cloud_2.9_0013; rbi_nbfc_multi_cloud_3.4_0020; rbi_nbfc_multi_cloud_5.3_0027
