cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,oci_mapped_compliance_functions,oci_mapped_compliance_ids
oci,oci.oci_cloud_guard_detector_rules.configuration_management_security_config_rule_remediation_targets_bound,oci.cloud_guard_detector_rules.configuration_management_security_config_rule_remediation_targets_bound,,configuration_management,OCI Cloud Guard Detector Rules,,
oci,oci.oci_cloud_guard_detector_responder_recipes_baselines.configuration_management_security_config_baseline_conformance_pack_deployed,oci.cloud_guard_detector_responder_recipes_baselines.configuration_management_security_config_baseline_conformance_pack_deployed,,configuration_management,OCI Cloud Guard Detector/Responder Recipes (baselines),,
oci,oci.oci_cloud_guard_detector_responder_recipes_baselines.configuration_management_security_config_baseline_parameters_set,oci.cloud_guard_detector_responder_recipes_baselines.configuration_management_security_config_baseline_parameters_set,,configuration_management,OCI Cloud Guard Detector/Responder Recipes (baselines),,
oci,oci.oci_cloud_guard_configuration_change_detections.configuration_management_security_config_drift_critical_resources_drift_detection_enabled,oci.cloud_guard_configuration_change_detections.configuration_management_security_config_drift_critical_resources_drift_detection_enabled,,configuration_management,OCI Cloud Guard (configuration change detections),,
oci,oci.oci_cloud_guard_configuration_change_detections.configuration_management_security_config_drift_alerts_configured,oci.cloud_guard_configuration_change_detections.configuration_management_security_config_drift_alerts_configured,,configuration_management,OCI Cloud Guard (configuration change detections),,
oci,oci.oci_audit_object_storage_logging.configuration_management_security_config_delivery_kms_encryption_enabled,oci.audit_object_storage_logging.configuration_management_security_config_delivery_kms_encryption_enabled,,configuration_management,OCI Audit -> Object Storage/Logging,,
oci,oci.oci_audit_object_storage_logging.configuration_management_security_config_delivery_destination_access_least_privilege,oci.audit_object_storage_logging.configuration_management_security_config_delivery_destination_access_least_privilege,,configuration_management,OCI Audit -> Object Storage/Logging,,
oci,oci.service_connector_hub.configuration_management_security_config_delivery_kms_encryption_enabled,oci.service_connector_hub.configuration_management_security_config_delivery_kms_encryption_enabled,,configuration_management,Service Connector Hub,,
oci,oci.service_connector_hub.configuration_management_security_config_delivery_destination_access_least_privilege,oci.service_connector_hub.configuration_management_security_config_delivery_destination_access_least_privilege,,configuration_management,Service Connector Hub,,
oci,oci.oci_cloud_guard_responders.configuration_management_security_config_remediation_auto_remediation_enabled_for_high,oci.cloud_guard_responders.configuration_management_security_config_remediation_auto_remediation_enabled_for_high,,configuration_management,OCI Cloud Guard Responders,,
oci,oci.oci_cloud_guard_responders.configuration_management_security_config_remediation_manual_runbooks_attached,oci.cloud_guard_responders.configuration_management_security_config_remediation_manual_runbooks_attached,,configuration_management,OCI Cloud Guard Responders,,
oci,oci.oci_functions_ops_automation.configuration_management_security_config_remediation_auto_remediation_enabled_for_high,oci.functions_ops_automation.configuration_management_security_config_remediation_auto_remediation_enabled_for_high,,configuration_management,OCI Functions/Ops automation,,
oci,oci.oci_functions_ops_automation.configuration_management_security_config_remediation_manual_runbooks_attached,oci.functions_ops_automation.configuration_management_security_config_remediation_manual_runbooks_attached,,configuration_management,OCI Functions/Ops automation,,
oci,oci.oci_cloud_guard_posture_compliance.configuration_management_security_config_compliance_reporting_dashboards_enabled,oci.cloud_guard_posture_compliance.configuration_management_security_config_compliance_reporting_dashboards_enabled,,configuration_management,OCI Cloud Guard - Posture & Compliance,,
oci,oci.oci_cloud_guard_posture_compliance.configuration_management_security_config_compliance_evidence_export_configured,oci.cloud_guard_posture_compliance.configuration_management_security_config_compliance_evidence_export_configured,,configuration_management,OCI Cloud Guard - Posture & Compliance,,
oci,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_secrets_encryption_kms_enabled,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_secrets_encryption_kms_enabled,,containers_kubernetes,Oracle Container Engine for Kubernetes (OKE),,
oci,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_audit_logging_enabled,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_audit_logging_enabled,,containers_kubernetes,Oracle Container Engine for Kubernetes (OKE),,
oci,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_private_control_plane_endpoint_enabled,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_private_control_plane_endpoint_enabled,,containers_kubernetes,Oracle Container Engine for Kubernetes (OKE),,
oci,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_default_service_account_automount_disabled,oci.oracle_container_engine_for_kubernetes_oke.containers_kubernetes_security_cluster_default_service_account_automount_disabled,,containers_kubernetes,Oracle Container Engine for Kubernetes (OKE),,
oci,oci.oke_rbac.containers_kubernetes_security_rbac_authorization_mode_rbac_enabled,oci.oke_rbac.containers_kubernetes_security_rbac_authorization_mode_rbac_enabled,,containers_kubernetes,OKE RBAC,,
oci,oci.oke_rbac.containers_kubernetes_security_rbac_no_cluster_admin_bindings_to_users,oci.oke_rbac.containers_kubernetes_security_rbac_no_cluster_admin_bindings_to_users,,containers_kubernetes,OKE RBAC,,
oci,oci.oke_rbac.containers_kubernetes_security_rbac_no_wildcard_rules_in_clusterroles,oci.oke_rbac.containers_kubernetes_security_rbac_no_wildcard_rules_in_clusterroles,,containers_kubernetes,OKE RBAC,,
oci,oci.oke_rbac.containers_kubernetes_security_rbac_subjects_scoped_to_namespaces,oci.oke_rbac.containers_kubernetes_security_rbac_subjects_scoped_to_namespaces,,containers_kubernetes,OKE RBAC,,
oci,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_pod_security_admission_restricted_default,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_pod_security_admission_restricted_default,,containers_kubernetes,OKE Admission Controllers/Webhooks,,
oci,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_image_registry_allowlist_enforced,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_image_registry_allowlist_enforced,,containers_kubernetes,OKE Admission Controllers/Webhooks,,
oci,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_image_signature_verification_enabled,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_image_signature_verification_enabled,,containers_kubernetes,OKE Admission Controllers/Webhooks,,
oci,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_privilege_escalation_denied,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_privilege_escalation_denied,,containers_kubernetes,OKE Admission Controllers/Webhooks,,
oci,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_host_namespace_usage_denied,oci.oke_admission_controllers_webhooks.containers_kubernetes_security_admission_host_namespace_usage_denied,,containers_kubernetes,OKE Admission Controllers/Webhooks,,
oci,oci.oke_calico_cilium_networkpolicies.containers_kubernetes_security_networkpolicy_default_deny_ingress_per_namespace,oci.oke_calico_cilium_networkpolicies.containers_kubernetes_security_networkpolicy_default_deny_ingress_per_namespace,,containers_kubernetes,OKE + Calico/Cilium NetworkPolicies,,
oci,oci.oke_calico_cilium_networkpolicies.containers_kubernetes_security_networkpolicy_default_deny_egress_per_namespace,oci.oke_calico_cilium_networkpolicies.containers_kubernetes_security_networkpolicy_default_deny_egress_per_namespace,,containers_kubernetes,OKE + Calico/Cilium NetworkPolicies,,
oci,oci.oke_calico_cilium_networkpolicies.containers_kubernetes_security_networkpolicy_required_allowlist_for_namespace_services,oci.oke_calico_cilium_networkpolicies.containers_kubernetes_security_networkpolicy_required_allowlist_for_namespace_services,,containers_kubernetes,OKE + Calico/Cilium NetworkPolicies,,
oci,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_anonymous_auth_disabled,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_anonymous_auth_disabled,,containers_kubernetes,OKE Control Plane API Server,,
oci,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_insecure_port_disabled,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_insecure_port_disabled,,containers_kubernetes,OKE Control Plane API Server,,
oci,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_tls_min_1_2_enforced,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_tls_min_1_2_enforced,,containers_kubernetes,OKE Control Plane API Server,,
oci,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_authorization_mode_rbac,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_authorization_mode_rbac,,containers_kubernetes,OKE Control Plane API Server,,
oci,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_audit_logging_enabled,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_audit_logging_enabled,,containers_kubernetes,OKE Control Plane API Server,,
oci,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_etcd_connection_encrypted,oci.oke_control_plane_api_server.containers_kubernetes_security_apiserver_etcd_connection_encrypted,,containers_kubernetes,OKE Control Plane API Server,,
oci,oci.oke_etcd_managed.containers_kubernetes_security_etcd_client_tls_enabled,oci.oke_etcd_managed.containers_kubernetes_security_etcd_client_tls_enabled,,containers_kubernetes,OKE etcd (managed),,
oci,oci.oke_etcd_managed.containers_kubernetes_security_etcd_peer_tls_enabled,oci.oke_etcd_managed.containers_kubernetes_security_etcd_peer_tls_enabled,,containers_kubernetes,OKE etcd (managed),,
oci,oci.oke_etcd_managed.containers_kubernetes_security_etcd_auth_enabled,oci.oke_etcd_managed.containers_kubernetes_security_etcd_auth_enabled,,containers_kubernetes,OKE etcd (managed),,
oci,oci.oke_etcd_managed.containers_kubernetes_security_etcd_encryption_at_rest_enabled,oci.oke_etcd_managed.containers_kubernetes_security_etcd_encryption_at_rest_enabled,,containers_kubernetes,OKE etcd (managed),,
oci,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_read_only_port_disabled,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_read_only_port_disabled,,containers_kubernetes,OKE Worker Nodes (kubelet),,
oci,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_anonymous_auth_disabled,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_anonymous_auth_disabled,,containers_kubernetes,OKE Worker Nodes (kubelet),,
oci,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_authz_webhook_or_rbac_enabled,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_authz_webhook_or_rbac_enabled,,containers_kubernetes,OKE Worker Nodes (kubelet),,
oci,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_tls_min_1_2_enforced,oci.oke_worker_nodes_kubelet.containers_kubernetes_security_kubelet_tls_min_1_2_enforced,,containers_kubernetes,OKE Worker Nodes (kubelet),,
oci,oci.oke_controller_manager.containers_kubernetes_security_controller_manager_use_service_account_credentials_enabled,oci.oke_controller_manager.containers_kubernetes_security_controller_manager_use_service_account_credentials_enabled,,containers_kubernetes,OKE Controller Manager,,
oci,oci.oke_controller_manager.containers_kubernetes_security_controller_manager_root_ca_file_configured,oci.oke_controller_manager.containers_kubernetes_security_controller_manager_root_ca_file_configured,,containers_kubernetes,OKE Controller Manager,,
oci,oci.oke_controller_manager.containers_kubernetes_security_controller_manager_secure_port_tls_enabled,oci.oke_controller_manager.containers_kubernetes_security_controller_manager_secure_port_tls_enabled,,containers_kubernetes,OKE Controller Manager,,
oci,oci.oke_scheduler.containers_kubernetes_security_scheduler_secure_port_tls_enabled,oci.oke_scheduler.containers_kubernetes_security_scheduler_secure_port_tls_enabled,,containers_kubernetes,OKE Scheduler,,
