rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.backup.backupplan.retention_days_minimum,backup,backupplan,data_protection_and_privacy,low,backup.backupplan.data_protection,data_protection.data_lifecycle.backup_backupplan_retention_days_minimum,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupplan.unprotected_assets_alerting_enabled,backup,backupplan,configuration_and_change_management,medium,backup.backupplan.configuration,security.configuration.backup_backupplan_unprotected_assets_alerting_enabled,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_cross_region_replication_enabled,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience.backup_recovery.backup_backupvault_backup_cross_region_replication_enabled,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_destination_private_only_configured,backup,backupvault,network_security_and_connectivity,high,backup.backupvault.network,network_security.network_access.backup_backupvault_backup_destination_private_only_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_immutable_or_worm_enabled_if_supported,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience.backup_recovery.backup_backupvault_backup_immutable_or_worm_enabled_if_supported,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_schedule_defined_min_frequency_configured,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience.backup_recovery.backup_backupvault_backup_schedule_defined_min_frequency_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_storage_immutability_enabled,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience.backup_recovery.backup_backupvault_backup_storage_immutability_enabled,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_vault_configured,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience.backup_recovery.backup_backupvault_backup_vault_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.backup_vaults_exist_configured,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience.backup_recovery.backup_backupvault_backup_vaults_exist_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.cmk_cmek_key_configured,backup,backupvault,configuration_and_change_management,medium,backup.backupvault.configuration,security.configuration.backup_backupvault_cmk_cmek_key_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.encryption_at_rest_enabled,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience_recovery.ransomware_protection.immutable_backups,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.encryption_in_transit_tls_min_1_2_configured,backup,backupvault,data_protection_and_privacy,high,backup.backupvault.encryption,data_protection.encryption_rest.backup_backupvault_encryption_in_transit_tls_min_1_2_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.key_policy_least_privilege,backup,backupvault,identity_and_access_management,high,backup.backupvault.access_control,identity_access.least_privilege.backup_backupvault_key_policy_least_privilege,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.backupvault.key_rotation_enabled,backup,backupvault,resilience_and_disaster_recovery,medium,backup.backupvault.backup_recovery,resilience_recovery.ransomware_protection.immutable_backups,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.agent_to_service_tls_required,backup,recoverypoint,data_protection_and_privacy,high,backup.recoverypoint.encryption,data_protection.encryption_transit.backup_recoverypoint_agent_to_service_tls_required,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.backup_min_telemtry_required_no_pii,backup,recoverypoint,resilience_and_disaster_recovery,medium,backup.recoverypoint.backup_recovery,resilience.backup_recovery.backup_recoverypoint_backup_min_telemtry_required_no_pii,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.backup_point_encrypted,backup,recoverypoint,data_protection_and_privacy,high,backup.recoverypoint.encryption,data_protection.encryption_rest.backup_recoverypoint_backup_point_encrypted,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.backup_volumes_encrypted,backup,recoverypoint,data_protection_and_privacy,high,backup.recoverypoint.encryption,data_protection.encryption_rest.backup_recoverypoint_backup_volumes_encrypted,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.encryption_at_rest_cmek_if_supported,backup,recoverypoint,data_protection_and_privacy,high,backup.recoverypoint.encryption,data_protection.encryption_rest.backup_recoverypoint_encryption_at_rest_cmek_if_supported,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.private_network_only_configured,backup,recoverypoint,network_security_and_connectivity,high,backup.recoverypoint.network,network_security.network_access.backup_recoverypoint_private_network_only_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.recovery_point_retention_configured,backup,recoverypoint,resilience_and_disaster_recovery,medium,backup.recoverypoint.backup_recovery,resilience.backup_recovery.backup_recoverypoint_recovery_point_retention_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.recoverypoint.security_groups_restrictive_configured,backup,recoverypoint,network_security_and_connectivity,high,backup.recoverypoint.network,network_security.network_access.backup_recoverypoint_security_groups_restrictive_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.reportplan.backup_plans_configured,backup,reportplan,resilience_and_disaster_recovery,medium,backup.reportplan.backup_recovery,resilience.backup_recovery.backup_reportplan_backup_plans_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.reportplan.backup_report_plan_configured,backup,reportplan,resilience_and_disaster_recovery,medium,backup.reportplan.backup_recovery,resilience.backup_recovery.backup_reportplan_backup_report_plan_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.resource.backup_enabled_for_ec2,backup,resource,resilience_and_disaster_recovery,medium,backup.resource.backup_recovery,resilience.backup_recovery.backup_resource_backup_enabled_for_ec2,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.resource.backup_recovery_point_encrypted,backup,resource,data_protection_and_privacy,high,backup.resource.encryption,data_protection.encryption_rest.backup_resource_backup_recovery_point_encrypted,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.resource.backup_replication_enabled,backup,resource,resilience_and_disaster_recovery,medium,backup.resource.backup_recovery,resilience.backup_recovery.backup_resource_backup_replication_enabled,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.resource.backup_vaults_encrypted,backup,resource,data_protection_and_privacy,high,backup.resource.encryption,data_protection.encryption_rest.backup_resource_backup_vaults_encrypted,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.resource.encryption_enabled,backup,resource,data_protection_and_privacy,high,backup.resource.encryption,data_protection.encryption_rest.backup_resource_encryption_enabled,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.resource.vault_encryption_enabled,backup,resource,data_protection_and_privacy,high,backup.resource.encryption,data_protection.encryption_rest.backup_resource_vault_encryption_enabled,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.restorejob.backup_logs_and_artifacts_encrypted,backup,restorejob,data_protection_and_privacy,high,backup.restorejob.encryption,data_protection.encryption_rest.backup_restorejob_backup_logs_and_artifacts_encrypted,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.restorejob.cross_account_restore_blocked_by_policy_configured,backup,restorejob,identity_and_access_management,high,backup.restorejob.access_control,identity_access.least_privilege.backup_restorejob_cross_account_restore_blocked_by_policy_configured,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.restorejob.from_encrypted_backups_only,backup,restorejob,data_protection_and_privacy,high,backup.restorejob.encryption,data_protection.encryption_rest.backup_restorejob_from_encrypted_backups_only,boto3.backup,boto3.backup,SCAN_ABLE
aws.backup.restorejob.role_least_privilege,backup,restorejob,identity_and_access_management,high,backup.restorejob.access_control,identity_access.least_privilege.backup_restorejob_role_least_privilege,boto3.backup,boto3.backup,SCAN_ABLE
aws.batch.compute_environment.batch_uses_approved_launch_template_configured,batch,compute_environment,configuration_and_change_management,medium,batch.compute_environment.configuration,security.configuration.batch_compute_environment_batch_uses_approved_launch_template_configured,boto3.batch,boto3.batch,SCAN_ABLE
aws.batch.compute_environment.no_public_ip_assigned_configured,batch,compute_environment,network_security_and_connectivity,high,batch.compute_environment.network,network_security.network_access.batch_compute_environment_no_public_ip_assigned_configured,boto3.batch,boto3.batch,SCAN_ABLE
aws.batch.jobqueue.batch_uses_approved_launch_template_configured,batch,jobqueue,configuration_and_change_management,medium,batch.jobqueue.configuration,security.configuration.batch_jobqueue_batch_uses_approved_launch_template_configured,boto3.batch,boto3.batch,SCAN_ABLE
aws.batch.jobqueue.instance_profile_least_privilege,batch,jobqueue,identity_and_access_management,high,batch.jobqueue.access_control,identity_access.least_privilege.batch_jobqueue_instance_profile_least_privilege,boto3.batch,boto3.iam,MULTI_OP
aws.batch.jobqueue.no_public_ip_assigned_configured,batch,jobqueue,network_security_and_connectivity,high,batch.jobqueue.network,network_security.network_access.batch_jobqueue_no_public_ip_assigned_configured,boto3.batch,boto3.batch,SCAN_ABLE
aws.batch.jobqueue.volumes_encrypted,batch,jobqueue,data_protection_and_privacy,high,batch.jobqueue.encryption,data_protection.encryption_rest.batch_jobqueue_volumes_encrypted,boto3.batch,boto3.batch,SCAN_ABLE
aws.bedrock.model.bedrock_artifact_encrypted_at_rest,bedrock,model,data_protection_and_privacy,high,bedrock.model.encryption,data_protection.encryption_rest.bedrock_model_bedrock_artifact_encrypted_at_rest,boto3.bedrock,boto3.bedrock,SCAN_ABLE
aws.bedrock.model.bedrock_image_scan_passed_configured,bedrock,model,configuration_and_change_management,medium,bedrock.model.configuration,security.configuration.bedrock_model_bedrock_image_scan_passed_configured,boto3.bedrock,boto3.bedrock,SCAN_ABLE
aws.bedrock.model.bedrock_kms_cmk_used_configured,bedrock,model,data_protection_and_privacy,high,bedrock.model.encryption,data_protection.encryption_transit.bedrock_model_bedrock_kms_cmk_used_configured,boto3.bedrock,boto3.bedrock,SCAN_ABLE
aws.bedrock.model.bedrock_package_approved_configured,bedrock,model,configuration_and_change_management,medium,bedrock.model.configuration,security.configuration.bedrock_model_bedrock_package_approved_configured,boto3.bedrock,boto3.bedrock,SCAN_ABLE
aws.bedrock.resource.model_invocation_logging_enabled,bedrock,resource,logging_monitoring_and_alerting,medium,bedrock.resource.logging,logging_monitoring.logging.bedrock_resource_model_invocation_logging_enabled,boto3.bedrock,boto3.bedrock,SCAN_ABLE
aws.bedrock.resource.model_invocation_logs_encryption_enabled,bedrock,resource,data_protection_and_privacy,high,bedrock.resource.encryption,data_protection.encryption_rest.bedrock_resource_model_invocation_logs_encryption_enabled,boto3.bedrock,boto3.bedrock,SCAN_ABLE
aws.budgets.budget.budgets_s_defined_for_accounts_or_projects_configured,budgets,budget,configuration_and_change_management,medium,budgets.budget.configuration,security.configuration.budgets_budget_budgets_s_defined_for_accounts_or_projects_configured,boto3.budgets,boto3.budgets,SCAN_ABLE
aws.cloudformation.stack.cloudformation_approvals_required_for_changes,cloudformation,stack,configuration_and_change_management,medium,cloudformation.stack.configuration,security.configuration.cloudformation_stack_cloudformation_approvals_required_for_changes,boto3.cloudformation,boto3.cloudformation,SCAN_ABLE
aws.cloudformation.stack.cloudformation_storage_encrypted_and_private,cloudformation,stack,data_protection_and_privacy,high,cloudformation.stack.encryption,data_protection.encryption_rest.cloudformation_stack_cloudformation_storage_encrypted_and_private,boto3.cloudformation,boto3.cloudformation,SCAN_ABLE
aws.cloudfront.cachepolicy.cache_allowlists_minimal_query_headers_cookies_configured,cloudfront,cachepolicy,configuration_and_change_management,medium,cloudfront.cachepolicy.configuration,security.configuration.cloudfront_cachepolicy_cache_allowlists_minimal_query_headers_cookies_configured,boto3.cloudfront,boto3.cloudfront,SCAN_ABLE
aws.cloudfront.cachepolicy.no_sensitive_headers_cached_configured,cloudfront,cachepolicy,configuration_and_change_management,medium,cloudfront.cachepolicy.configuration,security.configuration.cloudfront_cachepolicy_no_sensitive_headers_cached_configured,boto3.cloudfront,boto3.cloudfront,SCAN_ABLE
aws.cloudfront.cachepolicy.respects_cache_control_no_store_private_configured,cloudfront,cachepolicy,network_security_and_connectivity,high,cloudfront.cachepolicy.network,network_security.network_access.cloudfront_cachepolicy_respects_cache_control_no_store_private_configured,boto3.cloudfront,boto3.cloudfront,SCAN_ABLE
