yaml_rule_id,yaml_service,yaml_resource_kind,scope,domain,severity,assertion_id,verdict_bucket,best_jaccard,pool_size,prev_ai_match,prev_ai_confidence,prev_ai_reasoning,new_ai_match,new_ai_confidence,new_ai_reasoning,top5_candidates,manual_review_decision,manual_review_notes
aws.iam.key.monitored,iam,key,iam.key.logging,logging_monitoring_and_alerting,medium,logging_monitoring.monitoring.iam_key_monitored,weak-shared-theme,0.2,108,,none,"The config rule focuses on monitoring IAM keys for logging, while all candidates address key rotation, usage, or other security aspects without covering monitoring.",,none,"The config rule focuses on monitoring IAM keys for logging, while all candidates address security, rotation, or usage aspects without direct monitoring intent.",iam.no.root.access.key(0.20); iam.rotate.access.key.90.days(0.17); aws.iam.role.no_user_managed_long_lived_keys(0.12); aws.iam.role.keys_not_used_or_rotated_90_days_or_less(0.10); aws.iam.key.:aws.iam.instance_profile.role_policies_least_privilege(0.10),,
aws.iam.policy.monitored,iam,policy,iam.policy.logging,logging_monitoring_and_alerting,medium,logging_monitoring.monitoring.iam_policy_monitored,weak-shared-theme,0.25,108,,none,"The config rule focuses on monitoring/logging of IAM policies, while all candidates address policy content constraints, password policies, or inline policies, with no coverage of monitoring or logging aspects.",,none,No candidate rule addresses monitoring or logging of IAM policies.,aws.iam.policy.resource_constraints_present(0.25); iam.password.policy.lowercase(0.25); iam.password.policy.symbol(0.25); iam.password.policy.uppercase(0.25); iam.password.policy.number(0.25),,
aws.iam.policy.overly_permissive_configured,iam,policy,iam.policy.configuration,configuration_and_change_management,medium,security.configuration.iam_policy_overly_permissive_configured,weak-shared-theme,0.222,108,aws.iam.policy.no_action_star_on_resource_star,medium,"Both rules target overly permissive IAM policies, with the candidate specifically addressing wildcard actions and resources, which is a common form of over-permissiveness.",aws.iam.policy.no_policy_allows_without_constraints,medium,Both rules target overly permissive IAM policies by ensuring constraints are present to limit permissions.,aws.iam.policy.overly_permissive:aws.iam.policy.conditions_used_where_applicable(0.22); aws.iam.policy.resource_constraints_present(0.20); iam.password.policy.lowercase(0.20); iam.password.policy.symbol(0.20); iam.password.policy.uppercase(0.20),,
aws.iam.role.creation_monitored,iam,role,iam.role.logging,logging_monitoring_and_alerting,medium,logging_monitoring.monitoring.iam_role_creation_monitored,weak-shared-theme,0.2,108,,none,"The config rule focuses on monitoring IAM role creation, but none of the candidate rules address logging or monitoring aspects.",,none,No candidate rule addresses monitoring IAM role creation for logging purposes.,iam.support.role.created(0.20); aws.iam.role.no_inline_policies(0.17); aws.iam.instance_profile.role_attached(0.17); aws.iam.role.trust_principals_allowlist_only(0.14); aws.iam.role.max_session_duration_reasonable(0.14),,
aws.iam.user.centralization_monitored,iam,user,iam.user.logging,logging_monitoring_and_alerting,medium,logging_monitoring.monitoring.iam_user_centralization_monitored,weak-shared-theme,0.2,108,,none,"The config rule focuses on monitoring IAM user centralization, but all candidates address unrelated controls like MFA, access keys, or inactivity.",,none,No candidate rule addresses IAM user centralization monitoring in logging scope.,aws.iam.user.mfa_required(0.20); iam.user.accesskey.unused(0.20); iam.user.console.access.unused(0.17); aws.iam.user.no_inline_policies_attached(0.14); aws.iam.user.inactive_90_days_disabled(0.14),,
aws.iam.user.in_group_configured,iam,user,iam.user.configuration,configuration_and_change_management,medium,security.configuration.iam_user_in_group_configured,weak-shared-theme,0.25,108,aws.iam.user.in_group:aws.iam.user.access_keys_rotated_90_days_or_less_when_present,low,"The candidate rule includes 'aws.iam.user.in_group' which partially matches the config rule's focus on IAM user group membership, but it is combined with an unrelated access key rotation control.",aws.iam.user.in_group:aws.iam.user.access_keys_rotated_90_days_or_less_when_present,low,"Partial overlap as both involve IAM user group membership, but candidate includes unrelated access key rotation.",aws.iam.user.no_inline_policies:aws.iam.group.no_inline_policies(0.25); aws.iam.user.mfa_required(0.20); iam.user.accesskey.unused(0.20); aws.iam.group.no_inline_policies(0.17); iam.user.console.access.unused(0.17),,
aws.iam.user.management_centralization_configured,iam,user,iam.user.configuration,configuration_and_change_management,medium,security.configuration.iam_user_management_centralization_configured,weak-shared-theme,0.214,108,aws.iam.user.centralization_check:aws.iam.user.access_keys_rotated_90_days_or_less_when_present,medium,"The candidate rule includes 'centralization_check' which aligns with the config rule's focus on management centralization, though it is combined with an access key rotation aspect.",aws.iam.user.centralization_check:aws.iam.user.access_keys_rotated_90_days_or_less_when_present,medium,"Both rules focus on centralization aspects of IAM user management, though the candidate includes a specific access key rotation check.",aws.iam.user.management_centralization_check:aws.iam.user.access_keys_rotated_90_days_or_less_when_present(0.21); aws.iam.user.mfa_required(0.20); iam.user.accesskey.unused(0.20); iam.user.console.access.unused(0.17); aws.iam.user.no_inline_policies_attached(0.14),,
aws.inspector.resource.inspector_is_enabled,inspector,resource,inspector.resource.configuration,configuration_and_change_management,medium,security.configuration.inspector_resource_inspector_is_enabled,weak-shared-theme,0.25,9,,none,"The config rule checks if AWS Inspector is enabled, but all candidate rules focus on specific aspects like encryption, alerting, or assessment scope rather than the basic enablement status.",,none,"No candidate rule directly checks if AWS Inspector is enabled for resources, focusing instead on specific features or configurations.",aws.inspector.is_enabled:aws.inspector.assessment.policy_store_encrypted(0.25); aws.inspector.finding.alert_destinations_configured(0.00); aws.inspector.finding.archival_export_encrypted(0.00); aws.inspector.finding.suppression_rules_documented_and_scoped(0.00); aws.inspector.assessment.agents_or_scanners_deployed(0.00),,
aws.inspector2.finding.critical_finding_not_open,inspector2,finding,inspector2.finding.vulnerability,configuration_and_change_management,critical,configuration.inspector2_finding_critical_not_open,weak-shared-theme,0.167,9,,none,"The config rule checks for critical Inspector2 vulnerability findings not being open, while all candidates address unrelated controls like public snapshots, alert destinations, or certificate expiration.",,none,No candidate rule addresses critical findings not being open in Inspector2.,aws.inspector.finding.alert_destinations_configured(0.17); aws.inspector.finding.archival_export_encrypted(0.14); aws.inspector.finding.suppression_rules_documented_and_scoped(0.11); aws.inspector.assessment.agents_or_scanners_deployed(0.00); aws.inspector.assessment.scope_includes_all_asset_groups(0.00),,
aws.kms.key.certificate_expiration_configured,kms,key,kms.key.configuration,configuration_and_change_management,medium,security.configuration.kms_key_certificate_expiration_configured,weak-shared-theme,0.2,27,aws.kms.key.expiration_set:aws.kms.key.tls_min_1_2_enforced,low,"The candidate rule mentions 'expiration_set' which partially overlaps with the certificate expiration concept in the config rule, though it's unclear if it specifically addresses certificates.",,none,No candidate rule addresses certificate expiration configuration for KMS keys.,aws.kms.key.key_rotation_enabled(0.20); aws.kms.key.logging_enabled(0.20); aws.kms.alias.key_has_alias(0.20); aws.kms.key.expiration_set:aws.kms.key.tls_min_1_2_enforced(0.20); aws.kms.key.key_policy_least_privilege(0.17),,
aws.kms.key.customer_managed_keys_in_use,kms,key,kms.key.configuration,configuration_and_change_management,medium,security.configuration.kms_key_customer_managed_keys_in_use,weak-shared-theme,0.2,27,aws.kms.key.at_rest_cmek_enabled,medium,"Both rules focus on ensuring customer-managed keys (CMKs) are used for encryption, though the candidate specifies 'at rest' while the config rule is more general about 'in use'.",aws.kms.key.at_rest_cmek_enabled,medium,"Both rules focus on ensuring customer-managed keys (CMKs) are used for encryption, though the config rule checks if CMKs are in use while the catalog rule checks if CMKs are enabled for at-rest encryption.",aws.kms.key.in_transit_tls_min_1_2(0.20); aws.kms.key.key_rotation_enabled(0.14); aws.kms.key.logging_enabled(0.14); aws.kms.alias.key_has_alias(0.14); aws.kms.key.key_policy_least_privilege(0.12),,
aws.lambda.function.not_publicly_accessible_configured,lambda,function,lambda.function.network,network_security_and_connectivity,high,network_security.network_access.lambda_function_not_publicly_accessible_configured,weak-shared-theme,0.167,35,,none,No candidate rule addresses Lambda function public accessibility or network access controls.,aws.lambda.function.restrict_public_access:aws.lambda.function.artifacts_encrypted_and_private,medium,"Both rules focus on restricting public access to Lambda functions, though the candidate's composite ID suggests a broader scope.",aws.lambda.function.outputs_encrypted(0.17); aws.lambda.function.jobs_private_networking(0.14); aws.lambda.function.role_least_privilege(0.14); aws.lambda.function.dead_letter_queue_configured(0.14); aws.lambda.function.execution_roles_least_privilege(0.12),,
aws.lambda.function.reserved_concurrency_configured,lambda,function,lambda.function.configuration,configuration_and_change_management,medium,security.configuration.lambda_function_reserved_concurrency_configured,weak-shared-theme,0.222,35,,none,"No candidate rule addresses Lambda function reserved concurrency configuration, which is a specific performance/availability control unrelated to encryption, networking, logging, or least privilege.",,none,No candidate rule addresses reserved concurrency configuration for Lambda functions.,aws.lambda.function.reserved_concurrency:aws.lambda.function.artifacts_encrypted_and_private(0.22); aws.lambda.function.outputs_encrypted(0.20); aws.lambda.function.jobs_private_networking(0.17); aws.lambda.function.role_least_privilege(0.17); aws.lambda.function.dead_letter_queue_configured(0.17),,
aws.networkfirewall.firewall.rule_groups_enabled,networkfirewall,firewall,networkfirewall.firewall.configuration,configuration_and_change_management,medium,security.configuration.networkfirewall_firewall_rule_groups_enabled,weak-shared-theme,0.2,6,,none,"The config rule checks for rule groups being enabled on Network Firewall firewalls, while all candidates check for logging, multi-AZ deployment, or VPC coverage, which are unrelated technical controls.",,none,No candidate rule addresses rule groups being enabled for AWS Network Firewall.,aws.networkfirewall.logging_enabled(0.20); aws.networkfirewall.in_all_vpc(0.00); aws.networkfirewall.multi_az(0.00); aws.networkfirewall.in_all_vpc:nan(0.00); aws.networkfirewall.logging_enabled:nan(0.00),,
aws.rds.backup_retention_period.backup_retention_period_configured,rds,backup_retention_period,rds.backup_retention_period.backup_recovery,resilience_and_disaster_recovery,medium,resilience.backup_recovery.rds_backup_retention_period_backup_retention_period_configured,weak-shared-theme,0.286,68,aws.rds.backup_retention_period:aws.rds.instance.backup_enabled,medium,"Both rules focus on RDS backup configuration, though the candidate is about backup being enabled while the config rule specifies retention period configuration.",aws.rds.backup_retention_period:aws.rds.instance.backup_enabled,medium,"Both focus on RDS backup configuration, but the candidate checks if backup is enabled while the config rule specifies retention period, indicating similar intent with different granularity.",aws.rds.backup_retention_period:aws.rds.instance.backup_enabled(0.29); rds.instance.backup.enabled(0.20); aws.rds.instance.backup_encrypted:aws.rds.instance.encryption_at_rest_enabled(0.10); aws.rds.instance.backup_enabled:aws.rds.cluster_snapshot.cross_account_sharing_restricted(0.08); aws.rds.reserved_instance.purchase_permissions_restricted(0.00),,
aws.rds.instance.inside_vpc_configured,rds,instance,rds.instance.network,network_security_and_connectivity,high,network_security.network_access.rds_instance_inside_vpc_configured,weak-shared-theme,0.25,68,,none,"No candidate rule addresses RDS instance being inside a VPC, which is a network security control distinct from public access or other listed rules.",aws.rds.instance.no.public.access,medium,"Both rules address network security for RDS instances, with the config rule focusing on VPC placement and the candidate on disabling public access, which are related but distinct controls.",aws.rds.instance.inside_vpc:aws.rds.instance.deletion_protection_enabled(0.25); rds.instance.backup.enabled(0.20); rds.instance.multi.az(0.20); rds.instance.storage.encrypted(0.20); aws.rds.instance.public_access_disabled(0.17),,
aws.rds.instance.security_configuration_review_configured,rds,instance,rds.instance.configuration,configuration_and_change_management,medium,security.configuration.rds_instance_security_configuration_review_configured,weak-shared-theme,0.25,68,,none,"The config rule is about security configuration review, which is a broad process, while all candidates are specific technical controls like encryption or access settings with no direct match.",,none,No candidate rule addresses security configuration review for RDS instances.,aws.rds.instance.security_configuration_review:aws.rds.instance.deletion_protection_enabled(0.25); rds.instance.backup.enabled(0.20); rds.instance.multi.az(0.20); rds.instance.storage.encrypted(0.20); aws.rds.instance.public_access_disabled(0.17),,
aws.redshift.cluster.maintenance_settings_configured,redshift,cluster,redshift.cluster.configuration,configuration_and_change_management,medium,security.configuration.redshift_cluster_maintenance_settings_configured,weak-shared-theme,0.25,55,aws.redshift.cluster.minor_version_auto_upgrade_enabled,medium,"Both rules address Redshift cluster maintenance/upgrade settings, though with slightly different technical focus on auto-upgrade vs general maintenance configuration.",aws.redshift.cluster.minor_version_auto_upgrade_enabled,medium,"Both rules focus on automated maintenance and version upgrades for Redshift clusters, though the candidate is more specific to minor versions.",aws.redshift.cluster.maintenance_settings:aws.redshift.cluster.audit_logging_enabled(0.25); redshift.cluster.public.access(0.20); redshift.cluster.automated.snapshot(0.20); redshift.cluster.audit.logging(0.20); aws.redshift.cluster.private_networking_enforced(0.17),,
aws.redshift.resource.backup_enabled,redshift,resource,redshift.resource.backup_recovery,resilience_and_disaster_recovery,medium,resilience.backup_recovery.redshift_resource_backup_enabled,weak-shared-theme,0.286,55,,none,"The config rule focuses on backup for Redshift resources, but all candidates are about logging, deletion protection, upgrades, or other unrelated controls, with no backup-related rules in the list.",,none,No candidate rule addresses backup enablement for Redshift resources.,aws.redshift.backup_enabled:aws.redshift.cluster.audit_logging_enabled(0.29); aws.redshift.cluster.audit_logging_enabled(0.20); aws.redshift.cluster.deletion_protection_enabled(0.20); aws.redshift.parameter_group.logging_enabled_where_supported(0.14); aws.redshift.cluster.minor_version_auto_upgrade_enabled(0.14),,
aws.s3.macie_classification_jobs_status.macie_classification_jobs_status_configured,s3,macie_classification_jobs_status,s3.macie_classification_jobs_status.configuration,configuration_and_change_management,medium,security.configuration.s3_macie_classification_jobs_status_macie_classification_jobs_status_configured,weak-shared-theme,0.273,74,,none,"The config rule checks Macie classification jobs status, but all candidates cover unrelated S3 controls like encryption, lifecycle, or replication.",,none,No candidate rule addresses Macie classification jobs status configuration.,aws.s3.macie_classification_jobs_status:aws.s3.replication.lag_monitoring_alerts_enabled(0.27); aws.s3.bucket.encryption_at_rest_enabled(0.00); aws.s3.bucket.encryption_in_transit_tls_min_1_2(0.00); aws.s3.bucket.cmk_cmek_key_configured(0.00); aws.s3.bucket.key_rotation_enabled(0.00),,
aws.ssm.document.change_audit_logging_enabled,ssm,document,ssm.document.logging,logging_monitoring_and_alerting,medium,logging_monitoring.logging.ssm_document_change_audit_logging_enabled,weak-shared-theme,0.167,7,,none,"No candidate rule addresses SSM document change audit logging, as all candidates focus on secrets, public settings, or patching.",,none,No candidate rule addresses SSM document change audit logging.,"aws.ssm.document_secrets(0.17); aws.ssm.documents_set_as_public(0.12); aws.ssm.documents_set_as_public:nan(0.12); ssm.managed.compliant.patching,.eks.cluster.uses.a.supported.version,.rds.cluster.minor.version.upgrade.enabled(0.06); aws.ssm.managed_compliant_patching(0.00)",,
aws.ssm.document.rbac_least_privilege,ssm,document,ssm.document.access_control,identity_and_access_management,high,identity_access.least_privilege.ssm_document_rbac_least_privilege,weak-shared-theme,0.2,7,,none,No candidate rule addresses SSM document RBAC or least privilege access control.,,none,No candidate rule addresses RBAC or least privilege controls for SSM documents.,aws.ssm.document_secrets(0.20); aws.ssm.documents_set_as_public(0.14); aws.ssm.documents_set_as_public:nan(0.14); aws.ssm.managed_compliant_patching(0.00); aws.ssm.managed_compliant_patching:nan(0.00),,
aws.timestream.resource.security_configuration_compliance_configured,timestream,resource,timestream.resource.compliance,compliance_and_governance,medium,compliance.policy_enforcement.timestream_resource_security_configuration_compliance_configured,weak-shared-theme,0.25,18,aws.timestream.security_configuration_compliance_check:aws.timestream.database.public_access_disabled,medium,"The candidate rule's 'security_configuration_compliance_check' prefix aligns with the config rule's 'security_configuration_compliance_configured' intent, though the specific focus on public access may differ.",,none,No candidate rule directly addresses security configuration compliance for Timestream resources as a general control.,aws.timestream.security_configuration_compliance_check:aws.timestream.database.public_access_disabled(0.25); aws.timestream.table.encryption_at_rest_enabled(0.00); aws.timestream.table.rbac_least_privilege(0.00); aws.timestream.table.private_network_only_where_supported(0.00); aws.timestream.database.public_access_disabled(0.00),,
aws.vpc.endpoint_connections_trust_boundaries.endpoint_connections_trust_boundaries_configured,vpc,endpoint_connections_trust_boundaries,vpc.endpoint_connections_trust_boundaries.configuration,configuration_and_change_management,medium,security.configuration.vpc_endpoint_connections_trust_boundaries_endpoint_connections_trust_boundaries_configured,weak-shared-theme,0.25,53,,none,"The config rule focuses on VPC endpoint connections trust boundaries configuration, while all candidates check unrelated controls like DNS settings, flow logs, or route table security.",,none,No candidate rule addresses VPC endpoint connections trust boundaries configuration.,aws.vpc.endpoint_connections_trust_boundaries:aws.vpc.security_group.dns_hostnames_and_support_configured(0.25); aws.vpc.endpoint_services_allowed_principals_trust_boundaries:aws.vpc.vpc_endpoint.route_tables_no_unintended_internet_paths(0.13); aws.vpc.vpc_endpoint.flow_logs_enabled(0.12); aws.vpc.vpn_connection.flow_logs_enabled(0.12); aws.vpc.vpc_endpoint.dns_hostnames_and_support_configured(0.11),,
aws.vpc.network.security_monitored,vpc,network,vpc.network.logging,logging_monitoring_and_alerting,medium,logging_monitoring.monitoring.vpc_network_security_monitored,weak-shared-theme,0.2,53,aws.vpc.network_acl.flow_logs_enabled,medium,"The config rule focuses on monitoring VPC network security, which aligns with enabling flow logs for network ACLs as a specific monitoring mechanism.",aws.vpc.network_acl.flow_logs_enabled,medium,"Both rules focus on monitoring VPC network security through logging, with the candidate specifically enabling flow logs for network ACLs.",aws.vpc.network.security_check:aws.vpc.security_group.dns_hostnames_and_support_configured(0.20); aws.vpc.network.acl_unused:aws.vpc.security_group.dns_hostnames_and_support_configured(0.18); aws.vpc.network_acl.flow_logs_enabled(0.14); aws.vpc.network_interface.flow_logs_enabled(0.14); aws.vpc.security_group.flow_logs_enabled(0.14),,
aws.vpc.resource.endpoint_for_ec2_enabled,vpc,resource,vpc.resource.configuration,configuration_and_change_management,medium,security.configuration.vpc_resource_endpoint_for_ec2_enabled,weak-shared-theme,0.286,53,aws.vpc.endpoint_for_ec2_enabled:aws.vpc.security_group.dns_hostnames_and_support_configured,medium,"The candidate rule includes 'endpoint_for_ec2_enabled' which directly matches the config rule's focus on VPC endpoints for EC2, though it combines with another control.",aws.vpc.endpoint_for_ec2_enabled:aws.vpc.security_group.dns_hostnames_and_support_configured,high,"Candidate rule_id directly includes 'endpoint_for_ec2_enabled', matching the YAML rule's focus on VPC endpoints for EC2.",aws.vpc.vpc_endpoint.flow_logs_enabled(0.29); aws.vpc.endpoint_for_ec2_enabled:aws.vpc.security_group.dns_hostnames_and_support_configured(0.25); vpc.flow.logs.enabled(0.17); aws.vpc.subnet.flow_logs_enabled(0.14); aws.vpc.vpc.flow_logs_enabled(0.14),,
aws.vpc.subnet_different_az.subnet_different_az_configured,vpc,subnet_different_az,vpc.subnet_different_az.configuration,configuration_and_change_management,medium,security.configuration.vpc_subnet_different_az_subnet_different_az_configured,weak-shared-theme,0.182,53,,none,"The config rule checks for subnet distribution across different availability zones, but all candidate rules focus on unrelated controls like DNS configuration, flow logs, or security settings.",,none,No candidate rule addresses subnet availability zone configuration.,aws.vpc.subnet_different_az:aws.vpc.security_group.dns_hostnames_and_support_configured(0.18); aws.vpc.subnet.flow_logs_enabled(0.17); aws.vpc.subnet.dns_hostnames_and_support_configured(0.14); aws.vpc.subnet.route_tables_no_unintended_internet_paths(0.11); aws.vpc.different_regions:aws.vpc.security_group.dns_hostnames_and_support_configured(0.09),,
aws.vpc.subnet_separate_private_public.subnet_separate_private_public_configured,vpc,subnet_separate_private_public,vpc.subnet_separate_private_public.network,network_security_and_connectivity,high,network_security.network_access.vpc_subnet_separate_private_public_subnet_separate_private_public_configured,weak-shared-theme,0.25,53,,none,"No candidate rule addresses subnet separation into private and public categories, which is the core control of the YAML rule.",,none,No candidate rule addresses subnet separation between private and public networks.,aws.vpc.subnet_separate_private_public:aws.vpc.security_group.dns_hostnames_and_support_configured(0.25); aws.vpc.subnet.flow_logs_enabled(0.14); aws.vpc.subnet_no_public_ip_by_default:aws.vpc.security_group.dns_hostnames_and_support_configured(0.13); aws.vpc.subnet.dns_hostnames_and_support_configured(0.12); aws.vpc.subnet.route_tables_no_unintended_internet_paths(0.10),,
aws.vpc.vpn_connection_tunnels_up.vpn_connection_tunnels_up_configured,vpc,vpn_connection_tunnels_up,vpc.vpn_connection_tunnels_up.configuration,configuration_and_change_management,medium,security.configuration.vpc_vpn_connection_tunnels_up_vpn_connection_tunnels_up_configured,weak-shared-theme,0.286,53,,none,"The config rule checks VPN connection tunnels are up and configured, but all candidates focus on flow logs, DNS settings, or route tables, which are unrelated to tunnel status.",,none,No candidate rule addresses VPN connection tunnel status or configuration.,aws.vpc.vpn_connection.flow_logs_enabled(0.29); aws.vpc.vpn_connection.dns_hostnames_and_support_configured(0.25); aws.vpc.vpn_connection_tunnels_up:aws.vpc.security_group.dns_hostnames_and_support_configured(0.25); aws.vpc.vpn_connection.route_tables_no_unintended_internet_paths(0.20); aws.vpc.vpn_gateway.flow_logs_enabled(0.12),,
aws.acm-pca.certificateauthority.cloudwatch_audit_logging,acm-pca,certificateauthority,acm-pca.certificateauthority.logging,secrets_and_key_management,high,key_management.acm_pca_certificateauthority_cloudwatch_audit_logging,real-gap,0.028,17,,none,"The config rule is for ACM PCA (AWS Certificate Manager Private Certificate Authority) CloudWatch audit logging, but all candidate rules are for different AWS services (e.g., CloudWatch, Redshift, DocumentDB, EKS, Glue, etc.) and do not cover ACM PCA.",,none,No candidate rule addresses CloudWatch audit logging for ACM Private CA certificate authorities.,"acm.certificates.expiration.check,.s3.bucket.enforces.ssl,.elbv2.ssl.listeners,.opensearch.service.domains.node.to.node.encryption.enabled,.elb.ssl.listeners,.opensearch.service.domains.https.communications.enforced,.cloudfront.distributions.using.deprecated.ssl.protocols,.cloudfront.distributions.origin.traffic.encrypted,.vpc.flow.logs.enabled(0.03); aws.acm.certificate.tls_min_1_2_enforced(0.00); aws.acm.certificate.mtls_required_for_internal_services_where_supported(0.00); aws.acm.private_ca.ca_key_in_hsm_where_supported(0.00); aws.acm.private_ca.path_length_constraints_set(0.00)",,
aws.acm-pca.certificateauthority.enabled_and_active,acm-pca,certificateauthority,acm-pca.certificateauthority.status,secrets_and_key_management,high,key_management.acm_pca_certificateauthority_enabled_and_active,real-gap,0.028,17,,none,"The config rule checks ACM PCA certificate authority status (enabled/active), while all candidates focus on logging, metrics, versioning, or service enablement for different AWS services.",aws.acm.private_ca.not_expired,medium,"Both rules focus on ACM Private CA certificate authority status/expiration, though the config rule checks enabled/active status while the catalog rule checks expiration.","acm.certificates.expiration.check,.s3.bucket.enforces.ssl,.elbv2.ssl.listeners,.opensearch.service.domains.node.to.node.encryption.enabled,.elb.ssl.listeners,.opensearch.service.domains.https.communications.enforced,.cloudfront.distributions.using.deprecated.ssl.protocols,.cloudfront.distributions.origin.traffic.encrypted,.vpc.flow.logs.enabled(0.03); aws.acm.certificate.tls_min_1_2_enforced(0.00); aws.acm.certificate.mtls_required_for_internal_services_where_supported(0.00); aws.acm.private_ca.ca_key_in_hsm_where_supported(0.00); aws.acm.private_ca.path_length_constraints_set(0.00)",,
aws.acm-pca.certificateauthority.revocation_configured,acm-pca,certificateauthority,acm-pca.certificateauthority.revocation,secrets_and_key_management,high,key_management.acm_pca_certificateauthority_revocation_configured,real-gap,0.0,17,,none,"All candidate rules are for API Gateway, API Gateway v2, or CloudWatch logging controls, unrelated to ACM PCA certificate authority revocation configuration.",aws.acm.private_ca.crl_or_ocsp_configured,high,Both rules enforce revocation configuration for ACM Private CA certificate authorities.,aws.acm.certificate.tls_min_1_2_enforced(0.00); aws.acm.certificate.mtls_required_for_internal_services_where_supported(0.00); aws.acm.private_ca.ca_key_in_hsm_where_supported(0.00); aws.acm.private_ca.path_length_constraints_set(0.00); aws.acm.private_ca.crl_or_ocsp_configured(0.00),,
aws.ec2.eip.shodan_exposure_detected,ec2,eip,ec2.eip.configuration,configuration_and_change_management,medium,security.configuration.ec2_eip_shodan_exposure_detected,real-gap,0.0,183,,none,"The config rule detects EC2 EIP exposure via Shodan, while all candidates are about CloudWatch metric filters or API Gateway logging, which are unrelated to EC2 EIP security monitoring.",,none,No candidate rule addresses EIP exposure detection via Shodan or similar external scanning.,aws.ec2.instance.ssh_password_auth_disabled(0.00); aws.ec2.instance.ssh_key_based_auth_required(0.00); aws.ec2.instance.imds_hardened(0.00); aws.ec2.instance.no_public_ip_assigned(0.00); aws.ec2.instance.security_group_inbound_restricted(0.00),,
aws.ec2.transitgateway.auto_cross_account_attachment_disabled,ec2,transitgateway,ec2.transitgateway.configuration,configuration_and_change_management,medium,security.configuration.ec2_transitgateway_auto_cross_account_attachment_disabled,real-gap,0.133,183,,none,"None of the candidate rules address Transit Gateway auto-accept cross-account attachment settings, which is a specific VPC networking control unrelated to the listed compute, security group, or encryption rules.",,none,No candidate rule addresses Transit Gateway auto cross-account attachment controls.,aws.ec2.transitgateway_auto_accept_vpc_attachments:aws.ec2.instance.security_group_inbound_restricted(0.13); aws.ec2.key_pair.disable_unused_keys(0.11); aws.ec2.instance.ssh_password_auth_disabled(0.10); aws.ec2.auto_scaling_group.volumes_encrypted(0.10); aws.ec2.snapshot.cross_region_copy_encrypted(0.10),,
aws.eip.address.address_enabled,eip,address,eip.address.configuration,configuration_and_change_management,medium,security.configuration.eip_address_address_enabled,real-gap,0.0,2,,none,"The YAML rule is about EIP address configuration, but all candidates are unrelated services like Access Analyzer, Security Hub, Config, GuardDuty, API Gateway, Network Firewall, ELB, EC2, or Cost Explorer.",,none,"The config rule checks if an EIP address is enabled, while candidates only check if an EIP is attached, which are unrelated controls.",aws.eip.attached(0.00); aws.eip.attached:nan(0.00),,
aws.eks.api.default_deny_egress_per_namespace_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_default_deny_egress_per_namespace_configured,real-gap,0.091,42,,none,"The YAML rule checks for default deny egress per namespace configuration in EKS API, but none of the candidate rules address network policies, egress controls, or namespace-level security configurations.",,none,No candidate rule addresses EKS API default deny egress per namespace configuration.,aws.eks.cluster.default_service_account_automount_disabled(0.09); aws.eks.node_group.protect_kernel_defaults_enabled(0.09); aws.eks.fargate_profile.protect_kernel_defaults_enabled(0.09); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00),,
aws.eks.api.default_deny_ingress_per_namespace_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_default_deny_ingress_per_namespace_configured,real-gap,0.091,42,,none,No candidate rule addresses EKS API server default deny ingress configuration per namespace.,,none,No candidate rule addresses EKS API default deny ingress per namespace configuration.,aws.eks.cluster.default_service_account_automount_disabled(0.09); aws.eks.node_group.protect_kernel_defaults_enabled(0.09); aws.eks.fargate_profile.protect_kernel_defaults_enabled(0.09); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00),,
aws.eks.api.dns_and_metrics_from_approved_sources_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_dns_and_metrics_from_approved_sources_configured,real-gap,0.1,42,,none,"No candidate rule addresses DNS and metrics sources for EKS API, which is a specific configuration control not covered by the listed add-on, logging, endpoint, or node group rules.",,none,No candidate rule addresses DNS and metrics sources for EKS API configuration.,aws.eks.addon.from_trusted_channel(0.10); aws.eks.addon.version_pinned_and_supported(0.09); aws.eks.kubelet_event_record_qps_check:aws.eks.addon.version_pinned_and_supported(0.06); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00),,
aws.eks.api.drop_net_raw_and_reduce_caps_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_drop_net_raw_and_reduce_caps_configured,real-gap,0.091,42,,none,No candidate rule addresses EKS API server security configuration for dropping NET_RAW capability and reducing capabilities.,,none,No candidate rule addresses EKS API server security configuration for dropping NET_RAW and reducing capabilities.,aws.eks.addon.version_pinned_and_supported(0.09); aws.eks.kubelet_event_record_qps_check:aws.eks.addon.version_pinned_and_supported(0.06); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00); aws.eks.cluster.default_service_account_automount_disabled(0.00),,
