Control_ID,Title,Automation_Type,AWS_Checks,Azure_Checks,GCP_Checks,Oracle_Checks,IBM_Checks,Alicloud_Checks,Total_Checks
AC-6(5),Least Privilege - Least privilege | privileged accounts restrict privileged accounts on the system,automated,ec2_ebs_public_snapshot; ec2_instance_public_ip; ec2_instance_imdsv2_enabled; emr_cluster_master_nodes_no_public_ip; iam_policy_attached_only_to_group_or_roles; iam_aws_attached_policy_no_administrative_privileges; iam_customer_attached_policy_no_administrative_privileges; iam_inline_policy_no_administrative_privileges; iam_no_root_access_key; iam_user_accesskey_unused,azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_compute_instance_imdsv2_enabled; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_active_directory_policy_attached_only_to_group_or_roles; azure_active_directory_aws_attached_policy_no_administrative_privileges; azure_active_directory_customer_attached_policy_no_administrative_privileges; azure_active_directory_inline_policy_no_administrative_privileges; azure_active_directory_no_root_access_key; azure_active_directory_user_accesskey_unused,gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_compute_instance_imdsv2_enabled; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_iam_policy_attached_only_to_group_or_roles; gcp_iam_aws_attached_policy_no_administrative_privileges; gcp_iam_customer_attached_policy_no_administrative_privileges; gcp_iam_inline_policy_no_administrative_privileges; gcp_iam_no_root_access_key; gcp_iam_user_accesskey_unused,oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_compute_instance_imdsv2_enabled; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_identity_policy_attached_only_to_group_or_roles; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_user_accesskey_unused,ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_vpc_instance_imdsv2_enabled; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_iam_policy_attached_only_to_group_or_roles; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_user_accesskey_unused,alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_ecs_instance_imdsv2_enabled; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_ram_policy_attached_only_to_group_or_roles; alicloud_ram_aws_attached_policy_no_administrative_privileges; alicloud_ram_customer_attached_policy_no_administrative_privileges; alicloud_ram_inline_policy_no_administrative_privileges; alicloud_ram_no_root_access_key; alicloud_ram_user_accesskey_unused,60
AC-6(6),Least Privilege - Least privilege | privileged access by non - organizational users prohibit privi,automated,ec2_ebs_public_snapshot; ec2_instance_public_ip; ec2_instance_imdsv2_enabled; emr_cluster_master_nodes_no_public_ip; iam_policy_attached_only_to_group_or_roles; iam_aws_attached_policy_no_administrative_privileges; iam_customer_attached_policy_no_administrative_privileges; iam_inline_policy_no_administrative_privileges; iam_no_root_access_key; iam_user_accesskey_unused,azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_compute_instance_imdsv2_enabled; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_active_directory_policy_attached_only_to_group_or_roles; azure_active_directory_aws_attached_policy_no_administrative_privileges; azure_active_directory_customer_attached_policy_no_administrative_privileges; azure_active_directory_inline_policy_no_administrative_privileges; azure_active_directory_no_root_access_key; azure_active_directory_user_accesskey_unused,gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_compute_instance_imdsv2_enabled; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_iam_policy_attached_only_to_group_or_roles; gcp_iam_aws_attached_policy_no_administrative_privileges; gcp_iam_customer_attached_policy_no_administrative_privileges; gcp_iam_inline_policy_no_administrative_privileges; gcp_iam_no_root_access_key; gcp_iam_user_accesskey_unused,oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_compute_instance_imdsv2_enabled; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_identity_policy_attached_only_to_group_or_roles; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_user_accesskey_unused,ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_vpc_instance_imdsv2_enabled; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_iam_policy_attached_only_to_group_or_roles; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_user_accesskey_unused,alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_ecs_instance_imdsv2_enabled; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_ram_policy_attached_only_to_group_or_roles; alicloud_ram_aws_attached_policy_no_administrative_privileges; alicloud_ram_customer_attached_policy_no_administrative_privileges; alicloud_ram_inline_policy_no_administrative_privileges; alicloud_ram_no_root_access_key; alicloud_ram_user_accesskey_unused,60
AC-6(7),Least Privilege - Least privilege | review of user privileges (a) review [ assignment,automated,ec2_ebs_public_snapshot; ec2_instance_public_ip; ec2_instance_imdsv2_enabled; emr_cluster_master_nodes_no_public_ip; iam_policy_attached_only_to_group_or_roles; iam_aws_attached_policy_no_administrative_privileges; iam_customer_attached_policy_no_administrative_privileges; iam_inline_policy_no_administrative_privileges; iam_no_root_access_key; iam_user_accesskey_unused,azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_compute_instance_imdsv2_enabled; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_active_directory_policy_attached_only_to_group_or_roles; azure_active_directory_aws_attached_policy_no_administrative_privileges; azure_active_directory_customer_attached_policy_no_administrative_privileges; azure_active_directory_inline_policy_no_administrative_privileges; azure_active_directory_no_root_access_key; azure_active_directory_user_accesskey_unused,gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_compute_instance_imdsv2_enabled; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_iam_policy_attached_only_to_group_or_roles; gcp_iam_aws_attached_policy_no_administrative_privileges; gcp_iam_customer_attached_policy_no_administrative_privileges; gcp_iam_inline_policy_no_administrative_privileges; gcp_iam_no_root_access_key; gcp_iam_user_accesskey_unused,oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_compute_instance_imdsv2_enabled; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_identity_policy_attached_only_to_group_or_roles; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_user_accesskey_unused,ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_vpc_instance_imdsv2_enabled; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_iam_policy_attached_only_to_group_or_roles; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_user_accesskey_unused,alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_ecs_instance_imdsv2_enabled; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_ram_policy_attached_only_to_group_or_roles; alicloud_ram_aws_attached_policy_no_administrative_privileges; alicloud_ram_customer_attached_policy_no_administrative_privileges; alicloud_ram_inline_policy_no_administrative_privileges; alicloud_ram_no_root_access_key; alicloud_ram_user_accesskey_unused,60
AC-6(8),Least Privilege - Least privilege | privilege levels for code execution prevent the following soft,automated,ec2_ebs_public_snapshot; ec2_instance_public_ip; ec2_instance_imdsv2_enabled; emr_cluster_master_nodes_no_public_ip; iam_policy_attached_only_to_group_or_roles; iam_aws_attached_policy_no_administrative_privileges; iam_customer_attached_policy_no_administrative_privileges; iam_inline_policy_no_administrative_privileges; iam_no_root_access_key; iam_user_accesskey_unused,azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_compute_instance_imdsv2_enabled; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_active_directory_policy_attached_only_to_group_or_roles; azure_active_directory_aws_attached_policy_no_administrative_privileges; azure_active_directory_customer_attached_policy_no_administrative_privileges; azure_active_directory_inline_policy_no_administrative_privileges; azure_active_directory_no_root_access_key; azure_active_directory_user_accesskey_unused,gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_compute_instance_imdsv2_enabled; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_iam_policy_attached_only_to_group_or_roles; gcp_iam_aws_attached_policy_no_administrative_privileges; gcp_iam_customer_attached_policy_no_administrative_privileges; gcp_iam_inline_policy_no_administrative_privileges; gcp_iam_no_root_access_key; gcp_iam_user_accesskey_unused,oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_compute_instance_imdsv2_enabled; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_identity_policy_attached_only_to_group_or_roles; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_user_accesskey_unused,ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_vpc_instance_imdsv2_enabled; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_iam_policy_attached_only_to_group_or_roles; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_user_accesskey_unused,alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_ecs_instance_imdsv2_enabled; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_ram_policy_attached_only_to_group_or_roles; alicloud_ram_aws_attached_policy_no_administrative_privileges; alicloud_ram_customer_attached_policy_no_administrative_privileges; alicloud_ram_inline_policy_no_administrative_privileges; alicloud_ram_no_root_access_key; alicloud_ram_user_accesskey_unused,60
AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,automated,cloudtrail_multi_region_enabled; cloudtrail_s3_dataevents_read_enabled; cloudtrail_s3_dataevents_write_enabled; cloudtrail_cloudwatch_logging_enabled; rds_instance_integration_cloudwatch_logs; redshift_cluster_audit_logging; s3_bucket_server_access_logging_enabled,azure_monitor_multi_region_enabled; azure_monitor_s3_dataevents_read_enabled; azure_monitor_s3_dataevents_write_enabled; azure_monitor_cloudwatch_logging_enabled; azure_sql_instance_integration_cloudwatch_logs; azure_synapse_cluster_audit_logging; azure_storage_bucket_server_access_logging_enabled,gcp_logging_multi_region_enabled; gcp_logging_s3_dataevents_read_enabled; gcp_logging_s3_dataevents_write_enabled; gcp_logging_cloudwatch_logging_enabled; gcp_sql_instance_integration_cloudwatch_logs; gcp_bigquery_cluster_audit_logging; gcp_storage_bucket_server_access_logging_enabled,oracle_audit_multi_region_enabled; oracle_audit_s3_dataevents_read_enabled; oracle_audit_s3_dataevents_write_enabled; oracle_audit_cloudwatch_logging_enabled; oracle_database_instance_integration_cloudwatch_logs; oracle_autonomous_dw_cluster_audit_logging; oracle_object_storage_bucket_server_access_logging_enabled,ibm_activity_tracker_multi_region_enabled; ibm_activity_tracker_s3_dataevents_read_enabled; ibm_activity_tracker_s3_dataevents_write_enabled; ibm_activity_tracker_cloudwatch_logging_enabled; ibm_databases_instance_integration_cloudwatch_logs; ibm_db2_warehouse_cluster_audit_logging; ibm_cos_bucket_server_access_logging_enabled,alicloud_actiontrail_multi_region_enabled; alicloud_actiontrail_s3_dataevents_read_enabled; alicloud_actiontrail_s3_dataevents_write_enabled; alicloud_actiontrail_cloudwatch_logging_enabled; alicloud_rds_instance_integration_cloudwatch_logs; alicloud_analyticdb_cluster_audit_logging; alicloud_oss_bucket_server_access_logging_enabled,42
AC-7(1),Unsuccessful Logon Attempts - Unsuccessful logon attempts | automatic account lock [withdrawn,manual,,,,,,,0
AC-7(2),Unsuccessful Logon Attempts - Unsuccessful logon attempts | purge or wipe mobile device purge or wipe informat,manual,,,,,,,0
AC-7(3),Unsuccessful Logon Attempts - Unsuccessful logon attempts | biometric attempt limiting limit the number of uns,manual,,,,,,,0
AC-7(4),Unsuccessful Logon Attempts - Unsuccessful logon attempts | use of alternate authentication factor (a) allow t,automated,iam_password_policy_minimum_length_14; iam_root_hardware_mfa_enabled; iam_root_mfa_enabled; iam_user_mfa_enabled_console_access,azure_active_directory_password_policy_minimum_length_14; azure_active_directory_root_hardware_mfa_enabled; azure_active_directory_root_mfa_enabled; azure_active_directory_user_mfa_enabled_console_access,gcp_iam_password_policy_minimum_length_14; gcp_iam_root_hardware_mfa_enabled; gcp_iam_root_mfa_enabled; gcp_iam_user_mfa_enabled_console_access,oracle_identity_password_policy_minimum_length_14; oracle_identity_root_hardware_mfa_enabled; oracle_identity_root_mfa_enabled; oracle_identity_user_mfa_enabled_console_access,ibm_iam_password_policy_minimum_length_14; ibm_iam_root_hardware_mfa_enabled; ibm_iam_root_mfa_enabled; ibm_iam_user_mfa_enabled_console_access,alicloud_ram_password_policy_minimum_length_14; alicloud_ram_root_hardware_mfa_enabled; alicloud_ram_root_mfa_enabled; alicloud_ram_user_mfa_enabled_console_access,24
AC-7-a,Unsuccessful Logon Attempts - Enforce a limit of [...,manual,,,,,,,0
AC-7-b,Unsuccessful Logon Attempts - Automatically [ selection (one or...,manual,,,,,,,0
AC-8-a,System Use Notification - Display [ assignment: organization-defined system...,manual,,,,,,,0
AC-8-b,System Use Notification - Retain the notification message or...,manual,,,,,,,0
AC-8-c,System Use Notification - For publicly accessible systems: 1....,manual,,,,,,,0
AC-9(1),"Previous Logon Notification - Previous logon notification | unsuccessful logons notify the user, upon successf",manual,,,,,,,0
AC-9(2),Previous Logon Notification - Previous logon notification | successful and unsuccessful logons notify the user,manual,,,,,,,0
