check_name,matched_rule_ids,method,confidence,reasoning
oracle_cloudfront_distributions_origin_traffic_encrypted,oci.edge_services.distribution.distributions_origin_traffic_encrypted,ai_verified,high,"The rule ID directly matches the check name in service (edge_services/distribution), action (origin traffic encryption), and target resource (distributions)."
oracle_cloudsql_instance_automated_backups,oci.compute.instance.backup_enabled,ai_verified,medium,"Both checks focus on verifying automated backups are enabled for compute instances, though the service naming differs between Oracle Cloud SQL and OCI Compute."
oracle_cloudsql_instance_postgres_log_connections_flag,oci.mysql.db_system.instance_postgres_log_connections_flag,deep_review_high,high,Both the compliance check and the catalog rule explicitly target enabling the PostgreSQL log_connections flag for database instances.
oracle_cloudsql_instance_postgres_log_disconnections_flag,oci.mysql.db_system.instance_postgres_log_disconnections_flag,deep_review_high,high,Both the compliance check and the catalog rule directly target enabling the PostgreSQL log_disconnections flag for database instances.
oracle_cloudsql_instance_postgres_log_error_verbosity_flag,oci.mysql.db_system.instance_postgres_log_error_verbosity_flag,ai_verified,high,"This rule matches exactly on service (MySQL DB System), action (log error verbosity flag), and target resource (PostgreSQL instance), implementing the same security check for PostgreSQL error logging "
oracle_cloudsql_instance_postgres_log_min_duration_statement_flag,oci.mysql.db_system.instance_postgres_log_min_duration_statement_flag,deep_review_high,high,"The candidate rule ID is an exact match for the compliance check name, both targeting PostgreSQL's log_min_duration_statement flag configuration."
oracle_cloudsql_instance_postgres_log_min_error_statement_flag,oci.mysql.db_system.instance_postgres_log_min_error_statement_flag,ai_verified,high,"This rule matches exactly on service (MySQL DB System), action (log_min_error_statement flag check), and target resource (PostgreSQL instance configuration) as the original check name."
oracle_cloudsql_instance_postgres_log_min_messages_flag,oci.mysql.db_system.instance_postgres_log_min_messages_flag,deep_review_high,high,"The candidate rule ID is an exact match for the compliance check name, both targeting PostgreSQL's log_min_messages configuration flag."
oracle_cloudsql_instance_postgres_log_statement_flag,oci.mysql.db_system.instance_postgres_log_statement_flag,deep_review_high,high,"Both the compliance check and the catalog rule explicitly target the PostgreSQL log_statement flag for database instances, indicating the same logging control."
oracle_cloudsql_instance_public_access,oci.database.instance.no_public_access,ai_verified,high,Both checks target Oracle Cloud SQL database instances and specifically validate that public access is disabled.
oracle_cloudsql_instance_public_ip,oci.compute.instance.instance_public_ip,ai_verified,high,"Both checks specifically target the presence of public IP addresses on compute instances in Oracle Cloud, making this a direct service, action, and resource match."
oracle_cloudsql_instance_ssl_connections,oci.database.autonomous_database.instance_ssl_connections,ai_verified,medium,"Both rules check for SSL/TLS connections on database instances, though the check name specifies 'oracle_cloudsql' while the catalog rule targets 'autonomous_database' which is Oracle's cloud database "
oracle_cloudstorage_bucket_log_retention_policy_lock,oci.object_storage.bucket.bucket_log_retention_policy_lock,ai_verified,high,"The check name and rule ID both target Oracle Cloud Storage (Object Storage) bucket log retention policy locks, ensuring an exact service, action, and resource match."
oracle_cloudstorage_bucket_public_access,oci.object_storage.bucket.bucket_public_access;oci.object_storage.bucket.storage_bucket_public_access,ai_verified,high,"Both rules match the service (OCI Object Storage), target resource (bucket), and security concern (public access detection) as the given check name."
oracle_cloudtrail_logs_object_storage_bucket_access_logging_enabled,oci.audit.configuration.logs_object_storage_bucket_access_logging_enabled,token_match_high,0.60,Jaccard=0.60
oracle_cloudtrail_logs_object_storage_bucket_is_not_publicly_accessible,oci.audit.configuration.logs_object_storage_bucket_is_public_access_blocked,ai_verified,high,"This rule directly checks for blocking public access to the audit logs bucket, which matches the security violation of preventing a publicly accessible object storage bucket for CloudTrail logs."
oracle_cloudtrail_object_storage_dataevents_read_enabled,oci.audit.configuration.object_storage_dataevents_read_enabled,ai_verified,high,"This rule directly matches the check name's service (audit/cloudtrail), action (data events read), and target resource (object storage) for enabling read data events monitoring."
oracle_cloudtrail_object_storage_dataevents_write_enabled,oci.audit.configuration.object_storage_dataevents_write_enabled,ai_verified,high,Both the check name and rule focus on enabling write data events for Object Storage in Oracle Cloud audit/CloudTrail configuration.
oracle_cloudtrail_vault_encryption_enabled,oci.audit.configuration.vault_encryption_enabled,ai_verified,high,Both the check name and the rule focus on enabling vault encryption specifically for Oracle Cloud (OCI) audit/CloudTrail configurations.
oracle_cloudwatch_alarm_cpu_utilization_configured,oci.monitoring.alarm.cpu_utilization_alarm_configured,ai_verified,high,The check name and rule both target Oracle Cloud Monitoring (OCI) and specifically enforce CPU utilization alarm configuration.
oracle_cloudwatch_alarm_memory_utilization_configured,oci.monitoring.alarm.memory_utilization_alarm_configured,ai_verified,high,The check name and rule both target monitoring alarms for memory utilization in Oracle Cloud Infrastructure.
oracle_cloudwatch_log_group_vault_encryption_enabled,oci.monitoring.alarm.log_group_vault_encryption_enabled,ai_verified,high,"The rule matches the service (monitoring/alarm), target resource (log group), and security action (vault encryption enabled) exactly as specified in the check name."
oracle_cloudwatch_log_metric_filter_and_alarm_for_audit_configuration_changes_enabled,oci.monitoring.alarm.log_metric_filter_and_alarm_for_enabled,ai_verified,medium,"The check name explicitly includes 'log_metric_filter_and_alarm_for_audit_configuration_changes_enabled', which most closely matches the generic 'log_metric_filter_and_alarm_for_enabled' rule, as it b"
oracle_cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_vault_cmk,oci.monitoring.alarm.log_metric_filter_disable_or_scheduled_cmk,ai_verified,high,"This rule directly matches the check name's service (monitoring/alarm), action (log metric filter), and target (detecting disable or scheduled deletion of vault CMK)."
oracle_cloudwatch_log_metric_filter_for_object_storage_bucket_policy_changes,oci.monitoring.alarm.log_metric_filter_for_object_storage_changes,ai_verified,high,"This rule matches the service (object storage), action (policy changes), and detection method (log metric filter) of the original check name."
oracle_codeartifact_packages_external_public_publishing_disabled,oci.artifacts.container_repository.packages_external_public_publishing_disabled,ai_verified,high,"This rule matches the service (artifacts/container_repository), action (packages_external_public_publishing_disabled), and target resource type for the same security violation regarding external publi"
oracle_codebuild_project_artifact_encryption,oci.devops.project.project_artifact_encryption,ai_verified,high,"This rule matches the service (OCI DevOps for build artifacts), action (encryption check), and target resource (project artifacts) as the original Oracle CodeBuild check."
oracle_codebuild_project_envvar_awscred_check,oci.devops.project.project_envvar_awscred,ai_verified,high,Both checks target Oracle Cloud Infrastructure DevOps projects to detect AWS credentials stored in environment variables.
oracle_codebuild_project_logging_enabled,oci.devops.project.project_logging_enabled,ai_verified,medium,"The check name targets Oracle CodeBuild (OCI DevOps) project logging, which aligns with the service and resource type of the top candidate."
