check_name,matched_rule_ids,method,confidence,reasoning
ibm_compute_firewall_rdp_access_from_the_internet_allowed,ibm.vpc.security_group.no_unrestricted_rdp_access,ai_verified,high,"Both the check name and the rule target unrestricted RDP access from the internet to compute resources, indicating the same security violation."
ibm_compute_firewall_ssh_access_from_the_internet_allowed,ibm.vpc.security_group.no_unrestricted_ssh_access,ai_verified,high,Both checks focus on preventing unrestricted SSH access from the internet to compute resources through firewall/security group configurations.
ibm_compute_instance_block_project_wide_ssh_keys_disabled,,ai_rejected,none,"No catalog rule matches the service (compute/VPC instance), action (blocking project-wide SSH keys), and target resource (instance SSH key configuration) of the given check."
ibm_compute_instance_confidential_computing_enabled,,ai_rejected,none,"None of the candidate rules match the service (compute/vpc), action (confidential computing), or target resource (instance) of the given check."
ibm_compute_instance_default_service_account_in_use_with_full_api_access,,ai_rejected,none,"The check name refers to a compute instance using a default service account with full API access, but none of the candidate rules address service account usage or API access permissions for compute in"
ibm_compute_instance_encryption_with_csek_enabled,ibm.vpc.volume.encryption_enabled,deep_review_medium,medium,"Both controls enforce encryption at rest for compute resources, but the check name specifies instance encryption with CSEK while the catalog rule is for volume encryption, which is a related but broader implementation."
ibm_compute_instance_ip_forwarding_is_enabled,,ai_rejected,none,"No catalog rule matches the specific check for IBM compute instance IP forwarding being enabled, as all candidates address unrelated security controls like public IPs, secure boot, or database events."
ibm_compute_instance_public_ip,ibm.vpc.instance.no_public_ip_address,ai_verified,high,"This rule directly checks for compute instances without public IP addresses, matching the service (VPC instance), action (detecting public IP presence), and target resource (compute instance)."
ibm_compute_instance_serial_ports_in_use,,ai_rejected,none,"The check name refers to compute instance serial ports, but none of the candidate rules address serial port usage or compute instance network security settings."
ibm_compute_instance_shielded_vm_enabled,ibm.vpc.instance.secure_boot_enabled,ai_verified,medium,"Both checks focus on compute instance security hardening, though 'shielded VM' and 'secure boot' are related but not identical security features."
ibm_compute_loadbalancer_logging_enabled,ibm.vpc.load_balancer.logging_enabled,ai_verified,high,"This rule directly matches the service (load balancer), action (logging), and target resource (load balancer) specified in the check name for enabling logging."
ibm_compute_network_default_in_use,ibm.vpc.subnet.not_using_default_network_acl,ai_verified,medium,"Both checks focus on ensuring that network resources are not using default configurations, specifically targeting default network ACLs in IBM VPC."
ibm_compute_network_dns_logging_enabled,,ai_rejected,none,"The check name refers to DNS logging for compute network, but no candidate rule addresses DNS query logging or compute network DNS logging specifically."
ibm_compute_network_not_legacy,,ai_rejected,none,"The check name 'ibm_compute_network_not_legacy' suggests a focus on preventing legacy network configurations in IBM Compute, but none of the candidate rules address legacy network detection or compute"
ibm_compute_project_os_login_enabled,,ai_rejected,none,"No catalog rule matches the service (compute), action (project OS login enabled), and target resource (project) of the given check."
ibm_compute_public_address_shodan,ibm.vpc.instance.no_public_ip_address,ai_verified,high,"The check name 'ibm_compute_public_address_shodan' directly targets public IP addresses on compute instances, which matches the rule's focus on preventing public IPs on VPC instances."
ibm_compute_subnet_flow_logs_enabled,ibm.vpc.flow_log.enabled_for_vpc,ai_verified,high,Both the check name and rule focus on enabling flow logs for IBM VPC subnet resources to monitor network traffic.
ibm_config_enabled,ibm.scc.audit.config_drift,ai_verified,medium,"The check name 'ibm_config_enabled' suggests a general IBM configuration monitoring check, which aligns with the SCC configuration drift rule that detects deviations from expected configurations."
ibm_config_recorder_all_regions_enabled,,ai_rejected,none,"No rule matches the specific check for enabling IBM Config Recorder across all regions, as all candidates focus on configuration drift, audit changes, or cluster updates, not on the initial setup or r"
ibm_container_registry_image_scan_on_push_enabled,ibm.container_registry.image.no_critical_vulnerabilities,deep_review_medium,medium,"The check name focuses on enabling image scanning on push, which is a prerequisite for detecting vulnerabilities, making it conceptually aligned with the candidate rule that checks for no critical vulnerabilities."
ibm_container_registry_repository_encryption_enabled,ibm.vpc.image.encryption_enabled;ibm.vpc.volume.encryption_enabled;ibm.databases.deployment.encryption_at_rest_enabled,deep_review_medium,medium,"The check name focuses on repository encryption, which is conceptually similar to encryption at rest for other IBM services, though not specific to container registry."
ibm_container_registry_vulnerability_alerts_critical_high_medium_enabled,ibm.container_registry.image.no_critical_vulnerabilities,ai_verified,high,"Both the check name and rule focus on vulnerability scanning for container registry images, specifically targeting critical, high, and medium severity vulnerabilities."
ibm_containerregistry_not_publicly_accessible,ibm.container_registry.namespace.not_publicly_accessible,ai_verified,high,Both the check name and the rule target the same service (container registry) and the same security violation (preventing public accessibility).
ibm_containerregistry_uses_private_link,ibm.containers.cluster.private_endpoint_enabled,ai_verified,medium,"The check name targets IBM Container Registry using private endpoints, which aligns with the candidate rule for IBM Containers clusters enabling private endpoints, as both involve private connectivity"
ibm_cos_account_level_public_access_blocks,ibm.object_storage.bucket.no_public_access,ai_verified,medium,"Both checks focus on preventing public access to IBM Cloud Object Storage resources, though the catalog rule appears to target bucket-level while the check name suggests account-level scope."
ibm_cos_bucket_cross_region_replication,ibm.object_storage.bucket.versioning_enabled,deep_review_medium,medium,"Cross-region replication typically requires versioning to be enabled to function correctly, making versioning a foundational control for replication setups."
ibm_cos_bucket_default_encryption,ibm.object_storage.bucket.encryption_at_rest_enabled,deep_review_high,high,"The check name directly refers to bucket default encryption, which is the same control as enabling encryption at rest for an Object Storage bucket."
ibm_cos_bucket_default_kms_encryption,ibm.object_storage.bucket.encryption_at_rest_enabled,deep_review_high,high,"Both the compliance check and the catalog rule directly address enabling encryption at rest for IBM Cloud Object Storage buckets, which is the core security control for default KMS encryption."
ibm_cos_bucket_encryption_byok_check,ibm.object_storage.bucket.encryption_at_rest_enabled,deep_review_medium,medium,"Both controls address bucket encryption, but the check name specifies BYOK while the catalog rule is about general encryption at rest."
ibm_cos_bucket_encryption_enabled,ibm.object_storage.bucket.encryption_at_rest_enabled,deep_review_high,high,"The compliance check name directly refers to bucket encryption, which matches the candidate rule's focus on enabling encryption at rest for object storage buckets."
ibm_cos_bucket_encryption_kyok_at_rest_enabled,ibm.object_storage.bucket.encryption_at_rest_enabled,ai_verified,high,"The check name directly matches the service (COS/bucket), action (encryption at rest), and target resource (bucket), aligning with the top candidate rule."
