unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,aws_checks,azure_checks,gcp_checks,oracle_checks,ibm_checks,alicloud_checks,k8s_checks,source_file
canada_pbmm_moderate_CCCS_CM_11,CANADA_PBMM,Moderate,CCCS CM-11,,CCCS CM-11: User-installed Software,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_2,CANADA_PBMM,Moderate,CCCS CM-2,,CCCS CM-2: Baseline Configuration,,automated,aws_ec2_instance_managed_by_ssm;aws_ec2_instance_older_than_specific_days;aws_elbv2_deletion_protection;aws_ssm_managed_compliant_patching;aws_ec2_networkacl_allow_ingress_any_port;aws_redshift_cluster_automatic_upgrades,azure_compute_instance_managed_by_ssm;azure_compute_instance_older_than_specific_days;azure_load_balancer_deletion_protection;azure_automation_managed_compliant_patching;azure_compute_networkacl_allow_ingress_any_port;azure_synapse_cluster_automatic_upgrades,gcp_compute_instance_managed_by_ssm;gcp_compute_instance_older_than_specific_days;gcp_load_balancing_deletion_protection;gcp_os_config_managed_compliant_patching;gcp_compute_networkacl_allow_ingress_any_port;gcp_bigquery_cluster_automatic_upgrades,oracle_compute_instance_managed_by_ssm;oracle_compute_instance_older_than_specific_days;oracle_load_balancer_deletion_protection;oracle_os_management_managed_compliant_patching;oracle_compute_networkacl_allow_ingress_any_port;oracle_autonomous_dw_cluster_automatic_upgrades,ibm_vpc_instance_managed_by_ssm;ibm_vpc_instance_older_than_specific_days;ibm_load_balancer_deletion_protection;ibm_schematics_managed_compliant_patching;ibm_vpc_networkacl_allow_ingress_any_port;ibm_db2_warehouse_cluster_automatic_upgrades,alicloud_ecs_instance_managed_by_ssm;alicloud_ecs_instance_older_than_specific_days;alicloud_alb_deletion_protection;alicloud_oos_managed_compliant_patching;alicloud_ecs_networkacl_allow_ingress_any_port;alicloud_analyticdb_cluster_automatic_upgrades,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_3,CANADA_PBMM,Moderate,CCCS CM-3,,CCCS CM-3: Configuration Change Control,,automated,aws_elbv2_deletion_protection;aws_rds_instance_deletion_protection,azure_load_balancer_deletion_protection;azure_sql_instance_deletion_protection,gcp_load_balancing_deletion_protection;gcp_sql_instance_deletion_protection,oracle_load_balancer_deletion_protection;oracle_database_instance_deletion_protection,ibm_load_balancer_deletion_protection;ibm_databases_instance_deletion_protection,alicloud_alb_deletion_protection;alicloud_rds_instance_deletion_protection,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_4,CANADA_PBMM,Moderate,CCCS CM-4,,CCCS CM-4: Impact Analyses,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_5,CANADA_PBMM,Moderate,CCCS CM-5,,CCCS CM-5: Access Restrictions for Change,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_6,CANADA_PBMM,Moderate,CCCS CM-6,,CCCS CM-6: Configuration Settings,,automated,aws_cloudtrail_multi_region_enabled;aws_cloudtrail_s3_dataevents_read_enabled;aws_cloudtrail_s3_dataevents_write_enabled;aws_cloudtrail_cloudwatch_logging_enabled;aws_cloudtrail_kms_encryption_enabled;aws_cloudtrail_log_file_validation_enabled;aws_ec2_ebs_volume_encryption;aws_ec2_ebs_default_encryption;aws_ec2_instance_profile_attached;aws_iam_password_policy_minimum_length_14;aws_ec2_instance_managed_by_ssm;aws_ssm_managed_compliant_patching,azure_monitor_multi_region_enabled;azure_monitor_s3_dataevents_read_enabled;azure_monitor_s3_dataevents_write_enabled;azure_monitor_cloudwatch_logging_enabled;azure_monitor_kms_encryption_enabled;azure_monitor_log_file_validation_enabled;azure_compute_ebs_volume_encryption;azure_compute_ebs_default_encryption;azure_compute_instance_profile_attached;azure_active_directory_password_policy_minimum_length_14;azure_compute_instance_managed_by_ssm;azure_automation_managed_compliant_patching,gcp_logging_multi_region_enabled;gcp_logging_s3_dataevents_read_enabled;gcp_logging_s3_dataevents_write_enabled;gcp_logging_cloudwatch_logging_enabled;gcp_logging_kms_encryption_enabled;gcp_logging_log_file_validation_enabled;gcp_compute_ebs_volume_encryption;gcp_compute_ebs_default_encryption;gcp_compute_instance_profile_attached;gcp_iam_password_policy_minimum_length_14;gcp_compute_instance_managed_by_ssm;gcp_os_config_managed_compliant_patching,oracle_audit_multi_region_enabled;oracle_audit_s3_dataevents_read_enabled;oracle_audit_s3_dataevents_write_enabled;oracle_audit_cloudwatch_logging_enabled;oracle_audit_kms_encryption_enabled;oracle_audit_log_file_validation_enabled;oracle_compute_ebs_volume_encryption;oracle_compute_ebs_default_encryption;oracle_compute_instance_profile_attached;oracle_identity_password_policy_minimum_length_14;oracle_compute_instance_managed_by_ssm;oracle_os_management_managed_compliant_patching,ibm_activity_tracker_multi_region_enabled;ibm_activity_tracker_s3_dataevents_read_enabled;ibm_activity_tracker_s3_dataevents_write_enabled;ibm_activity_tracker_cloudwatch_logging_enabled;ibm_activity_tracker_kms_encryption_enabled;ibm_activity_tracker_log_file_validation_enabled;ibm_vpc_ebs_volume_encryption;ibm_vpc_ebs_default_encryption;ibm_vpc_instance_profile_attached;ibm_iam_password_policy_minimum_length_14;ibm_vpc_instance_managed_by_ssm;ibm_schematics_managed_compliant_patching,alicloud_actiontrail_multi_region_enabled;alicloud_actiontrail_s3_dataevents_read_enabled;alicloud_actiontrail_s3_dataevents_write_enabled;alicloud_actiontrail_cloudwatch_logging_enabled;alicloud_actiontrail_kms_encryption_enabled;alicloud_actiontrail_log_file_validation_enabled;alicloud_ecs_ebs_volume_encryption;alicloud_ecs_ebs_default_encryption;alicloud_ecs_instance_profile_attached;alicloud_ram_password_policy_minimum_length_14;alicloud_ecs_instance_managed_by_ssm;alicloud_oos_managed_compliant_patching,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_7,CANADA_PBMM,Moderate,CCCS CM-7,,CCCS CM-7: Least Functionality,,automated,aws_ec2_networkacl_allow_ingress_any_port,azure_compute_networkacl_allow_ingress_any_port,gcp_compute_networkacl_allow_ingress_any_port,oracle_compute_networkacl_allow_ingress_any_port,ibm_vpc_networkacl_allow_ingress_any_port,alicloud_ecs_networkacl_allow_ingress_any_port,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_8,CANADA_PBMM,Moderate,CCCS CM-8,,CCCS CM-8: System Component Inventory,,automated,aws_ec2_instance_managed_by_ssm;aws_ssm_managed_compliant_patching,azure_compute_instance_managed_by_ssm;azure_automation_managed_compliant_patching,gcp_compute_instance_managed_by_ssm;gcp_os_config_managed_compliant_patching,oracle_compute_instance_managed_by_ssm;oracle_os_management_managed_compliant_patching,ibm_vpc_instance_managed_by_ssm;ibm_schematics_managed_compliant_patching,alicloud_ecs_instance_managed_by_ssm;alicloud_oos_managed_compliant_patching,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CM_9,CANADA_PBMM,Moderate,CCCS CM-9,,CCCS CM-9: Configuration Management Plan,,automated,aws_cloudtrail_multi_region_enabled;aws_cloudtrail_s3_dataevents_read_enabled;aws_cloudtrail_s3_dataevents_write_enabled;aws_cloudtrail_cloudwatch_logging_enabled;aws_cloudtrail_kms_encryption_enabled;aws_cloudtrail_log_file_validation_enabled;aws_ec2_ebs_volume_encryption;aws_ec2_ebs_default_encryption;aws_iam_password_policy_minimum_length_14;aws_iam_policy_attached_only_to_group_or_roles,azure_monitor_multi_region_enabled;azure_monitor_s3_dataevents_read_enabled;azure_monitor_s3_dataevents_write_enabled;azure_monitor_cloudwatch_logging_enabled;azure_monitor_kms_encryption_enabled;azure_monitor_log_file_validation_enabled;azure_compute_ebs_volume_encryption;azure_compute_ebs_default_encryption;azure_active_directory_password_policy_minimum_length_14;azure_active_directory_policy_attached_only_to_group_or_roles,gcp_logging_multi_region_enabled;gcp_logging_s3_dataevents_read_enabled;gcp_logging_s3_dataevents_write_enabled;gcp_logging_cloudwatch_logging_enabled;gcp_logging_kms_encryption_enabled;gcp_logging_log_file_validation_enabled;gcp_compute_ebs_volume_encryption;gcp_compute_ebs_default_encryption;gcp_iam_password_policy_minimum_length_14;gcp_iam_policy_attached_only_to_group_or_roles,oracle_audit_multi_region_enabled;oracle_audit_s3_dataevents_read_enabled;oracle_audit_s3_dataevents_write_enabled;oracle_audit_cloudwatch_logging_enabled;oracle_audit_kms_encryption_enabled;oracle_audit_log_file_validation_enabled;oracle_compute_ebs_volume_encryption;oracle_compute_ebs_default_encryption;oracle_identity_password_policy_minimum_length_14;oracle_identity_policy_attached_only_to_group_or_roles,ibm_activity_tracker_multi_region_enabled;ibm_activity_tracker_s3_dataevents_read_enabled;ibm_activity_tracker_s3_dataevents_write_enabled;ibm_activity_tracker_cloudwatch_logging_enabled;ibm_activity_tracker_kms_encryption_enabled;ibm_activity_tracker_log_file_validation_enabled;ibm_vpc_ebs_volume_encryption;ibm_vpc_ebs_default_encryption;ibm_iam_password_policy_minimum_length_14;ibm_iam_policy_attached_only_to_group_or_roles,alicloud_actiontrail_multi_region_enabled;alicloud_actiontrail_s3_dataevents_read_enabled;alicloud_actiontrail_s3_dataevents_write_enabled;alicloud_actiontrail_cloudwatch_logging_enabled;alicloud_actiontrail_kms_encryption_enabled;alicloud_actiontrail_log_file_validation_enabled;alicloud_ecs_ebs_volume_encryption;alicloud_ecs_ebs_default_encryption;alicloud_ram_password_policy_minimum_length_14;alicloud_ram_policy_attached_only_to_group_or_roles,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_1,CANADA_PBMM,Moderate,CCCS CP-1,,CCCS CP-1: Policy and Procedures,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_10,CANADA_PBMM,Moderate,CCCS CP-10,,CCCS CP-10: System Recovery and Reconstitution,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_2,CANADA_PBMM,Moderate,CCCS CP-2,,CCCS CP-2: Contingency Plan,,automated,aws_elbv2_deletion_protection;aws_rds_instance_deletion_protection;aws_rds_instance_multi_az,azure_load_balancer_deletion_protection;azure_sql_instance_deletion_protection;azure_sql_instance_multi_az,gcp_load_balancing_deletion_protection;gcp_sql_instance_deletion_protection;gcp_sql_instance_multi_az,oracle_load_balancer_deletion_protection;oracle_database_instance_deletion_protection;oracle_database_instance_multi_az,ibm_load_balancer_deletion_protection;ibm_databases_instance_deletion_protection;ibm_databases_instance_multi_az,alicloud_alb_deletion_protection;alicloud_rds_instance_deletion_protection;alicloud_rds_instance_multi_az,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_3,CANADA_PBMM,Moderate,CCCS CP-3,,CCCS CP-3: Contingency Training,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_4,CANADA_PBMM,Moderate,CCCS CP-4,,CCCS CP-4: Contingency Plan Testing,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_6,CANADA_PBMM,Moderate,CCCS CP-6,,CCCS CP-6: Alternate Storage Site,,automated,aws_efs_have_backup_enabled;aws_rds_instance_backup_enabled;aws_redshift_cluster_automated_snapshot;aws_s3_bucket_object_versioning,azure_files_have_backup_enabled;azure_sql_instance_backup_enabled;azure_synapse_cluster_automated_snapshot;azure_storage_bucket_object_versioning,gcp_filestore_have_backup_enabled;gcp_sql_instance_backup_enabled;gcp_bigquery_cluster_automated_snapshot;gcp_storage_bucket_object_versioning,oracle_file_storage_have_backup_enabled;oracle_database_instance_backup_enabled;oracle_autonomous_dw_cluster_automated_snapshot;oracle_object_storage_bucket_object_versioning,ibm_file_storage_have_backup_enabled;ibm_databases_instance_backup_enabled;ibm_db2_warehouse_cluster_automated_snapshot;ibm_cos_bucket_object_versioning,alicloud_nas_have_backup_enabled;alicloud_rds_instance_backup_enabled;alicloud_analyticdb_cluster_automated_snapshot;alicloud_oss_bucket_object_versioning,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_7,CANADA_PBMM,Moderate,CCCS CP-7,,CCCS CP-7: Alternate Processing Site,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_8,CANADA_PBMM,Moderate,CCCS CP-8,,CCCS CP-8: Telecommunications Services,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_CP_9,CANADA_PBMM,Moderate,CCCS CP-9,,CCCS CP-9: System Backup,,automated,aws_dynamodb_tables_pitr_enabled;aws_efs_have_backup_enabled;aws_rds_instance_backup_enabled;aws_redshift_cluster_automated_snapshot;aws_redshift_cluster_automatic_upgrades;aws_s3_bucket_object_versioning;aws_cloudtrail_kms_encryption_enabled;aws_ec2_ebs_volume_encryption;aws_ec2_ebs_default_encryption;aws_efs_encryption_at_rest_enabled;aws_opensearch_service_domains_encryption_at_rest_enabled;aws_cloudwatch_log_group_kms_encryption_enabled;aws_rds_instance_storage_encrypted;aws_redshift_cluster_audit_logging;aws_s3_bucket_default_encryption;aws_sagemaker_notebook_instance_encryption_enabled,azure_cosmos_db_tables_pitr_enabled;azure_files_have_backup_enabled;azure_sql_instance_backup_enabled;azure_synapse_cluster_automated_snapshot;azure_synapse_cluster_automatic_upgrades;azure_storage_bucket_object_versioning;azure_monitor_kms_encryption_enabled;azure_compute_ebs_volume_encryption;azure_compute_ebs_default_encryption;azure_files_encryption_at_rest_enabled;azure_search_service_domains_encryption_at_rest_enabled;azure_monitor_log_group_kms_encryption_enabled;azure_sql_instance_storage_encrypted;azure_synapse_cluster_audit_logging;azure_storage_bucket_default_encryption;azure_machine_learning_notebook_instance_encryption_enabled,gcp_firestore_tables_pitr_enabled;gcp_filestore_have_backup_enabled;gcp_sql_instance_backup_enabled;gcp_bigquery_cluster_automated_snapshot;gcp_bigquery_cluster_automatic_upgrades;gcp_storage_bucket_object_versioning;gcp_logging_kms_encryption_enabled;gcp_compute_ebs_volume_encryption;gcp_compute_ebs_default_encryption;gcp_filestore_encryption_at_rest_enabled;gcp_elasticsearch_service_domains_encryption_at_rest_enabled;gcp_monitoring_log_group_kms_encryption_enabled;gcp_sql_instance_storage_encrypted;gcp_bigquery_cluster_audit_logging;gcp_storage_bucket_default_encryption;gcp_vertex_ai_notebook_instance_encryption_enabled,oracle_nosql_tables_pitr_enabled;oracle_file_storage_have_backup_enabled;oracle_database_instance_backup_enabled;oracle_autonomous_dw_cluster_automated_snapshot;oracle_autonomous_dw_cluster_automatic_upgrades;oracle_object_storage_bucket_object_versioning;oracle_audit_kms_encryption_enabled;oracle_compute_ebs_volume_encryption;oracle_compute_ebs_default_encryption;oracle_file_storage_encryption_at_rest_enabled;oracle_opensearch_service_domains_encryption_at_rest_enabled;oracle_monitoring_log_group_kms_encryption_enabled;oracle_database_instance_storage_encrypted;oracle_autonomous_dw_cluster_audit_logging;oracle_object_storage_bucket_default_encryption;oracle_data_science_notebook_instance_encryption_enabled,ibm_cloudant_tables_pitr_enabled;ibm_file_storage_have_backup_enabled;ibm_databases_instance_backup_enabled;ibm_db2_warehouse_cluster_automated_snapshot;ibm_db2_warehouse_cluster_automatic_upgrades;ibm_cos_bucket_object_versioning;ibm_activity_tracker_kms_encryption_enabled;ibm_vpc_ebs_volume_encryption;ibm_vpc_ebs_default_encryption;ibm_file_storage_encryption_at_rest_enabled;ibm_databases_service_domains_encryption_at_rest_enabled;ibm_monitoring_log_group_kms_encryption_enabled;ibm_databases_instance_storage_encrypted;ibm_db2_warehouse_cluster_audit_logging;ibm_cos_bucket_default_encryption;ibm_watson_studio_notebook_instance_encryption_enabled,alicloud_tablestore_tables_pitr_enabled;alicloud_nas_have_backup_enabled;alicloud_rds_instance_backup_enabled;alicloud_analyticdb_cluster_automated_snapshot;alicloud_analyticdb_cluster_automatic_upgrades;alicloud_oss_bucket_object_versioning;alicloud_actiontrail_kms_encryption_enabled;alicloud_ecs_ebs_volume_encryption;alicloud_ecs_ebs_default_encryption;alicloud_nas_encryption_at_rest_enabled;alicloud_elasticsearch_service_domains_encryption_at_rest_enabled;alicloud_cms_log_group_kms_encryption_enabled;alicloud_rds_instance_storage_encrypted;alicloud_analyticdb_cluster_audit_logging;alicloud_oss_bucket_default_encryption;alicloud_pai_notebook_instance_encryption_enabled,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_IA_1,CANADA_PBMM,Moderate,CCCS IA-1,,CCCS IA-1: Policy and Procedures,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_IA_2,CANADA_PBMM,Moderate,CCCS IA-2,,CCCS IA-2: Identification and Authentication (organizational Users),,automated,aws_iam_user_mfa_enabled;aws_iam_root_mfa_enabled;aws_iam_password_policy_strong,azure_active_directory_user_mfa_enabled;azure_active_directory_root_mfa_enabled;azure_active_directory_password_policy_strong,gcp_iam_user_mfa_enabled;gcp_iam_root_mfa_enabled;gcp_iam_password_policy_strong,oracle_identity_user_mfa_enabled;oracle_identity_root_mfa_enabled;oracle_identity_password_policy_strong,ibm_iam_user_mfa_enabled;ibm_iam_root_mfa_enabled;ibm_iam_password_policy_strong,alicloud_ram_user_mfa_enabled;alicloud_ram_root_mfa_enabled;alicloud_ram_password_policy_strong,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_IA_3,CANADA_PBMM,Moderate,CCCS IA-3,,CCCS IA-3: Device Identification and Authentication,,manual,,,,,,,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
canada_pbmm_moderate_CCCS_IA_4,CANADA_PBMM,Moderate,CCCS IA-4,,CCCS IA-4: Identifier Management,,automated,aws_iam_no_root_access_key;aws_iam_password_policy_minimum_length_14,azure_active_directory_no_root_access_key;azure_active_directory_password_policy_minimum_length_14,gcp_iam_no_root_access_key;gcp_iam_password_policy_minimum_length_14,oracle_identity_no_root_access_key;oracle_identity_password_policy_minimum_length_14,ibm_iam_no_root_access_key;ibm_iam_password_policy_minimum_length_14,alicloud_ram_no_root_access_key;alicloud_ram_password_policy_minimum_length_14,,canada_pbmm/CANADA_PBMM_controls_with_checks.csv
