id,title,program_name,final_confidence,automation_summary,source
6.21," API or PowerShell' is set to 'No'""",azure_ad_group_creation_restriction_check,HIGH,Resource: Microsoft Entra ID (Azure Active Directory) | API: `Get-AzureADDirectorySetting` (PowerShell) or `az ad group` (Azure CLI),1. https://learn.microsoft.com/en-us/microsoft-365/solutions/manage-creation-of- groups?view=o365-worldwide&redirectSourcePath=%252fen- us%252farticle%252fControl-who-can-create-Office-365-Groups-4c46c8cb-17d0- 44b5-9776-005fced8e618 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements
6.23,Ensure that no custom subscription administrator roles exist,azure_role_based_access_custom_roles_audit,HIGH,Resource: ** Azure Role-Based Access Control (RBAC) | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
6.24,Ensure that a custom role is assigned permissions for administering resource locks,azure_role_custom_role_verified_permissions,HIGH,Resource: Azure Role-Based Access Control (RBAC) | API: Use the Azure CLI command `az role definition list` or PowerShell cmdlet `Get-AzRoleDefinition` to retrieve role definitions.,1. https://docs.microsoft.com/en-us/azure/role-based-access-control/custom-roles 2. https://docs.microsoft.com/en-us/azure/role-based-access-control/check-access 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-7-follow-just-enough-administration-least-privilege-principle 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 6. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 7. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy
6.26,Ensure fewer than 5 users have global administrator assignment,azure_entradirectory_global_admin_user_count_check,HIGH,Resource: ** Microsoft Entra ID (Azure Active Directory) | API: ** Use Microsoft Graph API with the endpoint `GET https://graph.microsoft.com/v1.0/roleManagement/directory/roleAssignments?$filter=roleDefinitionId eq '<GlobalAdminRoleID>'`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.1.1,Ensure that a 'Diagnostic Setting' exists for Subscription Activity Logs,azure_monitor_diagnostic_settings_enabled,HIGH,"Resource: ** Azure Subscriptions and Resources | API: ** `az monitor diagnostic-settings subscription list`, `az monitor diagnostic-settings list`, `Get-AzDiagnosticSetting`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.1.2,Ensure Diagnostic Setting captures appropriate categories,azure_monitor_diagnostic_settings_audit_categories_enabled,HIGH,Resource: Azure Monitor | API: `az monitor diagnostic-settings subscription list --subscription <subscription ID>`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.1.3,Ensure the storage account containing the container with activity logs is encrypted with Customer Managed Key (CMK),azure_storage_account_activity_logs_cmk_encryption_verified,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.1.4,Ensure that logging for Azure Key Vault is 'Enabled',azure_keyvault_logging_enabled,HIGH,Resource: ** Key Vaults | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.1.5,Ensure that Network Security Group Flow logs are captured and sent to Log Analytics,azure_network_security_group_flow_logs_configuration_check,HIGH,Resource: ** Network Security Groups (NSGs) | API: **,1. https://docs.microsoft.com/en-us/azure/network-watcher/network-watcher-nsg- flow-logging-portal 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-4-enable-network-logging-for-security-investigation
7.1.1.6,Ensure that logging for Azure AppService 'HTTP logs' is enabled,azure_appservice_http_logs_enabled,HIGH,Resource: ** Azure App Services | API: ** `az monitor diagnostic-settings list --resource <resource-id>`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.1.7,Ensure that virtual network flow logs are captured and sent to Log Analytics,azure_network_virtual_network_flow_logs_enabled,HIGH,Resource: ** Network Watcher | API: ** `az network watcher flow-log show`,"1. https://learn.microsoft.com/en-us/azure/network-watcher/vnet-flow-logs-overview 2. https://learn.microsoft.com/en-us/azure/network-watcher/vnet-flow-logs-cli Additional Information: On September 30, 2027, NSG flow logs will be retired, and creating new NSG flow logs will no longer be possible after June 30, 2025. Azure recommends migrating to virtual network flow logs, which address NSG flow log limitations. After retirement, traffic analytics using NSG flow logs will no longer be supported, and existing NSG flow log resources will be deleted. Previously collected NSG flow log records will remain available per their retention policies. For details, see the official announcement: https://azure.microsoft.com/en-gb/updates?id=Azure-NSG-flow-logs-Retirement."
7.1.1.8,Ensure that a Microsoft Entra diagnostic setting exists to send Microsoft Graph activity logs to an appropriate destination,azure_entra_diagnostic_setting_graph_activity_logs_enabled,HIGH,Resource: ** Microsoft Entra ID (formerly Azure AD) | API: **,1. https://learn.microsoft.com/en-us/entra/identity/monitoring-health/howto- configure-diagnostic-settings 2. https://learn.microsoft.com/en-us/graph/microsoft-graph-activity-logs-overview 3. https://learn.microsoft.com/en-us/azure/azure-monitor/logs/cost-logs#pricing- model 4. https://azure.microsoft.com/en-gb/pricing/details/storage/blobs/ 5. https://azure.microsoft.com/en-gb/pricing/details/event-hubs/
7.1.1.9,Ensure that a Microsoft Entra diagnostic setting exists to send Microsoft Entra activity logs to an appropriate destination,azure_entra_diagnostic_settings_verification,HIGH,Resource: Microsoft Entra ID | API: Use Azure CLI command `az monitor diagnostic-settings list` or equivalent Azure Resource Manager API to retrieve diagnostic settings.,1. https://learn.microsoft.com/en-us/entra/identity/monitoring-health/howto- configure-diagnostic-settings 2. https://learn.microsoft.com/en-us/entra/identity/monitoring-health/howto-access- activity-logs?tabs=microsoft-entra-activity-logs%2Carchive-activity-logs-to-a- storage-account
7.1.1.10,Ensure that Intune logs are captured and sent to Log Analytics,azure_intune_logs_log_analytics_enabled,HIGH,Resource: ** Microsoft Intune | API: ** Use Azure Resource Manager API with the endpoint `GET https://management.azure.com/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/diagnosticSettings?api-version=2021-04-01`,1. https://learn.microsoft.com/en-us/mem/intune/fundamentals/review-logs-using- azure-monitor 2. https://www.microsoft.com/en-gb/security/business/microsoft-intune-pricing 3. https://learn.microsoft.com/en-us/azure/azure-monitor/logs/cost-logs
7.1.2.1,Ensure that Activity Log Alert exists for Create Policy Assignment,azure_monitor_activity_log_alert_policy_assignment_exist,HIGH,Resource: Azure Monitor | API: `az monitor activity-log alert list`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.2,Ensure that Activity Log Alert exists for Delete Policy Assignment,azure_monitor_activity_log_alerts_delete_policy_assignment_exists,HIGH,Resource: ** Azure Monitor | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.3,Ensure that Activity Log Alert exists for Create or Update Network Security Group,azure_monitor_nsg_activity_log_alert_exists,HIGH,"Resource: ** Azure Monitor | API: ** `az monitor activity-log alert list`, `Get-AzActivityLogAlert`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.4,Ensure that Activity Log Alert exists for Delete Network Security Group,azure_monitor_activity_log_alert_for_delete_nsg,HIGH,Resource: Monitor | API: `az monitor activity-log alert list`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.5,Ensure that Activity Log Alert exists for Create or Update Security Solution,azure_monitor_activity_log_alerts_create_or_update_security_solution,HIGH,"Resource: Azure Monitor | API: - Azure CLI: `az monitor activity-log alert list --subscription <subscription Id> --query ""[?contains(condition.allOf[].field, 'Microsoft.Security/securitySolutions/write')]""`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.6,Ensure that Activity Log Alert exists for Delete Security Solution,azure_monitor_activity_log_alert_delete_security_solution_exists,HIGH,"Resource: Azure Monitor | API: `az monitor activity-log alert list --subscription <subscription Id> --query ""[?contains(condition.allOf[].field, 'Microsoft.Security/securitySolutions/delete')]""`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.7,Ensure that Activity Log Alert exists for Create or Update SQL Server Firewall Rule,azure_sql_firewall_rule_activity_log_alert_exists,HIGH,Resource: Azure Monitor | API: `az monitor activity-log alert list`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.8,Ensure that Activity Log Alert exists for Delete SQL Server Firewall Rule,azure_sql_firewall_rule_deletion_alert_check,HIGH,"Resource: SQL Servers | API: `az monitor activity-log alert list`, `Get-AzActivityLogAlert`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.9,Ensure that Activity Log Alert exists for Create or Update Public IP Address rule,azure_monitor_activity_log_alert_exists,HIGH,Resource: ** Azure Monitor | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.10,Ensure that Activity Log Alert exists for Delete Public IP Address rule,azure_monitor_activity_log_alert_public_ip_delete,HIGH,Resource: Azure Monitor | API: `az monitor activity-log alert list`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.2.11,Ensure that an Activity Log Alert exists for Service Health,azure_monitor_activity_log_alert_service_health_enabled,HIGH,"Resource: ** Azure Monitor | API: ** `az monitor activity-log alert list`, `az monitor activity-log alert show`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.3.1,Ensure Application Insights are Configured,azure_monitor_application_insights_configuration_check,HIGH,Resource: ** Application Insights | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.4,Ensure that Azure Monitor Resource Logging is Enabled for All Services that Support it,azure_monitor_resource_logging_enabled,HIGH,"Resource: All Azure resources that support diagnostic settings, such as Network Security Groups, Load Balancers, Key Vault, etc. | API: Use `az resource list` to enumerate resources and `az monitor diagnostic-settings list --resource <resource ID>` to verify diagnostic settings.",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.1.5,Ensure that SKU Basic/Consumption is not used on artifacts that need to be monitored (Particularly for Production Workloads),azure_resource_sku_standard_required,HIGH,"Resource: Public IP Addresses, Network Load Balancers, Azure Cache for Redis, SQL PaaS Databases, VPN Gateways | API: Azure Resource Graph Explorer, Azure CLI",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
7.2,Ensure that Resource Locks are set for Mission-Critical Azure Resources,azure_resource_locks_compliance_check,HIGH,Resource: ** Azure Resource Groups and Individual Azure Resources | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.1,Ensure that RDP access from the Internet is evaluated and restricted,azure_network_nsg_rdp_access_restricted,HIGH,"Resource: ** Network Security Groups (NSGs) | API: ** `az network nsg list --query ""[].{name:name, securityRules:securityRules}"" --output json`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.2,Ensure that SSH access from the Internet is evaluated and restricted,azure_storage_share_root_squash_configured,HIGH,"Resource: Storage Accounts | API: `az storage account list`, `az storage share-rm show`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.3,Ensure that UDP access from the Internet is evaluated and restricted,azure_network_nsg_udp_access_restricted,HIGH,"Resource: ** Network Security Groups (NSGs) | API: ** `az network nsg list --query ""[].{name:name, securityRules:securityRules[?protocol=='UDP' && (sourceAddressPrefix=='*' || sourceAddressPrefix=='Internet' || sourceAddressPrefix=='0.0.0.0')]}""`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.4,Ensure that HTTP(S) access from the Internet is evaluated and restricted,azure_network_nsg_http_access_restricted,HIGH,"Resource: ** Network Security Groups (NSGs) | API: ** `az network nsg list`, `az network nsg rule list`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.5,Ensure that Network Security Group Flow Log retention period is 'greater than 90 days',azure_network_nsg_flow_logs_retention_compliance_check,HIGH,Resource: Network Security Groups | API: `az network watcher flow-log show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.6,Ensure that Network Watcher is 'Enabled' for Azure Regions that are in use,azure_network_watcher_region_compliance,HIGH,"Resource: ** Network Watcher | API: ** `az network watcher list`, `az account list-locations`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.7,Ensure that Public IP addresses are Evaluated on a Periodic Basis,azure_network_public_ip_periodic_review,HIGH,Resource: ** Public IP Addresses | API: ** `az network public-ip list`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
8.8,Ensure that virtual network flow log retention days is set to greater than or equal to 90,azure_network_flow_logs_retention_days_check,HIGH,Resource: Network Watcher | API: `az network watcher flow-log show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.3.1,Ensure that Defender for Servers is set to 'On',azure_defender_for_servers_enabled,HIGH,Resource: Microsoft Defender for Cloud | API: `az security pricing show -n VirtualMachines --query pricingTier`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.3.2,Ensure that 'Vulnerability assessment for machines' component status is set to 'On',azure_defender_vulnerability_assessment_enabled,HIGH,Resource: Microsoft Defender for Cloud | API: Use Azure Resource Manager API endpoint `https://management.azure.com/subscriptions/{subscription-id}/providers/Microsoft.Security/autoProvisioningSettings?api-version=2021-01-01`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.3.3,Ensure that 'Endpoint protection' component status is set to 'On',azure_defender_for_cloud_endpoint_protection_enabled,HIGH,Resource: ** Microsoft Defender for Cloud | API: ** Use the Azure Resource Manager API endpoint: `https://management.azure.com/subscriptions/<subscriptionID>/providers/Microsoft.Security/settings?api-version=2021-06-01`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.3.4,Ensure that 'Agentless scanning for machines' component status is set to 'On',azure_defender_cloud_agentless_scanning_enabled,HIGH,Resource: ** Microsoft Defender for Cloud | API: ** Use Azure Resource Manager APIs to retrieve settings related to Defender plans.,1. https://learn.microsoft.com/en-us/azure/defender-for-cloud/concept-agentless- data-collection 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-incident- response#ir-2-preparation---setup-incident-notification 3. https://learn.microsoft.com/en-us/azure/defender-for-cloud/enable-agentless- scanning-vms
9.1.3.5,Ensure that 'File Integrity Monitoring' component status is set to 'On',azure_defender_for_cloud_file_integrity_monitoring_status_check,HIGH,Resource: ** Microsoft Defender for Cloud | API: ** Use Azure CLI with the command `az security setting list --resource-group <resource-group-name>` to check the status of FIM.,1. https://learn.microsoft.com/en-us/azure/defender-for-cloud/file-integrity- monitoring-overview 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-incident- response#ir-2-preparation---setup-incident-notification 3. https://learn.microsoft.com/en-us/azure/defender-for-cloud/file-integrity- monitoring-enable-defender-endpoint
9.1.4.1,Ensure That Microsoft Defender for Containers Is Set To 'On',azure_defender_for_containers_enabled,HIGH,"Resource: ** Microsoft Defender for Containers | API: ** `az security pricing show --name ""Containers""`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.5.1,Ensure That Microsoft Defender for Storage Is Set To 'On',azure_defender_storage_compliance_check,HIGH,Resource: Storage Accounts | API: Use `az security pricing show -n StorageAccounts` and `Get-AzSecurityPricing -Name 'StorageAccounts'`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.6.1,Ensure That Microsoft Defender for App Services Is Set To 'On',azure_appservice_defender_pricing_check,HIGH,"Resource: App Services | API: `az security pricing show -n AppServices`, `Get-AzSecurityPricing -Name 'AppServices'`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.7.1,Ensure That Microsoft Defender for Azure Cosmos DB Is Set To 'On',azure_cosmosdb_defender_enabled,HIGH,Resource: ** Azure Cosmos DB | API: ** `az security pricing show -n CosmosDbs --query pricingTier`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.7.2,Ensure That Microsoft Defender for Open-Source Relational Databases Is Set To 'On',azure_security_open_source_db_defender_enabled,HIGH,Resource: Microsoft Defender for Open-source Relational Databases | API: - Azure CLI: `az security pricing show -n OpenSourceRelationalDatabases --query pricingTier`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.7.3,Ensure That Microsoft Defender for (Managed Instance) Azure SQL Databases Is Set To 'On',azure_sql_managed_instance_defender_enabled,HIGH,Resource: Azure SQL Managed Instances | API: `az security pricing show -n SqlServers`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.7.4,Ensure That Microsoft Defender for SQL Servers on Machines Is Set To 'On',azure_sql_virtual_machine_defender_enabled,HIGH,"Resource: SQL Server Virtual Machines | API: `az security pricing show -n SqlServerVirtualMachines`, `Get-AzSecurityPricing -Name 'SqlServerVirtualMachines'`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.8.1,Ensure That Microsoft Defender for Key Vault Is Set To 'On',azure_security_keyvault_defender_status,HIGH,Resource: Key Vaults | API: `az security pricing show -n 'KeyVaults' --query 'pricingTier'`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.9.1,Ensure That Microsoft Defender for Resource Manager Is Set To 'On',azure_defender_resource_manager_enabled,HIGH,"Resource: Microsoft Defender for Resource Manager | API: `az security pricing show -n 'Arm' --query 'pricingTier'` and `Get-AzSecurityPricing -Name 'Arm' | Select-Object Name,PricingTier`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.10,Ensure that Microsoft Defender for Cloud is configured to check VM operating systems for updates,azure_defender_for_cloud_vm_updates_check,HIGH,Resource: Virtual Machines under Microsoft Defender for Cloud | API: `az security assessment list` or API endpoint `GET https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.Security/assessments?api-version=2021-01-01`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.11,Ensure that Microsoft Cloud Security Benchmark policies are not set to 'Disabled',azure_defender_cloud_security_benchmark_policy_check,HIGH,Resource: Microsoft Defender for Cloud | API: Azure CLI or REST API,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.12,Ensure That 'All users with the following roles' is set to 'Owner',azure_security_subscription_security_contacts_notifications_configured,HIGH,Resource: Subscriptions | API: `GET https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.Security/securityContacts?api-version=2020-01-01-preview`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.13,Ensure 'Additional email addresses' is Configured with a Security Contact Email,azure_defender_security_contact_email_check,HIGH,Resource: ** Microsoft Defender for Cloud | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.14,Ensure that 'Notify about alerts with the following severity (or higher)' is enabled,azure_defender_for_cloud_email_notifications_check,HIGH,Resource: ** Microsoft Defender for Cloud | API: ** Use Azure CLI command `az security alert list` or equivalent ARM API to retrieve alert notification settings.,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.15,Ensure that 'Notify about attack paths with the following risk level (or higher)' is enabled,azure_defender_for_cloud_attack_paths_notifications_enabled,HIGH,Resource: Microsoft Defender for Cloud | API: Use Azure CLI commands such as `az security contact list` to retrieve security contact settings.,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.16,Ensure that Microsoft Defender External Attack Surface Monitoring (EASM) is enabled,azure_defender_easm_enabled,HIGH,Resource: Microsoft Defender External Attack Surface Monitoring (EASM) | API: Azure CLI (`az resource list`) or Azure Management REST API,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.1.17,[LEGACY] Ensure That Microsoft Defender for DNS Is Set To 'On',azure_defender_dns_status_check,HIGH,"Resource: Microsoft Defender for DNS | API: `az security pricing show -n 'DNS' --query 'PricingTier'`, `Get-AzSecurityPricing --Name 'DNS'`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.2.1,Ensure That Microsoft Defender for IoT Hub Is Set To 'On',azure_iot_hub_defender_status_check,HIGH,Resource: IoT Hubs | API: `az iot hub show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.1,Ensure that the Expiration Date is set for all Keys in RBAC Key Vaults,azure_keyvault_keys_expiration_date_set,HIGH,Resource: ** Key Vaults | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.2,Ensure that the Expiration Date is set for all Keys in Non- RBAC Key Vaults.,azure_keyvault_nonrbac_keys_expiration_compliance,HIGH,Resource: ** Key Vaults | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.3,Ensure that the Expiration Date is set for all Secrets in RBAC Key Vaults,azure_keyvault_secret_expiration_check,HIGH,"Resource: Key Vaults | API: `az keyvault secret list --vault-name <KEYVAULTNAME> --query '[*].{""kid"":kid,""enabled"":attributes.enabled,""expires"":attributes.expires}'`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.4,Ensure that the Expiration Date is set for all Secrets in Non- RBAC Key Vaults,azure_keyvault_secrets_expiration_date_set,HIGH,Resource: ** Key Vaults | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.5,Ensure the Key Vault is Recoverable,azure_keyvault_recovery_enabled,HIGH,"Resource: ** Key Vaults | API: ** `az resource list`, `az resource show`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.6,Ensure that Role Based Access Control for Azure Key Vault is enabled,azure_keyvault_rbac_enabled,HIGH,Resource: Key Vaults | API: `az keyvault show --resource-group <resource_group> --name <vault_name>`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.7,Ensure that Public Network Access when using Private Endpoint is disabled,azure_keyvault_public_network_access_disabled,HIGH,Resource: Key Vaults | API: `az keyvault show --resource-group <resource_group> --name <vault_name>`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.8,Ensure that Private Endpoints are Used for Azure Key Vault,azure_keyvault_private_endpoint_check,HIGH,"Resource: ** Key Vaults | API: ** `az keyvault show --name <keyVaultName> --query ""privateEndpointConnections""`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.9,Ensure automatic key rotation is enabled within Azure Key Vault,azure_keyvault_key_rotation_policy_enabled,HIGH,Resource: Key Vaults | API: `az keyvault key rotation-policy show --vault-name <vault-name> --name <key-name>`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.3.10,Ensure that Azure Key Vault Managed HSM is used when required,azure_keyvault_managed_hsm_verification,HIGH,"Resource: ** Key Vaults | API: ** `az keyvault list --query ""[?type=='Microsoft.KeyVault/managedHSMs'].[name]""`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
9.4.1,Ensure an Azure Bastion Host Exists,azure_network_bastion_host_exists,HIGH,"Resource: Azure Bastion | API: `az network bastion list --subscription <subscription ID>`, `Get-AzBastion -ResourceGroupName <resource group name>`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.1.1,Ensure soft delete for Azure File Shares is Enabled,azure_storage_account_file_shares_soft_delete_enabled,HIGH,Resource: Storage Accounts | API: - List all storage accounts: `az storage account list`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.1.2,Ensure 'SMB protocol version' is set to 'SMB 3.1.1' or higher for SMB file shares,azure_storage_file_share_smb_protocol_version_check,HIGH,Resource: Storage Accounts | API: - Azure CLI: `az storage account file-service-properties show --resource-group <resource-group> --account-name <storage-account>`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.1.3,Ensure 'SMB channel encryption' is set to 'AES-256-GCM' or higher for SMB file shares,azure_storage_account_smb_channel_encryption_verified,HIGH,Resource: ** Storage Accounts | API: ** `az storage account file-service-properties show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.2.1,Ensure that soft delete for blobs on Azure Blob Storage storage accounts is Enabled,azure_storage_blob_soft_delete_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage blob service-properties delete-policy show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.2.2,Ensure 'Versioning' is set to 'Enabled' on Azure Blob Storage storage accounts,azure_storage_account_blob_versioning_enabled,HIGH,Resource: Storage Accounts | API: `az storage account blob-service-properties show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
