rule_id,provider,service,category,severity,title,description,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,action_category,posture_category,source_file
aws.secsvc.cloudtrail.config_delete_delivery_channel,aws,secsvc,secsvc,high,Security Services: Config Delete Delivery Channel,AWS Config delivery channel deleted — configuration recording delivery stopped.,log,defense_evasion,defense_evasion,T1562.001,78,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.config_delete_delivery_channel.yaml
aws.secsvc.cloudtrail.config_delete_rule,aws,secsvc,secsvc,medium,Security Services: Config Delete Rule,AWS Config rule deleted — compliance monitoring check removed.,log,defense_evasion,defense_evasion,T1562.001,58,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.config_delete_rule.yaml
aws.secsvc.cloudtrail.config_stop_recorder,aws,secsvc,secsvc,critical,Security Services: Config Stop Recorder,AWS Config recorder stopped — all configuration change tracking halted.,log,defense_evasion,defense_evasion,T1562.001,88,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.config_stop_recorder.yaml
aws.secsvc.cloudtrail.guardduty_archive_findings,aws,secsvc,secsvc,medium,Security Services: Guardduty Archive Findings,GuardDuty findings archived — threat alerts suppressed from active view.,log,defense_evasion,defense_evasion,T1562.001,50,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.guardduty_archive_findings.yaml
aws.secsvc.cloudtrail.guardduty_create_filter,aws,secsvc,secsvc,medium,Security Services: Guardduty Create Filter,GuardDuty suppression filter created — specific finding types will be auto-suppressed.,log,defense_evasion,defense_evasion,T1562.001,55,logging_monitoring_and_alerting,create,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.guardduty_create_filter.yaml
aws.secsvc.cloudtrail.guardduty_delete_detector,aws,secsvc,secsvc,critical,Security Services: Guardduty Delete Detector,GuardDuty detector deleted — threat detection entirely disabled for region.,log,defense_evasion,defense_evasion,T1562.001,92,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.guardduty_delete_detector.yaml
aws.secsvc.cloudtrail.guardduty_disable_org_admin,aws,secsvc,secsvc,critical,Security Services: Guardduty Disable Org Admin,GuardDuty org admin account disabled — organization-wide threat detection management removed.,log,defense_evasion,defense_evasion,T1562.001,90,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.guardduty_disable_org_admin.yaml
aws.secsvc.cloudtrail.guardduty_update_detector_disable,aws,secsvc,secsvc,critical,Security Services: Guardduty Update Detector Disable,GuardDuty detector updated to disable — threat detection service being deactivated.,log,defense_evasion,defense_evasion,T1562.001,90,logging_monitoring_and_alerting,modify,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.guardduty_update_detector_disable.yaml
aws.secsvc.cloudtrail.inspector_delete_filter,aws,secsvc,secsvc,medium,Security Services: Inspector Delete Filter,AWS Inspector suppression filter deleted.,log,defense_evasion,defense_evasion,T1562.001,50,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.inspector_delete_filter.yaml
aws.secsvc.cloudtrail.inspector_disabled,aws,secsvc,secsvc,high,Security Services: Inspector Disabled,AWS Inspector disabled — vulnerability and exposure findings stopped.,log,defense_evasion,defense_evasion,T1562.001,78,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.inspector_disabled.yaml
aws.secsvc.cloudtrail.kms_create_grant,aws,secsvc,secsvc,high,Security Services: KMS Create Grant,KMS key grant created — additional principal granted cryptographic operations.,log,privilege_escalation,privilege_escalation,T1098.001,72,logging_monitoring_and_alerting,create,iam_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.kms_create_grant.yaml
aws.secsvc.cloudtrail.kms_disable_key,aws,secsvc,secsvc,high,Security Services: KMS Disable Key,KMS key disabled — encryption/decryption operations with this key will fail.,log,defense_evasion,defense_evasion,T1562.001,78,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.kms_disable_key.yaml
aws.secsvc.cloudtrail.kms_disable_key_rotation,aws,secsvc,secsvc,medium,Security Services: KMS Disable Key Rotation,KMS key rotation disabled — encryption key will not be automatically rotated.,log,defense_evasion,defense_evasion,T1562.001,58,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.kms_disable_key_rotation.yaml
aws.secsvc.cloudtrail.kms_put_key_policy,aws,secsvc,secsvc,high,Security Services: KMS Put Key Policy,KMS key policy updated — encryption key access control modified.,log,privilege_escalation,privilege_escalation,T1098.001,72,logging_monitoring_and_alerting,create,iam_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.kms_put_key_policy.yaml
aws.secsvc.cloudtrail.kms_schedule_key_deletion,aws,secsvc,secsvc,critical,Security Services: KMS Schedule Key Deletion,KMS key scheduled for deletion — data encrypted with this key will become permanently inaccessible.,log,data_destruction,impact,T1485,92,logging_monitoring_and_alerting,audit_activity,data_security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.kms_schedule_key_deletion.yaml
aws.secsvc.cloudtrail.macie_delete_custom_data_identifier,aws,secsvc,secsvc,medium,Security Services: Macie Delete Custom Data Identifier,Macie custom data identifier deleted — sensitive data pattern detection removed.,log,defense_evasion,defense_evasion,T1562.001,50,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.macie_delete_custom_data_identifier.yaml
aws.secsvc.cloudtrail.macie_disabled,aws,secsvc,secsvc,high,Security Services: Macie Disabled,Amazon Macie disabled — sensitive data discovery and classification monitoring stopped.,log,defense_evasion,defense_evasion,T1562.001,78,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.macie_disabled.yaml
aws.secsvc.cloudtrail.secretsmanager_delete_secret,aws,secsvc,secsvc,high,Security Services: Secretsmanager Delete Secret,Secrets Manager secret deleted — stored credential permanently removed.,log,data_destruction,impact,T1485,75,cryptography_and_key_management,delete,data_security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.secretsmanager_delete_secret.yaml
aws.secsvc.cloudtrail.secretsmanager_get_secret_value,aws,secsvc,secsvc,high,Security Services: Secretsmanager Get Secret Value,Secrets Manager secret value retrieved — credential accessed via cloud secrets API.,log,credential_access,credential_access,T1552.007,80,cryptography_and_key_management,read,iam_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.secretsmanager_get_secret_value.yaml
aws.secsvc.cloudtrail.secretsmanager_put_resource_policy,aws,secsvc,secsvc,high,Security Services: Secretsmanager Put Resource Policy,Secrets Manager resource policy updated — may grant cross-account access to secrets.,log,data_exfiltration,exfiltration,T1537,75,cryptography_and_key_management,create,data_security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.secretsmanager_put_resource_policy.yaml
aws.secsvc.cloudtrail.secretsmanager_put_secret_value,aws,secsvc,secsvc,high,Security Services: Secretsmanager Put Secret Value,Secrets Manager secret value updated — credential value modified via cloud secrets API.,log,credential_access,credential_access,T1552.007,72,cryptography_and_key_management,create,iam_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.secretsmanager_put_secret_value.yaml
aws.secsvc.cloudtrail.securityhub_disable_standards,aws,secsvc,secsvc,high,Security Services: Securityhub Disable Standards,Security Hub security standards disabled — compliance framework monitoring stopped.,log,defense_evasion,defense_evasion,T1562.001,78,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.securityhub_disable_standards.yaml
aws.secsvc.cloudtrail.securityhub_disabled,aws,secsvc,secsvc,high,Security Services: Securityhub Disabled,AWS Security Hub disabled — centralized security finding aggregation stopped.,log,defense_evasion,defense_evasion,T1562.001,80,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.securityhub_disabled.yaml
aws.secsvc.cloudtrail.securityhub_update_findings,aws,secsvc,secsvc,medium,Security Services: Securityhub Update Findings,Security Hub findings suppressed or status changed.,log,defense_evasion,defense_evasion,T1562.001,50,logging_monitoring_and_alerting,modify,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.securityhub_update_findings.yaml
aws.storage.cloudtrail.dynamodb_create_global_table,aws,storage,storage,low,Storage: Dynamodb Create Global Table,DynamoDB global table created — replicated database provisioned.,log,execution,persistence,T1578.002,30,data_protection_and_privacy,create,workload_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.dynamodb_create_global_table.yaml
aws.storage.cloudtrail.dynamodb_delete_backup,aws,storage,storage,high,Storage: Dynamodb Delete Backup,DynamoDB backup deleted — point-in-time recovery data destroyed.,log,data_destruction,impact,T1485,75,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.dynamodb_delete_backup.yaml
aws.storage.cloudtrail.dynamodb_delete_table,aws,storage,storage,critical,Storage: Dynamodb Delete Table,DynamoDB table deleted — all data and configuration permanently destroyed.,log,data_destruction,impact,T1485,88,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.dynamodb_delete_table.yaml
aws.storage.cloudtrail.dynamodb_export_table,aws,storage,storage,high,Storage: Dynamodb Export Table,DynamoDB table exported — full table data extracted to S3.,log,data_exfiltration,collection;exfiltration,T1530,75,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.dynamodb_export_table.yaml
aws.storage.cloudtrail.dynamodb_update_table,aws,storage,storage,medium,Storage: Dynamodb Update Table,DynamoDB table updated — provisioning or encryption settings changed.,log,defense_evasion,defense_evasion,T1578.004,45,data_protection_and_privacy,modify,security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.dynamodb_update_table.yaml
aws.storage.cloudtrail.ebs_create_snapshot,aws,storage,storage,low,Storage: EBS Create Snapshot,Storage snapshot created.,log,persistence,collection,T1530,30,data_protection_and_privacy,create,iam_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.ebs_create_snapshot.yaml
aws.storage.cloudtrail.ebs_create_snapshots_bulk,aws,storage,storage,high,Storage: EBS Create Snapshots Bulk,Multiple EBS snapshots created in bulk — possible data collection prior to exfiltration.,log,data_exfiltration,collection,T1530,72,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.ebs_create_snapshots_bulk.yaml
aws.storage.cloudtrail.ebs_modify_snapshot_attribute_public,aws,storage,storage,critical,Storage: EBS Modify Snapshot Attribute Public,EBS snapshot made public — volume data accessible to any AWS account.,log,data_exfiltration,exfiltration,T1537,90,data_protection_and_privacy,modify,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.ebs_modify_snapshot_attribute_public.yaml
aws.storage.cloudtrail.efs_create_file_system,aws,storage,storage,low,Storage: EFS Create File System,EFS file system created — shared network storage provisioned.,log,persistence,persistence,T1578.002,30,data_protection_and_privacy,create,iam_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.efs_create_file_system.yaml
aws.storage.cloudtrail.efs_delete_file_system,aws,storage,storage,critical,Storage: EFS Delete File System,EFS file system deleted — shared file storage destroyed.,log,data_destruction,impact,T1485,90,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.efs_delete_file_system.yaml
aws.storage.cloudtrail.efs_put_file_system_policy,aws,storage,storage,high,Storage: EFS Put File System Policy,EFS file system policy updated — may grant cross-account or public access.,log,data_exfiltration,exfiltration,T1537,70,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.efs_put_file_system_policy.yaml
aws.storage.cloudtrail.elasticache_create_replication_group,aws,storage,storage,low,Storage: Elasticache Create Replication Group,ElastiCache replication group created — in-memory cache cluster provisioned.,log,persistence,persistence,T1578.002,30,data_protection_and_privacy,create,iam_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.elasticache_create_replication_group.yaml
aws.storage.cloudtrail.elasticache_create_snapshot,aws,storage,storage,low,Storage: Elasticache Create Snapshot,Storage snapshot created.,log,persistence,collection,T1530,30,data_protection_and_privacy,create,iam_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.elasticache_create_snapshot.yaml
aws.storage.cloudtrail.elasticache_modify_replication_group,aws,storage,storage,medium,Storage: Elasticache Modify Replication Group,ElastiCache replication group modified — cache cluster configuration changed.,log,defense_evasion,defense_evasion,T1578.004,50,data_protection_and_privacy,modify,security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.elasticache_modify_replication_group.yaml
aws.storage.cloudtrail.rds_create_db_snapshot,aws,storage,storage,medium,Storage: RDS Create Db Snapshot,RDS database snapshot created — point-in-time copy of database made.,log,collection,collection,T1530,50,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.rds_create_db_snapshot.yaml
aws.storage.cloudtrail.rds_delete_db_instance,aws,storage,storage,critical,Storage: RDS Delete Db Instance,RDS instance deleted — database service destroyed.,log,data_destruction,impact,T1485,88,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.rds_delete_db_instance.yaml
aws.storage.cloudtrail.rds_modify_cluster_snapshot_attribute,aws,storage,storage,critical,Storage: RDS Modify Cluster Snapshot Attribute,RDS cluster snapshot attribute modified — snapshot may be shared with external accounts.,log,data_exfiltration,exfiltration,T1537,88,data_protection_and_privacy,modify,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.rds_modify_cluster_snapshot_attribute.yaml
aws.storage.cloudtrail.rds_modify_db_instance_public,aws,storage,storage,critical,Storage: RDS Modify Db Instance Public,RDS instance modified to be publicly accessible — database exposed to internet.,log,initial_access,initial_access,T1190,88,data_protection_and_privacy,modify,threat_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.rds_modify_db_instance_public.yaml
aws.storage.cloudtrail.rds_restore_from_snapshot,aws,storage,storage,high,Storage: RDS Restore From Snapshot,RDS instance restored from snapshot — may be used to access data in another account.,log,data_exfiltration,exfiltration,T1537,72,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.rds_restore_from_snapshot.yaml
aws.storage.cloudtrail.rds_share_db_snapshot,aws,storage,storage,critical,Storage: RDS Share Db Snapshot,RDS snapshot shared with external account — database backup accessible outside account.,log,data_exfiltration,exfiltration,T1537,90,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.rds_share_db_snapshot.yaml
aws.storage.cloudtrail.redshift_authorize_snapshot_access,aws,storage,storage,critical,Storage: Redshift Authorize Snapshot Access,Redshift snapshot access authorized to external account — data warehouse backup exposed.,log,data_exfiltration,exfiltration,T1537,88,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.redshift_authorize_snapshot_access.yaml
aws.storage.cloudtrail.redshift_create_cluster_snapshot,aws,storage,storage,medium,Storage: Redshift Create Cluster Snapshot,Redshift cluster snapshot created — full data warehouse backup taken.,log,collection,collection,T1530,50,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.redshift_create_cluster_snapshot.yaml
aws.storage.cloudtrail.redshift_delete_cluster,aws,storage,storage,high,Storage: Redshift Delete Cluster,Kubernetes cluster deleted — container orchestration environment destroyed.,log,data_destruction,impact,T1578.003,80,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.redshift_delete_cluster.yaml
aws.storage.cloudtrail.redshift_modify_cluster_public,aws,storage,storage,critical,Storage: Redshift Modify Cluster Public,Redshift cluster modified to be publicly accessible — data warehouse exposed to internet.,log,initial_access,initial_access,T1190,88,data_protection_and_privacy,modify,threat_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.redshift_modify_cluster_public.yaml
aws.storage.cloudtrail.s3_delete_bucket_encryption,aws,storage,storage,high,Storage: S3 Delete Bucket Encryption,S3 bucket encryption deleted — objects will be stored unencrypted.,log,defense_evasion,defense_evasion,T1562.001,75,data_protection_and_privacy,delete,security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_delete_bucket_encryption.yaml
aws.storage.cloudtrail.s3_delete_bucket_policy,aws,storage,storage,high,Storage: S3 Delete Bucket Policy,S3 bucket policy deleted — access restrictions may have been removed.,log,data_exfiltration,exfiltration,T1537,70,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_delete_bucket_policy.yaml
aws.storage.cloudtrail.s3_put_bucket_acl,aws,storage,storage,high,Storage: S3 Put Bucket ACL,"S3 bucket ACL updated — bucket permissions changed, check for public access grants.",log,data_exfiltration,exfiltration,T1530,78,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_acl.yaml
aws.storage.cloudtrail.s3_put_bucket_cors,aws,storage,storage,medium,Storage: S3 Put Bucket Cors,S3 bucket CORS policy updated — cross-origin access rules modified.,log,defense_evasion,defense_evasion,T1562.001,55,data_protection_and_privacy,create,security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_cors.yaml
aws.storage.cloudtrail.s3_put_bucket_policy,aws,storage,storage,high,Storage: S3 Put Bucket Policy,S3 bucket policy updated — check for public or cross-account access grants.,log,data_exfiltration,exfiltration,T1537,75,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_policy.yaml
aws.storage.cloudtrail.s3_put_bucket_public_access_block_disable,aws,storage,storage,critical,Storage: S3 Put Bucket Public Access Block Disable,S3 public access block disabled — bucket no longer protected from public exposure.,log,data_exfiltration,exfiltration,T1530,92,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_public_access_block_disable.yaml
aws.storage.cloudtrail.s3_put_bucket_replication,aws,storage,storage,high,Storage: S3 Put Bucket Replication,S3 bucket replication configured — objects automatically copied to destination.,log,data_exfiltration,exfiltration,T1537,75,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_replication.yaml
aws.storage.cloudtrail.s3_put_bucket_versioning_suspend,aws,storage,storage,high,Storage: S3 Put Bucket Versioning Suspend,S3 bucket versioning suspended — ability to recover deleted or overwritten objects removed.,log,data_destruction,impact,T1485,72,data_protection_and_privacy,create,data_security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_versioning_suspend.yaml
aws.storage.cloudtrail.s3_put_bucket_website,aws,storage,storage,medium,Storage: S3 Put Bucket Website,S3 bucket configured as static website — public HTTP endpoint added to bucket.,log,execution,initial_access,T1190,55,data_protection_and_privacy,create,workload_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_bucket_website.yaml
aws.storage.cloudtrail.s3_put_object_lock_configuration,aws,storage,storage,medium,Storage: S3 Put Object Lock Configuration,S3 object lock configuration changed — object immutability settings modified.,log,defense_evasion,defense_evasion,T1562.001,50,data_protection_and_privacy,create,security_posture,aws_rule_ciem/storage/aws.storage.cloudtrail.s3_put_object_lock_configuration.yaml
aws.threat.correlation.brute_force,aws,threat,threat,high,Correlation: Brute Force,Brute-force pattern detected against console login — repeated authentication failures.,log_correlation,initial_access,credential_access,T1110.001,75,threat_detection,brute_force,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.brute_force.yaml
aws.threat.correlation.cloudtrail.access_denied_spike,aws,threat,threat,medium,Threat: Access Denied Spike,Spike in access-denied errors — possible permission enumeration or unauthorized access attempt.,log,discovery,discovery,T1087.004,55,threat_detection,reconnaissance,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.access_denied_spike.yaml
aws.threat.correlation.cloudtrail.attach_admin_policy,aws,threat,threat,critical,Threat: Attach Admin Policy,Admin-equivalent policy attached — full account control may have been granted.,log,privilege_escalation,privilege_escalation,T1098.003,95,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.attach_admin_policy.yaml
aws.threat.correlation.cloudtrail.console_login_failure,aws,threat,threat,medium,Threat: Console Login Failure,Console login failure — possible brute-force or credential stuffing attempt.,log,initial_access,credential_access,T1110.001,55,threat_detection,authentication,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.console_login_failure.yaml
aws.threat.correlation.cloudtrail.console_login_no_mfa,aws,threat,threat,high,Threat: Console Login No MFA,Console login without MFA — account accessed without second factor.,log,initial_access,initial_access,T1078.004,72,threat_detection,audit_activity,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.console_login_no_mfa.yaml
aws.threat.correlation.cloudtrail.create_access_key,aws,threat,threat,high,Threat: Create Access Key,New IAM access key created — additional cloud credentials established for programmatic access.,log,credential_access,credential_access;persistence,T1098.001,75,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.create_access_key.yaml
aws.threat.correlation.cloudtrail.create_login_profile,aws,threat,threat,high,Threat: Create Login Profile,Console login profile created for IAM user — enables console sign-in for previously API-only account.,log,identity_manipulation,persistence,T1136.003,70,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.create_login_profile.yaml
aws.threat.correlation.cloudtrail.create_role,aws,threat,threat,high,Threat: Create Role,New IAM role created — may be used to assume elevated privileges.,log,privilege_escalation,privilege_escalation;persistence,T1098.003;T1136.003,72,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.create_role.yaml
aws.threat.correlation.cloudtrail.create_user,aws,threat,threat,high,Threat: Create User,New IAM user created — attacker may be establishing persistent access.,log,identity_manipulation,persistence;initial_access,T1136.003;T1078.004,75,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.create_user.yaml
aws.threat.correlation.cloudtrail.delete_bucket,aws,threat,threat,critical,Threat: Delete Bucket,S3 bucket deleted — all data and configuration permanently destroyed.,log,data_destruction,impact,T1485,90,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.delete_bucket.yaml
aws.threat.correlation.cloudtrail.delete_db,aws,threat,threat,critical,Threat: Delete Db,Database deletion detected — all data permanently destroyed.,log,data_destruction,impact,T1485,90,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.delete_db.yaml
aws.threat.correlation.cloudtrail.delete_flow_logs,aws,threat,threat,high,Threat: Delete Flow Logs,VPC flow logs deleted — network traffic visibility eliminated.,log,defense_evasion,defense_evasion,T1562.008,78,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.delete_flow_logs.yaml
aws.threat.correlation.cloudtrail.delete_kms_key,aws,threat,threat,critical,Threat: Delete KMS Key,KMS key deleted — data encrypted with this key permanently inaccessible.,log,data_destruction,impact,T1485,92,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.delete_kms_key.yaml
aws.threat.correlation.cloudtrail.disable_guardduty,aws,threat,threat,high,Threat: Disable Guardduty,GuardDuty detector disabled — threat detection service deactivated.,log,defense_evasion,defense_evasion,T1562.001,80,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.disable_guardduty.yaml
aws.threat.correlation.cloudtrail.disable_s3_logging,aws,threat,threat,high,Threat: Disable S3 Logging,S3 server access logging disabled — bucket access tracking stopped.,log,defense_evasion,defense_evasion,T1562.008,72,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.disable_s3_logging.yaml
aws.threat.correlation.cloudtrail.ec2_snapshot_shared,aws,threat,threat,critical,Threat: EC2 Snapshot Shared,EC2 snapshot shared with external account — disk data accessible outside account.,log,data_exfiltration,exfiltration,T1537,88,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.ec2_snapshot_shared.yaml
aws.threat.correlation.cloudtrail.enumerate_iam,aws,threat,threat,medium,Threat: Enumerate IAM,IAM resource enumeration detected — attacker mapping account permissions.,log,discovery,discovery,T1087.004,50,threat_detection,audit_activity,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.enumerate_iam.yaml
aws.threat.correlation.cloudtrail.enumerate_s3,aws,threat,threat,medium,Threat: Enumerate S3,S3 bucket enumeration detected — attacker listing accessible storage.,log,discovery,discovery,T1083,45,threat_detection,reconnaissance,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.enumerate_s3.yaml
aws.threat.correlation.cloudtrail.lambda_create_function,aws,threat,threat,high,Threat: Lambda Create Function,Lambda function created — serverless executable deployed via cloud admin API.,log,execution,execution;persistence,T1651;T1525,70,compute_and_workload_security,create,workload_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.lambda_create_function.yaml
aws.threat.correlation.cloudtrail.modify_security_group,aws,threat,threat,high,Threat: Modify Security Group,Security group modified — network access control rules changed.,log,defense_evasion,defense_evasion,T1562.007,72,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.modify_security_group.yaml
aws.threat.correlation.cloudtrail.pass_role,aws,threat,threat,high,Threat: Pass Role,IAM role passed to service — service inherits role permissions; possible privilege escalation.,log,privilege_escalation,privilege_escalation,T1548.005,80,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.pass_role.yaml
aws.threat.correlation.cloudtrail.put_role_policy,aws,threat,threat,high,Threat: Put Role Policy,Inline policy added to IAM role.,log,privilege_escalation,privilege_escalation,T1098.003,78,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.put_role_policy.yaml
aws.threat.correlation.cloudtrail.rds_snapshot_public,aws,threat,threat,critical,Threat: RDS Snapshot Public,RDS snapshot made public — database backup accessible to all AWS accounts.,log,data_exfiltration,exfiltration,T1537,90,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.rds_snapshot_public.yaml
aws.threat.correlation.cloudtrail.root_account_usage,aws,threat,threat,critical,Threat: Root Account Usage,Root account usage detected — highest-privilege account activity recorded.,log,initial_access,initial_access;credential_access,T1078.004,95,threat_detection,audit_activity,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.root_account_usage.yaml
aws.threat.correlation.cloudtrail.s3_make_public,aws,threat,threat,critical,Threat: S3 Make Public,S3 bucket or object made public — data exposed to internet.,log,data_exfiltration,exfiltration,T1530,92,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.s3_make_public.yaml
aws.threat.correlation.cloudtrail.s3_share_cross_account,aws,threat,threat,critical,Threat: S3 Share Cross Account,S3 bucket shared cross-account — data accessible from external AWS account.,log,data_exfiltration,exfiltration,T1537,90,data_protection_and_privacy,audit_activity,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.s3_share_cross_account.yaml
aws.threat.correlation.cloudtrail.stop_logging,aws,threat,threat,critical,Threat: Stop Logging,CloudTrail logging stopped — audit log stream interrupted.,log,defense_evasion,defense_evasion,T1562.008,90,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.stop_logging.yaml
