framework,control_id,control_title,csp,rule_type,suggested_rule_id,intent
PCI_DSS,10.7.1,"Additional requirement for service providers only: Failures of critical security control systems are detected, alerted, and addressed promptly, including but not limited to failure of the following cr",k8s,ciem,k8s.chain.pod_privilege_escape,Detect deletion or modification of Pod Security Policies/Admission Webhooks and chained events where privileged pods are created after security controls are disabled.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,aws,ciem,aws.iam.activity_log.failed_auth_attempts,Detect multiple failed IAM authentication attempts and console sign-in failures within a short timeframe.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,aws,ciem,aws.cloudtrail.audit.console_signin_failure,Detect multiple failed IAM authentication attempts and console sign-in failures within a short timeframe.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,azure,ciem,azure.aad.activity_log.signin_failure_series,"Identify rapid sequences of failed sign-ins from same principal or IP, indicating credential brute force."
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,azure,ciem,azure.monitor.audit.brute_force_pattern,"Identify rapid sequences of failed sign-ins from same principal or IP, indicating credential brute force."
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,gcp,ciem,gcp.iam.activity_log.failed_login,Monitor for repeated failed authentication events in IAM and Admin Activity audit logs.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,gcp,ciem,gcp.cloudaudit.audit.authentication_anomaly,Monitor for repeated failed authentication events in IAM and Admin Activity audit logs.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,oracle,ciem,oci.identity.audit.auth_failure_burst,Flag bursts of authentication failures from a user or IP address in Identity Service audit logs.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,ibm,ciem,ibm.iam.activity_log.excessive_failed_logins,Alert on an abnormal count of failed login attempts for a user or service ID.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,alicloud,ciem,alicloud.ram.activity_log.login_attempt_limit,Detect when RAM user login failures exceed a defined threshold within a monitoring window.
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,k8s,ciem,k8s.apiserver.audit.authentication_failure_chain,Identify patterns of consecutive failed authentication requests to the Kubernetes API server.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,aws,ciem,aws.iam.activity_log.deactivate_mfa,Detect MFA deactivation during active console session and console session lock evasion via credential reuse.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,aws,ciem,aws.cloudtrail.audit.session_lock_bypass,Detect MFA deactivation during active console session and console session lock evasion via credential reuse.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,azure,ciem,azure.aad.activity_log.disable_mfa,Detect MFA policy disablement and anomalous RDP session patterns indicating lack of session lock.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,azure,ciem,azure.compute.audit.rdp_session_anomaly,Detect MFA policy disablement and anomalous RDP session patterns indicating lack of session lock.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,gcp,ciem,gcp.iam.activity_log.disable_2sv,Detect two-step verification disablement and chained SSH sessions bypassing inactivity timeouts.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,gcp,ciem,gcp.compute.audit.ssh_session_chain,Detect two-step verification disablement and chained SSH sessions bypassing inactivity timeouts.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,oracle,ciem,oci.identity.audit.auth_policy_change,Detect authentication policy weakening and persistent compute instance sessions evading lock.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,oracle,ciem,oci.compute.chain.session_persistence,Detect authentication policy weakening and persistent compute instance sessions evading lock.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,ibm,ciem,ibm.iam.activity_log.mfa_policy_change,Detect MFA requirement removal and anomalous continuous instance console activity.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,ibm,ciem,ibm.vpc.audit.instance_console_activity,Detect MFA requirement removal and anomalous continuous instance console activity.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,alicloud,ciem,alicloud.ram.activity_log.unbind_mfa,Detect MFA device unbinding and SSH tunnel chains used to maintain persistent access.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,alicloud,ciem,alicloud.ecs.chain.ssh_tunnel_activity,Detect MFA device unbinding and SSH tunnel chains used to maintain persistent access.
NIST_800_171,3.1.10,Use session lock with pattern-hiding displays to prevent access and viewing of data after a period of inactivity.,k8s,ciem,k8s.apiserver.audit.exec_session_anomaly,Detect anomalous long-running or unattended exec sessions into pods evading session controls.
NIST_800_171,3.1.15,Authorize remote execution of privileged commands and remote access to security-relevant information.,aws,ciem,aws.iam.activity_log.assume_role,Detect privileged command execution via role assumption and anomalous console logins from unexpected locations.
NIST_800_171,3.1.15,Authorize remote execution of privileged commands and remote access to security-relevant information.,aws,ciem,aws.cloudtrail.audit.console_login,Detect privileged command execution via role assumption and anomalous console logins from unexpected locations.
