framework,control_id,control_title,csp,suggested_rule_id,intent
CANADA_PBMM,CA-3(3),Information Exchange (3),azure,azure.network.virtual_network_peering.allow_forwarded_traffic,Check that virtual network peering does not allow forwarded traffic from outside.
CANADA_PBMM,CA-3(3),Information Exchange (3),gcp,gcp.compute.network_peering.export_custom_routes,Check that VPC network peering does not export custom routes to the peer network.
CANADA_PBMM,CA-3(3),Information Exchange (3),oracle,oci.core.local_peering_gateway.route_table_id,Check that local peering gateways are associated with a route table enforcing security controls.
CANADA_PBMM,CA-3(3),Information Exchange (3),ibm,ibm.is.vpc_routing_table.route.action,Check that VPC routing table routes for peering do not forward traffic to unauthorized networks.
CANADA_PBMM,CA-3(3),Information Exchange (3),alicloud,alicloud.vpc.peering_connection.accept_connection,Check that VPC peering connections require manual acceptance and are not auto-accepted.
CANADA_PBMM,CA-3(3),Information Exchange (3),k8s,k8s.network.network_policy.ingress_rules,Check that NetworkPolicy ingress rules restrict traffic from unauthorized namespaces or pods.
CANADA_PBMM,CA-3(5),Information Exchange (5),aws,aws.vpc.peering_connection.require_acceptance,Check that VPC peering connections require manual acceptance.
CANADA_PBMM,CA-3(5),Information Exchange (5),azure,azure.network.virtual_network_peering.allow_forwarded_traffic,Check that virtual network peering does not allow forwarded traffic from outside.
CANADA_PBMM,CA-3(5),Information Exchange (5),gcp,gcp.compute.network_peering.export_custom_routes,Check that VPC network peering does not export custom routes.
CANADA_PBMM,CA-3(5),Information Exchange (5),oracle,oci.core.local_peering_gateway.route_table_id,Check that local peering gateways are associated with a restrictive route table.
CANADA_PBMM,CA-3(5),Information Exchange (5),ibm,ibm.is.vpc.routing_table.route.action,Check that VPC routing table routes for peering do not forward to internet gateways.
CANADA_PBMM,CA-3(5),Information Exchange (5),alicloud,alicloud.vpc.peering_connection.accept_status,Check that VPC peering connections are in an 'Accepted' state only after review.
CANADA_PBMM,CA-7(1),Continuous Monitoring (1),aws,aws.organizations.account.status,check that all member accounts in the organization are active and monitored
CANADA_PBMM,CA-7(1),Continuous Monitoring (1),ibm,ibm.iam.account_settings.activity_tracking,check that activity tracking (monitoring) is enabled for the account
CANADA_PBMM,CA-7(1),Continuous Monitoring (1),alicloud,alicloud.actiontrail.trail.status,check that an ActionTrail trail exists and is logging to track activity
CANADA_PBMM,CA-7(1),Continuous Monitoring (1),k8s,k8s.monitoring.prometheus.enabled,check that a monitoring tool like Prometheus is deployed and configured
CANADA_PBMM,CA-8(1),(title not in local sources),aws,aws.ec2.instance.ebs_encryption,Check that EC2 instances use EBS volumes with encryption enabled.
CANADA_PBMM,CA-8(1),(title not in local sources),azure,azure.compute.virtual_machine.disk_encryption,Check that Azure VMs have disk encryption enabled.
CANADA_PBMM,CA-8(1),(title not in local sources),gcp,gcp.compute.instance.disk_encryption,Check that Compute Engine instances have disk encryption enabled.
CANADA_PBMM,CA-8(1),(title not in local sources),oracle,oci.compute.instance.boot_volume_encryption,Check that OCI compute instances have encrypted boot volumes.
CANADA_PBMM,CA-8(1),(title not in local sources),ibm,ibm.vpc.instance.boot_volume_encryption,Check that IBM VPC instances have encrypted boot volumes.
CANADA_PBMM,CA-8(1),(title not in local sources),alicloud,alicloud.ecs.instance.system_disk_encryption,Check that ECS instances have encrypted system disks.
CANADA_PBMM,CA-8(1),(title not in local sources),k8s,k8s.persistentvolume.encryption,Check that PersistentVolumes are configured to use encryption at rest.
CANADA_PBMM,CM-2(1),Baseline Configuration (1),aws,aws.ec2.instance.baseline_ami,Check that EC2 instances are launched from an approved baseline AMI.
CANADA_PBMM,CM-2(1),Baseline Configuration (1),azure,azure.compute.virtual_machine.baseline_image,Check that VMs are deployed from an approved baseline image.
CANADA_PBMM,CM-2(1),Baseline Configuration (1),gcp,gcp.compute.instance.baseline_image,Check that Compute Engine VMs use an approved baseline image.
CANADA_PBMM,CM-2(1),Baseline Configuration (1),oracle,oci.compute.instance.baseline_image,Check that Compute instances are launched from an approved baseline image.
CANADA_PBMM,CM-2(1),Baseline Configuration (1),alicloud,alicloud.ecs.instance.baseline_image,Check that ECS instances are created from an approved baseline image.
CANADA_PBMM,CM-2(1),Baseline Configuration (1),k8s,k8s.container.image.baseline_repository,Check that Pod container images are from an approved baseline repository.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),aws,aws.ec2.instance.image_id,Check that EC2 instances are launched from an approved baseline AMI.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),azure,azure.compute.virtual_machine.image_reference,Check that VMs are deployed from an approved baseline image.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),gcp,gcp.compute.instance.source_image,Check that Compute Engine VMs use an approved baseline image.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),oracle,oci.compute.instance.source_details,Check that compute instances are launched from an approved baseline image.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),ibm,ibm.vpc.instance.image,Check that VPC instances are created from an approved baseline image.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),alicloud,alicloud.ecs.instance.image_id,Check that ECS instances are launched from an approved baseline image.
CANADA_PBMM,CM-2(2),Baseline Configuration (2),k8s,k8s.pod.spec.containers.image,Check that pods use containers from an approved baseline image.
CANADA_PBMM,CM-2(3),Baseline Configuration (3),aws,aws.ec2.image.baseline_approved,Check that EC2 instances are launched from an approved baseline AMI.
CANADA_PBMM,CM-2(3),Baseline Configuration (3),azure,azure.compute.virtual_machine.image_baseline,Check that VMs are deployed from an approved baseline image.
CANADA_PBMM,CM-2(3),Baseline Configuration (3),gcp,gcp.compute.instance.image_baseline,Check that Compute Engine VMs use an approved baseline image.
CANADA_PBMM,CM-2(3),Baseline Configuration (3),oracle,oci.compute.instance.image_baseline,Check that Compute instances are launched from an approved baseline image.
CANADA_PBMM,CM-2(3),Baseline Configuration (3),alicloud,alicloud.ecs.instance.image_baseline,Check that ECS instances are launched from an approved baseline image.
CANADA_PBMM,CM-2(3),Baseline Configuration (3),k8s,k8s.workload.container.image_baseline,Check that Pod container images are from an approved baseline repository.
CANADA_PBMM,CM-2(7),Baseline Configuration (7),aws,aws.ec2.image.baseline_approved,Check that EC2 AMIs are from an approved baseline list.
CANADA_PBMM,CM-2(7),Baseline Configuration (7),azure,azure.compute.image.baseline_approved,Check that virtual machine images are from an approved baseline.
CANADA_PBMM,CM-2(7),Baseline Configuration (7),gcp,gcp.compute.image.baseline_approved,Check that Compute Engine images are from an approved baseline.
CANADA_PBMM,CM-2(7),Baseline Configuration (7),oracle,oci.compute.image.baseline_approved,Check that Compute images are from an approved baseline.
CANADA_PBMM,CM-2(7),Baseline Configuration (7),alicloud,alicloud.ecs.image.baseline_approved,Check that ECS instance images are from an approved baseline.
CANADA_PBMM,CM-2(7),Baseline Configuration (7),k8s,k8s.container.image.baseline_approved,Check that container images are from an approved baseline.
CANADA_PBMM,CM-3(4),Configuration Change Control (4),aws,aws.iam.role.trust_policy_change_control,Check that IAM role trust policies are not changed without approval.
CANADA_PBMM,CM-3(4),Configuration Change Control (4),azure,azure.authorization.role_definition.change_control,Check that custom RBAC role definitions are not changed without approval.
CANADA_PBMM,CM-3(4),Configuration Change Control (4),gcp,gcp.iam.role.custom_role_change_control,Check that custom IAM roles are not changed without approval.
CANADA_PBMM,CM-3(6),Configuration Change Control (6),aws,aws.ec2.instance.image_id,Check that EC2 instances are launched from approved AMIs.
CANADA_PBMM,CM-3(6),Configuration Change Control (6),azure,azure.compute.virtual_machine.image_reference,Check that VMs are deployed from approved images.
CANADA_PBMM,CM-3(6),Configuration Change Control (6),gcp,gcp.compute.instance.source_image,Check that Compute Engine VMs use approved images.
CANADA_PBMM,CM-3(6),Configuration Change Control (6),oracle,oci.compute.instance.source_details,Check that compute instances are launched from approved images.
CANADA_PBMM,CM-3(6),Configuration Change Control (6),alicloud,alicloud.ecs.instance.image_id,Check that ECS instances are launched from approved images.
CANADA_PBMM,CM-6(1),Configuration Settings (1),aws,aws.ec2.instance.required_tags,Check that EC2 instances have required tags for configuration management.
CANADA_PBMM,CM-6(1),Configuration Settings (1),azure,azure.virtual_machine.required_tags,Check that Azure VMs have required tags for configuration management.
CANADA_PBMM,CM-6(1),Configuration Settings (1),gcp,gcp.compute.instance.required_tags,Check that Compute Engine instances have required tags for configuration management.
