framework,framework_version,control_id,title,description,source_file,aws_checks,aws_match_confidence,azure_checks,azure_match_confidence,gcp_checks,gcp_match_confidence,oracle_checks,oracle_match_confidence,ibm_checks,ibm_match_confidence,alicloud_checks,alicloud_match_confidence,k8s_checks,k8s_match_confidence,aws_ciem_checks,azure_ciem_checks,gcp_ciem_checks,oracle_ciem_checks,ibm_ciem_checks,alicloud_ciem_checks,k8s_ciem_checks
CIS_ALICLOUD,,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,Rotate	log	files	on	reaching	100	MB	or	as	appropriate.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,aws.cloudtrail.trail.log_file_validation;aws.cloudtrail.trail.logging,refined,azure.monitor.activity_log.retention_policy;azure.monitor.diagnostic_setting.logs_enabled,refined,gcp.logging.sink.filter;gcp.logging.log_metric.filter,refined,oci.audit.configuration.retention_period;oci.audit.configuration.is_enabled,refined,ibm.activity_tracker.event_router.enabled;ibm.activity_tracker.route.logs,refined,alicloud.ims.audit.logs_enabled;alicloud.analyticdb.cluster.audit_logging;alicloud.actiontrail.trail.logging_enabled,0.40,PARTIAL: k8s.apiserver.audit.policy | verifies audit policy exists but not maxsize argument,0.00,NEW: aws.cloudtrail.audit.log_rotation_modified;aws.cloudtrail.chain.log_tampering_evasion,NEW: azure.monitor.activity_log.diagnostic_setting_modified;azure.security.chain.log_suppression_evasion,NEW: gcp.logging.audit.sink_modified;gcp.logging.chain.sink_deletion_evasion,NEW: oci.audit.activity_log.config_modified;oci.audit.chain.config_tampering_evasion,NEW: ibm.activitytracker.audit.config_modified;ibm.activitytracker.chain.log_manipulation_evasion,NEW: alicloud.actiontrail.audit.trail_modified;alicloud.actiontrail.chain.trail_tampering_evasion,NEW: k8s.audit.activity_log.policy_modified;k8s.audit.chain.policy_deletion_evasion
CIS_ALICLOUD,,1.2.24,Ensure that the --request-timeout argument is set as appropriate,Set	global	request	timeout	for	API	server	requests	as	appropriate.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: The --request-timeout argument is specific to Kubernetes API server configuration, not a direct, universal cloud resource setting in Alibaba Cloud's managed services.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.25,Ensure that the --service-account-lookup argument is set to true,Validate	service	account	before	validating	token.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes API server arguments, not a direct cloud resource configuration in Alibaba Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.26,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly	set	a	service	account	public	key	file	for	service	accounts	on	the	apiserver.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control pertains to a K8s binary argument, not a direct cloud resource configuration in Alibaba Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.27,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd	should	be	configured	to	make	use	of	TLS	encryption	for	client	connections.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes etcd server arguments, not a direct cloud resource configuration in Alibaba Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.28,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup	TLS	connection	on	the	API	server.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: Control is specific to Kubernetes component configuration and cannot be verified by AWS-native CSPM rules.,0.00,SKIP: Control is specific to Kubernetes component configuration and cannot be verified by Azure-native CSPM rules.,0.00,SKIP: Control is specific to Kubernetes component configuration and cannot be verified by GCP-native CSPM rules.,0.00,SKIP: Control is specific to Kubernetes component configuration and cannot be verified by OCI-native CSPM rules.,0.00,SKIP: Control is specific to Kubernetes component configuration and cannot be verified by IBM Cloud-native CSPM rules.,0.00,alicloud.actiontrail.kms.encryption_enabled;alicloud.hbr.vault.encryption_cmk_cmek_key_configured;alicloud.ack.cluster.kms_cmk_encryption_in_secrets_enabled,0.40,NEW: k8s.kubernetes.control_plane.tls_cert_key_configured,0.00,,,,,,,
CIS_ALICLOUD,,1.2.3,Ensure that the --kubelet-https argument is set to true,Use	https	for	kubelet	connections.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes kubelet arguments, not a direct cloud resource configuration in Alibaba Cloud's managed services.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.30,Ensure that the --etcd-cafile argument is set as appropriate,etcd	should	be	configured	to	make	use	of	TLS	encryption	for	client	connections.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes etcd configuration, not a direct cloud resource configuration in Alibaba Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.31,Ensure that the --encryption-provider-config argument is set as appropriate,Encrypt	etcd	key-value	store.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,"SKIP: Control is specific to Kubernetes cluster configuration; AWS managed services (EKS) encrypt etcd by default, but the exact --encryption-provider-config argument is not a verifiable CSPM resource attribute.",0.00,"SKIP: Control is specific to Kubernetes cluster configuration; Azure managed services (AKS) encrypt etcd by default, but the exact --encryption-provider-config argument is not a verifiable CSPM resource attribute.",0.00,"SKIP: Control is specific to Kubernetes cluster configuration; GCP managed services (GKE) encrypt etcd by default, but the exact --encryption-provider-config argument is not a verifiable CSPM resource attribute.",0.00,"SKIP: Control is specific to Kubernetes cluster configuration; OCI managed services (OKE) encrypt etcd by default, but the exact --encryption-provider-config argument is not a verifiable CSPM resource attribute.",0.00,"SKIP: Control is specific to Kubernetes cluster configuration; IBM managed services (IKS/ROKS) encrypt etcd by default, but the exact --encryption-provider-config argument is not a verifiable CSPM resource attribute.",0.00,alicloud.config.delivery.config_delivery_kms_encryption_enabled;alicloud.actiontrail.kms.encryption_enabled;alicloud.config.delivery_channel.kms_encryption_enabled,0.50,"PARTIAL: k8s.kubernetes.control_plane.encryption_provider_config | Can verify the static pod spec or API server manifest for the argument, but cannot test its execution or validate the referenced config file contents.",0.00,,,,,,,
CIS_ALICLOUD,,1.2.32,Ensure that encryption providers are appropriately configured,"Where	etcd	encryption	is	used,	appropriate	providers	should	be	configured.",cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,aws.kms.key_rotation_enabled.configured;aws.s3.bucket_default_encryption_enabled.configured,refined,azure.keyvault.key_expiration_set.configured;azure.storage.blob_encryption_enabled.configured,refined,gcp.kms.key_rotation_configured;gcp.storage.bucket_encryption_enabled.configured,refined,oci.kms.key_rotation_enabled.configured;oci.objectstorage.bucket_encryption_enabled.configured,refined,ibm.kms.key_rotation_policy_configured;ibm.cos.bucket_encryption_enabled.configured,refined,alicloud.actiontrail.kms_encryption_active.configured;alicloud.general.domains_kms_cmk_encryption_at_rest_enabled.configured;alicloud.dts.tables_kms_cmk_encryption_at_rest_enabled.configured,0.43,"SKIP: Control is specific to managed cloud encryption services; Kubernetes itself does not provide a native, centralized encryption provider service for all resources in this context.",0.00,,,,,,,
CIS_ALICLOUD,,1.2.33,Ensure that the API Server only makes use of Strong Cryptographic Ciphers,Ensure	that	the	API	server	is	configured	to	only	use	strong	cryptographic	ciphers.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is for Kubernetes API server cryptographic ciphers, which is an application/container runtime configuration, not a direct cloud resource config.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.4,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,Enable	certificate	based	kubelet	authentication.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes component arguments, not a direct cloud resource configuration in Alibaba Cloud's managed services.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.5,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do	not	always	authorize	all	requests.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,"SKIP: Control is specific to Kubernetes API server configuration; AWS managed services (EKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; Azure managed services (AKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; GCP managed services (GKE) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; OCI managed services (OKE) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; IBM managed services (IKS/ROKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,alicloud.dataworks.lineage.access_rbac_least_privilege;alicloud.ack.rbac.authorization_mode_rbac_enabled;alicloud.dataworks.lineage_data.lineage_access_rbac_least_privilege,0.50,PARTIAL: k8s.kubernetes.api_server.authorization_mode | May verify pod spec or configuration but cannot fully audit runtime arguments on self-managed clusters without deep host access.,0.00,,,,,,,
CIS_ALICLOUD,,1.2.6,Ensure that the --authorization-mode argument includes Node,Restrict	kubelet	nodes	to	reading	only	objects	associated	with	them.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,"SKIP: Control is specific to Kubernetes node authorization mode, not directly verifiable via AWS CSPM as it pertains to managed Kubernetes service (EKS) configuration, which is not a native AWS resource attribute.",0.00,"SKIP: Control is specific to Kubernetes node authorization mode, not directly verifiable via Azure CSPM as it pertains to managed Kubernetes service (AKS) configuration, which is not a native Azure resource attribute.",0.00,"SKIP: Control is specific to Kubernetes node authorization mode, not directly verifiable via GCP CSPM as it pertains to managed Kubernetes service (GKE) configuration, which is not a native GCP resource attribute.",0.00,"SKIP: Control is specific to Kubernetes node authorization mode, not directly verifiable via OCI CSPM as it pertains to managed Kubernetes service (OKE) configuration, which is not a native OCI resource attribute.",0.00,"SKIP: Control is specific to Kubernetes node authorization mode, not directly verifiable via IBM CSPM as it pertains to managed Kubernetes service (IKS/ROKS) configuration, which is not a native IBM resource attribute.",0.00,alicloud.dataworks.lineage.access_rbac_least_privilege;alicloud.ack.rbac.authorization_mode_rbac_enabled;alicloud.dataworks.lineage_data.lineage_access_rbac_least_privilege,0.50,PARTIAL: k8s.kubernetes.rbac.authorization_mode_node | Verifies the argument is present in kube-apiserver configuration but may not test actual enforcement or node client certificate validation.,0.00,,,,,,,
CIS_ALICLOUD,,1.2.7,Ensure that the --authorization-mode argument includes RBAC,Turn	on	Role	Based	Access	Control.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,"SKIP: Control is specific to Kubernetes authorization mode; AWS managed services (EKS) abstract this, and CSPM cannot directly verify kube-apiserver arguments on customer-managed clusters.",0.00,"SKIP: Control is specific to Kubernetes authorization mode; Azure managed services (AKS) abstract this, and CSPM cannot directly verify kube-apiserver arguments on customer-managed clusters.",0.00,"SKIP: Control is specific to Kubernetes authorization mode; GCP managed services (GKE) abstract this, and CSPM cannot directly verify kube-apiserver arguments on customer-managed clusters.",0.00,"SKIP: Control is specific to Kubernetes authorization mode; OCI managed services (OKE) abstract this, and CSPM cannot directly verify kube-apiserver arguments on customer-managed clusters.",0.00,"SKIP: Control is specific to Kubernetes authorization mode; IBM managed services (IKS/ROKS) abstract this, and CSPM cannot directly verify kube-apiserver arguments on customer-managed clusters.",0.00,alicloud.dataworks.lineage.access_rbac_least_privilege;alicloud.ack.rbac.authorization_mode_rbac_enabled;alicloud.dataworks.lineage_data.lineage_access_rbac_least_privilege,0.50,PARTIAL: k8s.rbac.authorization_mode_rbac | Verifies RBAC is enabled in cluster configuration but may not directly test the --authorization-mode argument on the kube-apiserver.,0.00,,,,,,,
CIS_ALICLOUD,,1.2.8,Ensure that the admission control plugin EventRateLimit is set,Limit	the	rate	at	which	the	API	server	accepts	requests.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes admission plugins, not a direct cloud resource configuration in Alibaba Cloud's managed services.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.2.9,Ensure that the admission control plugin AlwaysAdmit is not set,Do	not	allow	all	requests.,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes admission controllers, not a direct configuration of a managed Alibaba Cloud resource.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.3.1,Ensure that the --terminated-pod-gc-threshold argument is set as appropriate,"Activate	garbage	collector	on	pod	termination,	as	appropriate.",cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes pod garbage collection, not a direct configuration of a managed Alibaba Cloud service resource.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_ALICLOUD,,1.3.2,Ensure that the --profiling argument is set to false,"Disable	profiling,	if	not	needed.",cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: The --profiling argument is a runtime flag for a specific application or service (like a JVM) and is not a configurable attribute of a cloud resource like ECS, ACK, or Function Compute.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
