program_name,provider,service,short_description
gcp_kms_network_cdn_traffic_encryption_custom_origins,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_traffic_encryption_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_traffic_encryption_to_custom_origins,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_payment_systems_authentication_encryption,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_transmission_encryption_ensure,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_vpc_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_vpc_encryption_for_data_transmission,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_opensearch_domain_encryption_at_rest_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encrypted_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encryption_google_managed,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encryption_in_transit_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encryption_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_search_nodes_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_secretmanager_secret_cmek_encryption,GCP,Key Management,GCP Key Management security compliance check
gcp_bigquery_dataset_audit_logging_configured_to_storage_bucket,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logging_enabled_destination_matched,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logging_enabled_to_specific_bucket,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logging_enabled_to_specified_bucket,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logs_exported_to_storage,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_authorized_networks_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_audit_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_auditing_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_logging_compliance,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_logging_configured,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_at_rest_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_in_transit_required,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_with_kms_key,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_with_specified_kms_key,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_no_public_access,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_require_ssl,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_tls_encryption_required,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_data_mining_protection,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_default_cmek_specified,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_encryption_in_transit_required,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_require_ssl,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_vpc_service_controls_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dns_managed_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dns_public_hosted_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dns_public_managed_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_firestore_bigtable_encryption_with_kms,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_firestore_bigtable_table_encrypted_with_kms,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_iam_backup_vault_immutable_policy,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_iam_service_accounts_acceptable_use_documented,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_logging_dns_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_network_dns_managed_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_service_enforce_tls_ssl,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_table_data_masking_policy,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_access_control_policies,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_data_masking_policy,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_encrypted_with_cmek,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_resident_registration_number_restriction,GCP,BigQuery,GCP BigQuery security compliance check
gcp_securitycenter_certificate_manager_certificates_expiration_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_secretmanager_secret_rotation_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_secretmanager_secrets_rotation_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_access_approval_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_access_transparency_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_assets_identification_critical,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_certificate_authority_root_ca_disabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_certificate_expiration_within_days,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_access_transparency_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_assets_visibility,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_authorities_contact_established,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_authority_contact_established,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_change_detection_mechanism,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_ciberamenazas_avanzadas_detection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_compliance_standards_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_detection_tools_implemented,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_digital_observatories_ens_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_dynamic_analysis,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_ephemeral_evaluation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_ephemeral_risk_assessment,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_event_categorization,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_event_reporting_mechanism,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_fraud_risk_assessment,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_incident_response_enhancement,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_incident_response_policies,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_independent_review_schedule,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_intrusion_detection_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_monitor_corrective_action,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_observatorios_digitales_ens_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_periodic_scan,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_preventive_measures_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_project_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_protective_measures_implementation_effectiveness,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_review_schedule,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_risk_assessment_mechanisms,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_risk_assessment_plan_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_rule_based_detection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_secure_area_measures,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_security_inspections,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_unauthorized_component_detection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_user_action_protection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vigilance_ens,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vulnerabilities_assessed,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vulnerabilities_shared,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_vulnerability_scans_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_config_connector_status_compliant,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_dlp_status_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_email_protection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_essential_contacts_configured,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_incident_response_training_annual_simulation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_information_assets_classification_criteria,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_posture_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_scc_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_supply_chain_risk_management,GCP,Security Center,GCP Security Center security compliance check
gcp_appengine_workspace_less_secure_app_access_disabled,GCP,App Engine,GCP App Engine security compliance check
gcp_appengine_workspace_marketplace_apps_access_restricted,GCP,App Engine,GCP App Engine security compliance check
gcp_identitytoolkit_certificate_authority_root_ca_disabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_email_unauthenticated_protection_enabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_gmail_user_offline_access_disabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_gmail_user_spoofing_protection_enabled,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_os_user_netrc_file_access_restricted,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_identitytoolkit_user_shell_timeout_limit,GCP,Identity Toolkit,GCP Identity Toolkit security compliance check
gcp_run_certificate_authority_service_root_ca_disabled,GCP,Cloud Run,GCP Cloud Run security compliance check
gcp_run_dms_private_service_no_public_access,GCP,Cloud Run,GCP Cloud Run security compliance check
gcp_run_workspace_service_access_restricted,GCP,Cloud Run,GCP Cloud Run security compliance check
gcp_datatransfer_workspace_session_control_configured,GCP,Data Transfer,GCP Data Transfer security compliance check
gcp_resourcemanager_search_resources_fine_grained_access_control_enabled,GCP,Resource Manager,GCP Resource Manager security compliance check
gcp_filestore_access_control_enforce_root_directory,GCP,Filestore,GCP Filestore security compliance check
gcp_filestore_drive_shared_content_external_distribution_restricted,GCP,Filestore,GCP Filestore security compliance check
gcp_filestore_drive_shared_file_access_restricted_to_members,GCP,Filestore,GCP Filestore security compliance check
gcp_filestore_drive_shared_settings_manager_access_restricted,GCP,Filestore,GCP Filestore security compliance check
gcp_datastream_dms_connection_profiles_non_public,GCP,Datastream,GCP Datastream security compliance check
gcp_datastream_dms_connections_ssl_configured,GCP,Datastream,GCP Datastream security compliance check
gcp_datastream_gmail_send_tls_connection_enabled,GCP,Datastream,GCP Datastream security compliance check
gcp_datastream_streaming_connection_idle_timeout_set,GCP,Datastream,GCP Datastream security compliance check
gcp_pubsub_logging_log_min_messages_set_to_error,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_audit_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_service_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_subscription_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_audit_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_delivery_status_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_logging_delivery_status_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_pubsub_topic_logging_enabled,GCP,Pub/Sub,GCP Pub/Sub security compliance check
gcp_datastore_filestore_access_control_enforce_identity,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_filestore_access_control_enforce_user_identity,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_filestore_access_points_enforce_user_identity,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_firestore_datastore_tls_enabled,GCP,Datastore,GCP Datastore security compliance check
gcp_datastore_logging_firestore_datastore_audit_logs_enabled,GCP,Datastore,GCP Datastore security compliance check
gcp_apikey_ai_platform_endpoint_kms_key_configured,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_ai_platform_notebook_kms_key_configured,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_certificate_manager_rsa_key_minimum_length_2048_bits,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_cryptokeys_no_public_access,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_cryptokeys_restrict_public_access,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_cryptokeys_restrict_public_access,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_key_automatic_rotation_enabled,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_key_exchange_algorithm_strong,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_key_rotation_schedule_format,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_authorized_algorithms,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_blocked_actions_restricted,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_certificados_cualificados,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_certificate_management,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_confidentiality_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_cryptography_management,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_disallowed_actions_restricted,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encrypt_decrypt_ephi,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encrypt_ephi,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encryption_enabled,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_encryption_enforced,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_fips_validated_cryptography,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_integrity_authenticity_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_intellectual_property_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_management_compliance,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_no_deletion_scheduled,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_no_scheduled_destruction,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_not_scheduled_for_deletion,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_not_scheduled_for_destruction,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_protection,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_rotation_within_90_days,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_sensitive_data_encrypted,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_sensitive_information_encryption,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_signature_verification,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_kms_keys_use_authorized_algorithms,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_logging_log_sinks_encrypted_with_kms_key,GCP,API Keys,GCP API Keys security compliance check
gcp_apikey_secretmanager_secret_encryption_customer_managed_key,GCP,API Keys,GCP API Keys security compliance check
gcp_monitoring_cloud_armor_logging_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_cloud_armor_metrics_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_cloud_armor_security_metrics_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_configuration_management_continuous_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_continuous_monitoring_ens,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_continuous_monitoring_strategy_implementation,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_logging_login_attempts_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_cloud_armor_metrics_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_command_center_premises_unauthorized_access_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_command_center_vulnerability_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_dashboard_reviewed_regularly,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_posture_dashboard_enabled,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_security_supplier_practices_monitoring,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_system_attack_detection,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_system_information_correlation,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_systems_anomalous_behaviour_detection,GCP,Monitoring,GCP Monitoring security compliance check
gcp_monitoring_alert_config_government_backed_attacks,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_alerts_action_configured,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_alerts_compromise_indicators,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_alerts_metric_settings_compliance,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_gmail_alert_on_employee_spoofing,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_audit_config_changes_alerts_exist,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_metric_filter_alerts_project_ownership_changes,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_project_ownership_change_alert,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_logging_project_ownership_metric_filter_alerts_exist,GCP,Alerting,GCP Alerting security compliance check
gcp_monitoring_resource_metric_alert_exists,GCP,Alerting,GCP Alerting security compliance check
gcp_logging_access_transparency_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_access_usage_log_review_criteria,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_apigateway_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_apigateway_api_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_apigateway_configuration_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_events_configuration,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_log_configuration_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_log_configuration_security_best_practices,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_log_generation_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_log_security_best_practices_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logging_configured_properly,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_centralized_export,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_cmek_configured,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_configured_for_admin_and_data_access,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_configured_for_cloud_logging,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_configured_properly,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_configured_to_cloud_logging,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_configured_to_logging,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_detection_reaction,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_enable_administrative_activities,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_enable_multiregional,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_enumeration_protection,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_export_configured,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_integrity_checking_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_integrity_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_integrity_validation_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_integrity_verification_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_multi_region_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_protected_and_analyzed,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_regular_review,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_retention,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_review,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_security_best_practices,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_sink_configured,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_logs_vigilance,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_audit_protection_enforced,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlog_configuration_compliant,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlog_data_access_configured,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlog_data_access_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlog_dataevents_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlog_gcs_data_access_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlog_gcs_data_events_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlogs_access_transparency_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlogs_event_details,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_auditlogs_evidence_preservation,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_elasticsearch_audit_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_endpoints_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_endpoints_api_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_endpoints_service_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_gcs_data_access_audit_log_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_gcs_data_access_logging_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_project_audit_logs_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_project_audit_logs_enabled,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_security_command_center_advanced_audits,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_security_command_center_audit_management_system_annual,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_user_access_logs_retention_defined,GCP,Audit Logging,GCP Audit Logging security compliance check
gcp_logging_activity_registration,GCP,Logging,GCP Logging security compliance check
gcp_logging_api_gateway_methods_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_api_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_apigateway_api_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_apigateway_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_apigee_api_methods_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_app_engine_service_logging_configured,GCP,Logging,GCP Logging security compliance check
gcp_logging_appengine_service_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_cloud_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_cloud_logging_multi_region_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_cloud_run_service_logging_configured,GCP,Logging,GCP Logging security compliance check
gcp_logging_cloud_run_service_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_cloudrun_service_logging_configuration_set,GCP,Logging,GCP Logging security compliance check
gcp_logging_elasticsearch_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_endpoints_api_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_endpoints_methods_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_event_based_execution_prevention,GCP,Logging,GCP Logging security compliance check
gcp_logging_event_correlation_automatic_review,GCP,Logging,GCP Logging security compliance check
gcp_logging_event_correlation_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_events_integrity_check_monthly,GCP,Logging,GCP Logging security compliance check
gcp_logging_events_real_time_analysis,GCP,Logging,GCP Logging security compliance check
gcp_logging_iap_client_connection_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_incidents_knowledge_enhancement,GCP,Logging,GCP Logging security compliance check
gcp_logging_log_entries_sinks_configured,GCP,Logging,GCP Logging security compliance check
gcp_logging_logs_multi_region_retention,GCP,Logging,GCP Logging security compliance check
gcp_logging_logs_produced_stored_protected_analyzed,GCP,Logging,GCP Logging security compliance check
gcp_logging_os_login_root_uid_zero_only,GCP,Logging,GCP Logging security compliance check
gcp_logging_project_logging_enabled,GCP,Logging,GCP Logging security compliance check
gcp_logging_sink_all_log_entries_configured,GCP,Logging,GCP Logging security compliance check
gcp_logging_sink_export_all_logs,GCP,Logging,GCP Logging security compliance check
gcp_logging_sinks_configured_for_all_entries,GCP,Logging,GCP Logging security compliance check
gcp_logging_system_console_root_login_restricted,GCP,Logging,GCP Logging security compliance check
gcp_dataproc_elasticsearch_fine_grained_access_control_enabled,GCP,Dataproc,GCP Dataproc security compliance check
gcp_kms_marketplace_elasticsearch_node_to_node_encryption_enabled,GCP,Dataproc,GCP Dataproc security compliance check
gcp_apigateway_dms_endpoints_ssl_configured,GCP,API Gateway,GCP API Gateway security compliance check
gcp_apigateway_dms_redis_endpoints_tls_ssl_enabled,GCP,API Gateway,GCP API Gateway security compliance check
gcp_apigateway_endpoints_api_endpoint_configuration_type_compliant,GCP,API Gateway,GCP API Gateway security compliance check
gcp_apigateway_endpoints_api_ssl_certificate_associated,GCP,API Gateway,GCP API Gateway security compliance check
gcp_apigateway_endpoints_api_ssl_certificate_enabled,GCP,API Gateway,GCP API Gateway security compliance check
