program_name,provider,service,short_description
azure_alert_rules_privilege_escalation,Azure,Alert Rules (Manual),Azure Alert Rules (Manual) compliance check
azure_defender_for_cloud_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_servers_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_sql_servers_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_sql_databases_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_storage_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_key_vault_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_containers_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_app_services_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_dns_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_resource_manager_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_open_source_relational_databases_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_azure_cosmos_db_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_kubernetes_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_defender_for_iot_enabled,Azure,Defender for Cloud,Azure Defender for Cloud compliance check
azure_security_recommendations_implemented,Azure,Security Recommendations,Azure Security Recommendations compliance check
azure_security_recommendations_high_priority_addressed,Azure,Security Recommendations,Azure Security Recommendations compliance check
azure_security_recommendations_medium_priority_addressed,Azure,Security Recommendations,Azure Security Recommendations compliance check
azure_security_recommendations_low_priority_addressed,Azure,Security Recommendations,Azure Security Recommendations compliance check
azure_security_recommendations_secure_score_improved,Azure,Security Recommendations,Azure Security Recommendations compliance check
azure_unprotected_resources_identified,Azure,Unprotected Resources,Azure Unprotected Resources compliance check
azure_unprotected_vms_identified,Azure,Unprotected Resources,Azure Unprotected Resources compliance check
azure_unprotected_sql_databases_identified,Azure,Unprotected Resources,Azure Unprotected Resources compliance check
azure_unprotected_storage_accounts_identified,Azure,Unprotected Resources,Azure Unprotected Resources compliance check
azure_unprotected_key_vaults_identified,Azure,Unprotected Resources,Azure Unprotected Resources compliance check
azure_app_service_https_only_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_authentication_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_ftps_only_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_scm_endpoint_security,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_logging_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_managed_identity_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_cors_configured,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_ip_restrictions_configured,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_private_endpoint_configured,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_vnet_integration_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_always_on_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_auto_swap_disabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_remote_debugging_disabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_web_sockets_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_request_tracing_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_application_insights_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_health_check_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_app_service_auto_heal_enabled,Azure,App Services Security,Azure App Services Security compliance check
azure_function_app_https_only_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_authentication_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_managed_identity_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_cors_configured,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_ip_restrictions_configured,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_private_endpoint_configured,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_vnet_integration_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_always_on_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_auto_swap_disabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_remote_debugging_disabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_request_tracing_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_application_insights_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_health_check_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_function_app_auto_heal_enabled,Azure,Function Apps Security,Azure Function Apps Security compliance check
azure_static_web_app_https_only_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_authentication_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_managed_identity_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_cors_configured,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_ip_restrictions_configured,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_private_endpoint_configured,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_vnet_integration_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_request_tracing_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_application_insights_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_static_web_app_health_check_enabled,Azure,Static Web Apps Security,Azure Static Web Apps Security compliance check
azure_aks_cluster_rbac_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_azure_ad_integration_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_api_server_authorized_ip_ranges_configured,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_network_policy_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_pod_security_policy_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_managed_identity_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_azure_policy_addon_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_azure_monitor_addon_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_azure_key_vault_secrets_provider_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_encryption_at_rest_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_encryption_in_transit_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_cluster_private_cluster_enabled,Azure,AKS Cluster Security,Azure AKS Cluster Security compliance check
azure_aks_node_pool_auto_scaling_enabled,Azure,Node Pool Security,Azure Node Pool Security compliance check
azure_aks_node_pool_auto_repair_enabled,Azure,Node Pool Security,Azure Node Pool Security compliance check
azure_aks_node_pool_auto_upgrade_enabled,Azure,Node Pool Security,Azure Node Pool Security compliance check
azure_aks_node_pool_encryption_at_host_enabled,Azure,Node Pool Security,Azure Node Pool Security compliance check
azure_kubernetes_security_context_configured,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_network_policies_configured,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_pod_security_policies_configured,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_rbac_policies_configured,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_admission_controllers_enabled,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_api_server_secure_port_enabled,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_service_account_tokens_configured,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_kubernetes_certificate_rotation_enabled,Azure,Kubernetes Security,Azure Kubernetes Security compliance check
azure_aks_acr_integration_enabled,Azure,Container Registry Integration,Azure Container Registry Integration compliance check
azure_aks_acr_image_scanning_enabled,Azure,Container Registry Integration,Azure Container Registry Integration compliance check
azure_aks_acr_content_trust_enabled,Azure,Container Registry Integration,Azure Container Registry Integration compliance check
azure_aks_acr_retention_policies_configured,Azure,Container Registry Integration,Azure Container Registry Integration compliance check
azure_aks_acr_quarantine_enabled,Azure,Container Registry Integration,Azure Container Registry Integration compliance check
